       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 59412.063    0.0      nan      nan      nan   2083.95  swift_UVW2 
 59412.723    0.5  -13.496   -14.43  -15.059   2083.95  swift_UVW2 
 59413.383    1.0  -14.012  -15.248  -15.909   2083.95  swift_UVW2 
 59414.043    1.5   -14.35  -15.825  -16.432   2083.95  swift_UVW2 
 59414.703    2.0  -14.739  -16.276  -16.834   2083.95  swift_UVW2 
 59415.363    2.5  -14.982  -16.599  -17.152   2083.95  swift_UVW2 
 59416.023    3.0  -15.593  -16.876  -17.447   2083.95  swift_UVW2 
 59416.683    3.5  -16.131  -17.176  -17.697   2083.95  swift_UVW2 
 59417.343    4.0  -16.593  -17.388   -17.91   2083.95  swift_UVW2 
 59418.003    4.5  -16.909  -17.614  -18.099   2083.95  swift_UVW2 
 59418.663    5.0  -17.189  -17.832  -18.261   2083.95  swift_UVW2 
 59419.323    5.5  -17.368  -18.001  -18.424   2083.95  swift_UVW2 
 59419.983    6.0   -17.53  -18.137  -18.583   2083.95  swift_UVW2 
 59420.643    6.5  -17.674  -18.299  -18.714   2083.95  swift_UVW2 
 59421.303    7.0  -17.819  -18.419  -18.833   2083.95  swift_UVW2 
 59421.963    7.5  -17.945  -18.527  -18.948   2083.95  swift_UVW2 
 59422.623    8.0   -17.99  -18.598  -19.049   2083.95  swift_UVW2 
 59423.283    8.5  -18.103  -18.696  -19.165   2083.95  swift_UVW2 
 59423.943    9.0  -18.202  -18.804  -19.261   2083.95  swift_UVW2 
 59424.603    9.5  -18.293  -18.898  -19.356   2083.95  swift_UVW2 
 59425.263   10.0  -18.338  -18.972  -19.453   2083.95  swift_UVW2 
 59425.923   10.5  -18.418  -19.053  -19.537   2083.95  swift_UVW2 
 59426.583   11.0  -18.511  -19.119  -19.611   2083.95  swift_UVW2 
 59427.243   11.5  -18.533  -19.155  -19.679   2083.95  swift_UVW2 
 59427.903   12.0  -18.648  -19.234  -19.754   2083.95  swift_UVW2 
 59428.563   12.5  -18.734  -19.298  -19.823   2083.95  swift_UVW2 
 59429.223   13.0  -18.818  -19.362  -19.887   2083.95  swift_UVW2 
 59429.883   13.5  -18.893  -19.417  -19.949   2083.95  swift_UVW2 
 59430.543   14.0  -18.972  -19.477  -20.023   2083.95  swift_UVW2 
 59431.203   14.5  -19.055   -19.53  -20.078   2083.95  swift_UVW2 
 59431.863   15.0  -19.139  -19.585  -20.127   2083.95  swift_UVW2 
 59432.523   15.5  -19.233  -19.637  -20.175   2083.95  swift_UVW2 
 59433.183   16.0  -19.299  -19.693   -20.22   2083.95  swift_UVW2 
 59433.843   16.5  -19.352  -19.754  -20.263   2083.95  swift_UVW2 
 59434.503   17.0  -19.402  -19.799  -20.304   2083.95  swift_UVW2 
 59435.163   17.5   -19.45  -19.846  -20.343   2083.95  swift_UVW2 
 59435.823   18.0   -19.49  -19.897   -20.38   2083.95  swift_UVW2 
 59436.483   18.5   -19.53  -19.932  -20.417   2083.95  swift_UVW2 
 59437.143   19.0  -19.567  -19.968  -20.454   2083.95  swift_UVW2 
 59437.803   19.5  -19.603  -20.006   -20.49   2083.95  swift_UVW2 
 59438.463   20.0  -19.638  -20.037  -20.524   2083.95  swift_UVW2 
 59439.123   20.5  -19.672  -20.073  -20.556   2083.95  swift_UVW2 
 59439.783   21.0  -19.707  -20.103  -20.588   2083.95  swift_UVW2 
 59440.443   21.5  -19.737  -20.131   -20.62   2083.95  swift_UVW2 
 59441.103   22.0  -19.765  -20.159  -20.651   2083.95  swift_UVW2 
 59441.763   22.5  -19.792  -20.186  -20.681   2083.95  swift_UVW2 
 59442.423   23.0  -19.818  -20.211  -20.712   2083.95  swift_UVW2 
 59443.083   23.5  -19.843  -20.236  -20.741   2083.95  swift_UVW2 
 59443.743   24.0  -19.868  -20.258  -20.767   2083.95  swift_UVW2 
 59444.403   24.5  -19.892  -20.278  -20.791   2083.95  swift_UVW2 
 59445.063   25.0  -19.917  -20.299  -20.815   2083.95  swift_UVW2 
 59445.723   25.5   -19.94   -20.32  -20.837   2083.95  swift_UVW2 
 59446.383   26.0  -19.964  -20.339  -20.858   2083.95  swift_UVW2 
 59447.043   26.5  -19.985   -20.36  -20.878   2083.95  swift_UVW2 
 59447.703   27.0  -20.006   -20.38  -20.899   2083.95  swift_UVW2 
 59448.363   27.5  -20.026  -20.399  -20.919   2083.95  swift_UVW2 
 59449.023   28.0  -20.044  -20.419  -20.937   2083.95  swift_UVW2 
 59449.683   28.5  -20.062  -20.437  -20.954   2083.95  swift_UVW2 
 59450.343   29.0  -20.078  -20.453  -20.971   2083.95  swift_UVW2 
 59451.003   29.5   -20.09  -20.469  -20.987   2083.95  swift_UVW2 
 59451.663   30.0  -20.101  -20.483  -21.002   2083.95  swift_UVW2 
 59452.323   30.5  -20.113  -20.497  -21.019   2083.95  swift_UVW2 
 59452.983   31.0  -20.126  -20.511  -21.034   2083.95  swift_UVW2 
 59453.643   31.5   -20.14  -20.526  -21.049   2083.95  swift_UVW2 
 59454.303   32.0  -20.154  -20.539  -21.063   2083.95  swift_UVW2 
 59454.963   32.5  -20.166  -20.552  -21.077   2083.95  swift_UVW2 
 59455.623   33.0  -20.178  -20.565   -21.09   2083.95  swift_UVW2 
 59456.283   33.5   -20.19  -20.576  -21.102   2083.95  swift_UVW2 
 59456.943   34.0  -20.201  -20.586  -21.112   2083.95  swift_UVW2 
 59457.603   34.5  -20.211  -20.595  -21.123   2083.95  swift_UVW2 
 59458.263   35.0  -20.221  -20.604  -21.132   2083.95  swift_UVW2 
 59458.923   35.5  -20.231  -20.612  -21.142   2083.95  swift_UVW2 
 59459.583   36.0   -20.24   -20.62   -21.15   2083.95  swift_UVW2 
 59460.243   36.5  -20.248  -20.627  -21.159   2083.95  swift_UVW2 
 59460.903   37.0  -20.256  -20.634  -21.166   2083.95  swift_UVW2 
 59461.563   37.5  -20.264  -20.638  -21.174   2083.95  swift_UVW2 
 59462.223   38.0  -20.269  -20.643   -21.18   2083.95  swift_UVW2 
 59462.883   38.5  -20.273  -20.649  -21.187   2083.95  swift_UVW2 
 59463.543   39.0  -20.277  -20.656  -21.193   2083.95  swift_UVW2 
 59464.203   39.5  -20.281  -20.663  -21.198   2083.95  swift_UVW2 
 59464.863   40.0  -20.284  -20.669  -21.203   2083.95  swift_UVW2 
 59465.523   40.5  -20.287  -20.675  -21.208   2083.95  swift_UVW2 
 59466.183   41.0   -20.29  -20.681  -21.212   2083.95  swift_UVW2 
 59466.843   41.5  -20.292  -20.686  -21.216   2083.95  swift_UVW2 
 59467.503   42.0  -20.295   -20.69   -21.22   2083.95  swift_UVW2 
 59468.163   42.5  -20.297  -20.692  -21.223   2083.95  swift_UVW2 
 59468.823   43.0  -20.299  -20.694  -21.226   2083.95  swift_UVW2 
 59469.483   43.5  -20.301  -20.696  -21.228   2083.95  swift_UVW2 
 59470.143   44.0  -20.303  -20.697   -21.23   2083.95  swift_UVW2 
 59470.803   44.5  -20.305  -20.697  -21.231   2083.95  swift_UVW2 
 59471.463   45.0  -20.307  -20.696  -21.232   2083.95  swift_UVW2 
 59472.123   45.5  -20.309  -20.695  -21.233   2083.95  swift_UVW2 
 59472.783   46.0   -20.31  -20.694  -21.233   2083.95  swift_UVW2 
 59473.443   46.5  -20.311  -20.692  -21.232   2083.95  swift_UVW2 
 59474.103   47.0  -20.312   -20.69  -21.231   2083.95  swift_UVW2 
 59474.763   47.5  -20.313  -20.689   -21.23   2083.95  swift_UVW2 
 59475.423   48.0  -20.313  -20.687  -21.229   2083.95  swift_UVW2 
 59476.083   48.5  -20.313  -20.685  -21.227   2083.95  swift_UVW2 
 59476.743   49.0  -20.313  -20.682  -21.225   2083.95  swift_UVW2 
 59477.403   49.5  -20.312   -20.68  -21.223   2083.95  swift_UVW2 
 59478.063   50.0  -20.311  -20.678  -21.221   2083.95  swift_UVW2 
 59478.723   50.5   -20.31  -20.675  -21.218   2083.95  swift_UVW2 
 59479.383   51.0  -20.308  -20.672  -21.214   2083.95  swift_UVW2 
 59480.043   51.5  -20.306  -20.669  -21.211   2083.95  swift_UVW2 
