       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 58806.695    0.0      nan      nan      nan   2083.95  swift_UVW2 
 58807.395    0.5   -14.35  -15.608  -16.078   2083.95  swift_UVW2 
 58808.095    1.0  -14.865   -16.34  -16.849   2083.95  swift_UVW2 
 58808.794    1.5  -14.557  -16.746  -17.293   2083.95  swift_UVW2 
 58809.494    2.0  -15.272  -17.079  -17.598   2083.95  swift_UVW2 
 58810.194    2.5   -15.77  -17.351   -17.85   2083.95  swift_UVW2 
 58810.894    3.0  -16.185  -17.592  -18.049   2083.95  swift_UVW2 
 58811.594    3.5  -16.449  -17.757  -18.228   2083.95  swift_UVW2 
 58812.293    4.0  -16.537  -17.929  -18.379   2083.95  swift_UVW2 
 58812.993    4.5  -16.859  -18.082  -18.525   2083.95  swift_UVW2 
 58813.693    5.0  -16.704  -18.214  -18.651   2083.95  swift_UVW2 
 58814.393    5.5  -16.944  -18.356  -18.776   2083.95  swift_UVW2 
 58815.093    6.0  -17.163  -18.407  -18.882   2083.95  swift_UVW2 
 58815.792    6.5   -17.31  -18.512  -18.979   2083.95  swift_UVW2 
 58816.492    7.0  -17.485  -18.604  -19.073   2083.95  swift_UVW2 
 58817.192    7.5  -17.685  -18.713   -19.16   2083.95  swift_UVW2 
 58817.892    8.0  -17.894  -18.802  -19.236   2083.95  swift_UVW2 
 58818.592    8.5  -18.087  -18.922   -19.31   2083.95  swift_UVW2 
 58819.291    9.0  -18.175  -19.007   -19.37   2083.95  swift_UVW2 
 58819.991    9.5  -18.316  -19.103  -19.435   2083.95  swift_UVW2 
 58820.691   10.0  -18.492  -19.192  -19.497   2083.95  swift_UVW2 
 58821.391   10.5  -18.614  -19.265  -19.559   2083.95  swift_UVW2 
 58822.091   11.0  -18.711   -19.34  -19.615   2083.95  swift_UVW2 
  58822.79   11.5  -18.815  -19.404  -19.667   2083.95  swift_UVW2 
  58823.49   12.0  -18.909  -19.473  -19.716   2083.95  swift_UVW2 
  58824.19   12.5  -19.005  -19.533   -19.77   2083.95  swift_UVW2 
  58824.89   13.0  -19.107  -19.602  -19.818   2083.95  swift_UVW2 
  58825.59   13.5  -19.201  -19.651  -19.861   2083.95  swift_UVW2 
 58826.289   14.0  -19.281  -19.707  -19.901   2083.95  swift_UVW2 
 58826.989   14.5  -19.353  -19.754   -19.94   2083.95  swift_UVW2 
 58827.689   15.0  -19.434  -19.802  -19.975   2083.95  swift_UVW2 
 58828.389   15.5  -19.507  -19.855  -20.017   2083.95  swift_UVW2 
 58829.089   16.0  -19.576  -19.901  -20.054   2083.95  swift_UVW2 
 58829.788   16.5  -19.648  -19.944  -20.088   2083.95  swift_UVW2 
 58830.488   17.0  -19.723  -19.984   -20.12   2083.95  swift_UVW2 
 58831.188   17.5  -19.763  -20.025  -20.156   2083.95  swift_UVW2 
 58831.888   18.0  -19.811  -20.061  -20.191   2083.95  swift_UVW2 
 58832.588   18.5   -19.86  -20.095  -20.229   2083.95  swift_UVW2 
 58833.287   19.0  -19.907  -20.134  -20.264   2083.95  swift_UVW2 
 58833.987   19.5  -19.948  -20.172  -20.296   2083.95  swift_UVW2 
 58834.687   20.0   -19.98  -20.208  -20.326   2083.95  swift_UVW2 
 58835.387   20.5  -20.011  -20.242  -20.356   2083.95  swift_UVW2 
 58836.087   21.0  -20.041  -20.269  -20.385   2083.95  swift_UVW2 
 58836.786   21.5  -20.074  -20.293  -20.411   2083.95  swift_UVW2 
 58837.486   22.0  -20.112  -20.319  -20.437   2083.95  swift_UVW2 
 58838.186   22.5  -20.146  -20.344  -20.461   2083.95  swift_UVW2 
 58838.886   23.0  -20.181  -20.372  -20.487   2083.95  swift_UVW2 
 58839.586   23.5   -20.21  -20.398  -20.509   2083.95  swift_UVW2 
 58840.285   24.0  -20.246  -20.422  -20.528   2083.95  swift_UVW2 
 58840.985   24.5  -20.277  -20.446  -20.548   2083.95  swift_UVW2 
 58841.685   25.0  -20.305  -20.467   -20.57   2083.95  swift_UVW2 
 58842.385   25.5  -20.332  -20.487  -20.598   2083.95  swift_UVW2 
 58843.085   26.0  -20.355  -20.509  -20.621   2083.95  swift_UVW2 
 58843.784   26.5  -20.376  -20.527  -20.641   2083.95  swift_UVW2 
 58844.484   27.0  -20.395  -20.544  -20.657   2083.95  swift_UVW2 
 58845.184   27.5  -20.414  -20.563  -20.677   2083.95  swift_UVW2 
 58845.884   28.0  -20.436   -20.58  -20.695   2083.95  swift_UVW2 
 58846.584   28.5  -20.457  -20.597  -20.714   2083.95  swift_UVW2 
 58847.283   29.0  -20.475  -20.613   -20.73   2083.95  swift_UVW2 
 58847.983   29.5  -20.493  -20.628  -20.747   2083.95  swift_UVW2 
 58848.683   30.0   -20.51  -20.644  -20.764   2083.95  swift_UVW2 
 58849.383   30.5  -20.526  -20.658  -20.777   2083.95  swift_UVW2 
 58850.083   31.0  -20.544  -20.672  -20.788   2083.95  swift_UVW2 
 58850.782   31.5  -20.561  -20.688  -20.799   2083.95  swift_UVW2 
 58851.482   32.0  -20.576  -20.701  -20.811   2083.95  swift_UVW2 
 58852.182   32.5  -20.589  -20.711  -20.825   2083.95  swift_UVW2 
 58852.882   33.0  -20.603  -20.723   -20.84   2083.95  swift_UVW2 
 58853.582   33.5  -20.617  -20.734  -20.852   2083.95  swift_UVW2 
 58854.281   34.0   -20.63  -20.744  -20.863   2083.95  swift_UVW2 
 58854.981   34.5  -20.643  -20.754  -20.872   2083.95  swift_UVW2 
 58855.681   35.0  -20.653  -20.763  -20.884   2083.95  swift_UVW2 
 58856.381   35.5  -20.662  -20.773  -20.896   2083.95  swift_UVW2 
 58857.081   36.0  -20.671  -20.782  -20.906   2083.95  swift_UVW2 
  58857.78   36.5  -20.678   -20.79  -20.917   2083.95  swift_UVW2 
  58858.48   37.0  -20.684  -20.799  -20.927   2083.95  swift_UVW2 
  58859.18   37.5  -20.693  -20.808  -20.935   2083.95  swift_UVW2 
  58859.88   38.0  -20.701  -20.817  -20.943   2083.95  swift_UVW2 
  58860.58   38.5  -20.708  -20.825   -20.95   2083.95  swift_UVW2 
 58861.279   39.0  -20.714  -20.832  -20.958   2083.95  swift_UVW2 
 58861.979   39.5   -20.72   -20.84  -20.966   2083.95  swift_UVW2 
 58862.679   40.0  -20.725  -20.846  -20.971   2083.95  swift_UVW2 
 58863.379   40.5   -20.73  -20.851  -20.976   2083.95  swift_UVW2 
 58864.079   41.0  -20.736  -20.854  -20.983   2083.95  swift_UVW2 
 58864.778   41.5  -20.741  -20.857  -20.989   2083.95  swift_UVW2 
 58865.478   42.0  -20.747   -20.86  -20.993   2083.95  swift_UVW2 
 58866.178   42.5  -20.753  -20.863  -20.996   2083.95  swift_UVW2 
 58866.878   43.0  -20.757  -20.867  -20.999   2083.95  swift_UVW2 
 58867.578   43.5  -20.761  -20.871  -21.002   2083.95  swift_UVW2 
 58868.277   44.0  -20.764  -20.874  -21.005   2083.95  swift_UVW2 
 58868.977   44.5  -20.767  -20.877   -21.01   2083.95  swift_UVW2 
 58869.677   45.0   -20.77  -20.882  -21.013   2083.95  swift_UVW2 
 58870.377   45.5  -20.772  -20.887  -21.017   2083.95  swift_UVW2 
 58871.077   46.0  -20.775  -20.891  -21.021   2083.95  swift_UVW2 
 58871.776   46.5  -20.777  -20.893  -21.025   2083.95  swift_UVW2 
 58872.476   47.0  -20.779  -20.895  -21.028   2083.95  swift_UVW2 
 58873.176   47.5   -20.78  -20.898  -21.031   2083.95  swift_UVW2 
 58873.876   48.0  -20.782    -20.9  -21.033   2083.95  swift_UVW2 
 58874.576   48.5  -20.783  -20.902  -21.035   2083.95  swift_UVW2 
 58875.275   49.0  -20.784  -20.903  -21.037   2083.95  swift_UVW2 
 58875.975   49.5  -20.783  -20.904  -21.038   2083.95  swift_UVW2 
 58876.675   50.0  -20.781  -20.904  -21.039   2083.95  swift_UVW2 
 58877.375   50.5   -20.78  -20.903  -21.039   2083.95  swift_UVW2 
 58878.075   51.0  -20.778  -20.902   -21.04   2083.95  swift_UVW2 
 58878.774   51.5  -20.775    -20.9   -21.04   2083.95  swift_UVW2 
 58879.474   52.0  -20.772  -20.899  -21.039   2083.95  swift_UVW2 
 58880.174   52.5  -20.769  -20.899  -21.038   2083.95  swift_UVW2 
 58880.874   53.0  -20.766  -20.897  -21.037   2083.95  swift_UVW2 
 58881.574   53.5  -20.762  -20.896  -21.035   2083.95  swift_UVW2 
 58882.273   54.0  -20.759  -20.894  -21.034   2083.95  swift_UVW2 
 58882.973   54.5  -20.755  -20.892  -21.032   2083.95  swift_UVW2 
 58883.673   55.0  -20.751   -20.89  -21.029   2083.95  swift_UVW2 
 58884.373   55.5  -20.748  -20.886  -21.027   2083.95  swift_UVW2 
 58885.073   56.0  -20.745  -20.883  -21.024   2083.95  swift_UVW2 
 58885.772   56.5  -20.742   -20.88  -21.021   2083.95  swift_UVW2 
 58886.472   57.0  -20.738  -20.876  -21.018   2083.95  swift_UVW2 
 58887.172   57.5  -20.734  -20.872  -21.014   2083.95  swift_UVW2 
 58887.872   58.0   -20.73  -20.868   -21.01   2083.95  swift_UVW2 
 58888.572   58.5  -20.726  -20.864  -21.006   2083.95  swift_UVW2 
 58889.271   59.0  -20.722   -20.86  -21.002   2083.95  swift_UVW2 
 58889.971   59.5  -20.717  -20.855  -20.998   2083.95  swift_UVW2 
 58890.671   60.0  -20.712  -20.849  -20.993   2083.95  swift_UVW2 
 58891.371   60.5  -20.707  -20.844  -20.988   2083.95  swift_UVW2 
 58892.071   61.0  -20.702  -20.838  -20.983   2083.95  swift_UVW2 
  58892.77   61.5  -20.695  -20.833  -20.979   2083.95  swift_UVW2 
  58893.47   62.0  -20.689  -20.826  -20.974   2083.95  swift_UVW2 
  58894.17   62.5  -20.682  -20.819  -20.969   2083.95  swift_UVW2 
  58894.87   63.0  -20.675  -20.812  -20.964   2083.95  swift_UVW2 
  58895.57   63.5  -20.668  -20.805  -20.959   2083.95  swift_UVW2 
 58896.269   64.0   -20.66  -20.798  -20.953   2083.95  swift_UVW2 
 58896.969   64.5  -20.653   -20.79  -20.947   2083.95  swift_UVW2 
 58897.669   65.0  -20.645  -20.782  -20.941   2083.95  swift_UVW2 
 58898.369   65.5  -20.637  -20.775  -20.935   2083.95  swift_UVW2 
 58899.069   66.0  -20.629  -20.767  -20.928   2083.95  swift_UVW2 
 58899.768   66.5   -20.62  -20.758  -20.921   2083.95  swift_UVW2 
 58900.468   67.0  -20.611  -20.749  -20.914   2083.95  swift_UVW2 
 58901.168   67.5  -20.603   -20.74  -20.907   2083.95  swift_UVW2 
 58901.868   68.0  -20.594  -20.731    -20.9   2083.95  swift_UVW2 
 58902.568   68.5  -20.584  -20.721  -20.892   2083.95  swift_UVW2 
 58903.267   69.0  -20.575  -20.711  -20.884   2083.95  swift_UVW2 
 58903.967   69.5  -20.565  -20.702  -20.876   2083.95  swift_UVW2 
 58904.667   70.0  -20.555  -20.692  -20.869   2083.95  swift_UVW2 
 58905.367   70.5  -20.544  -20.683  -20.862   2083.95  swift_UVW2 
 58906.067   71.0  -20.534  -20.674  -20.854   2083.95  swift_UVW2 
 58906.766   71.5  -20.523  -20.664  -20.845   2083.95  swift_UVW2 
 58907.466   72.0  -20.513  -20.655  -20.837   2083.95  swift_UVW2 
 58908.166   72.5  -20.503  -20.644  -20.828   2083.95  swift_UVW2 
 58908.866   73.0  -20.492  -20.633  -20.819   2083.95  swift_UVW2 
 58909.566   73.5  -20.481  -20.623  -20.811   2083.95  swift_UVW2 
 58910.265   74.0  -20.469  -20.612    -20.8   2083.95  swift_UVW2 
 58910.965   74.5  -20.457  -20.601  -20.788   2083.95  swift_UVW2 
 58911.665   75.0  -20.445   -20.59  -20.776   2083.95  swift_UVW2 
 58912.365   75.5  -20.433  -20.578  -20.764   2083.95  swift_UVW2 
 58913.065   76.0  -20.421  -20.566  -20.752   2083.95  swift_UVW2 
 58913.764   76.5  -20.409  -20.553  -20.739   2083.95  swift_UVW2 
 58914.464   77.0  -20.397   -20.54  -20.727   2083.95  swift_UVW2 
 58915.164   77.5  -20.385  -20.527  -20.715   2083.95  swift_UVW2 
 58915.864   78.0  -20.372  -20.514  -20.702   2083.95  swift_UVW2 
 58916.564   78.5  -20.359  -20.501  -20.689   2083.95  swift_UVW2 
 58917.263   79.0  -20.347  -20.488  -20.676   2083.95  swift_UVW2 
 58917.963   79.5  -20.334  -20.475  -20.663   2083.95  swift_UVW2 
 58918.663   80.0  -20.321  -20.463   -20.65   2083.95  swift_UVW2 
 58919.363   80.5  -20.308  -20.449  -20.636   2083.95  swift_UVW2 
 58920.063   81.0  -20.295  -20.435  -20.623   2083.95  swift_UVW2 
 58920.762   81.5  -20.282  -20.421   -20.61   2083.95  swift_UVW2 
 58921.462   82.0  -20.268  -20.408  -20.597   2083.95  swift_UVW2 
 58922.162   82.5  -20.254  -20.394  -20.584   2083.95  swift_UVW2 
 58922.862   83.0   -20.24   -20.38  -20.571   2083.95  swift_UVW2 
 58923.562   83.5  -20.225  -20.366  -20.557   2083.95  swift_UVW2 
 58924.261   84.0  -20.211  -20.352  -20.543   2083.95  swift_UVW2 
 58924.961   84.5  -20.196  -20.338  -20.528   2083.95  swift_UVW2 
 58925.661   85.0  -20.181  -20.323  -20.514   2083.95  swift_UVW2 
 58926.361   85.5  -20.165  -20.308  -20.499   2083.95  swift_UVW2 
 58927.061   86.0   -20.15  -20.293  -20.485   2083.95  swift_UVW2 
  58927.76   86.5  -20.134  -20.278   -20.47   2083.95  swift_UVW2 
  58928.46   87.0  -20.118  -20.262  -20.455   2083.95  swift_UVW2 
  58929.16   87.5  -20.102  -20.246  -20.439   2083.95  swift_UVW2 
