          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 58132.635849  20.1543  20.1721    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58134.604738  20.0113  20.0291    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58138.595105  19.9037  19.9215    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58142.592847  19.2742   19.292    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58144.601445   20.007  20.0248    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58148.557345   19.506  19.5238    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58150.539908  19.2628  19.2806    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58152.581275  20.0265  20.0443    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58154.557083  19.1577  19.1755    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58156.580852  20.1017  20.1195    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58162.553291   20.456  20.4739    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
   58182.3328  19.8869      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
   58182.3701  19.3869      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
   58183.3881  16.8669      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
   58183.4162  17.5669      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
   58184.3957  20.1669      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
   58184.4331  16.0769      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
   58186.4147  20.4569      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
 58194.427942  20.6269  20.6512    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
   58205.2699  19.9269      nan    -1.0        P48         ZTF       g   True      AB    True  2020ApJ...901...61L 
   58206.2653  19.6469      nan    -1.0        P48         ZTF       g   True      AB    True  2020ApJ...901...61L 
   58206.2869  19.6969      nan    -1.0        P48         ZTF       g   True      AB    True  2020ApJ...901...61L 
 58206.440668  19.3146  19.3324    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
   58208.2875  18.5769      nan    -1.0        P48         ZTF       g   True      AB    True  2020ApJ...901...61L 
 58208.367616  18.7325  18.7503    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
   58214.2058  19.1369      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
 58214.440205  19.7538  19.7716    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
   58215.2331  19.3269      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
   58215.2532  18.7269      nan    -1.0        P48         ZTF       g   True      AB    True  2020ApJ...901...61L 
   58216.2323  20.7669      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
   58216.2571  21.0369      nan    -1.0        P48         ZTF       g   True      AB    True  2020ApJ...901...61L 
   58217.2485  20.9369      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
   58217.2522  20.3869      nan    -1.0        P48         ZTF       r   True      AB    True  2020ApJ...901...61L 
