       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
   58428.8    0.0      nan      nan      nan   2083.95  swift_UVW2 
 58429.475    0.5  -15.172  -17.719  -18.266   2083.95  swift_UVW2 
  58430.15    1.0  -16.221  -18.357  -18.891   2083.95  swift_UVW2 
 58430.825    1.5  -17.552   -18.85  -19.294   2083.95  swift_UVW2 
   58431.5    2.0  -17.675  -19.205  -19.647   2083.95  swift_UVW2 
 58432.175    2.5   -18.54  -19.535    -19.9   2083.95  swift_UVW2 
  58432.85    3.0  -18.888  -19.815  -20.114   2083.95  swift_UVW2 
 58433.525    3.5  -19.334  -20.028  -20.308   2083.95  swift_UVW2 
   58434.2    4.0  -19.648  -20.192  -20.459   2083.95  swift_UVW2 
 58434.875    4.5  -19.928  -20.368  -20.594   2083.95  swift_UVW2 
  58435.55    5.0  -20.144  -20.508  -20.742   2083.95  swift_UVW2 
 58436.225    5.5  -20.323  -20.633  -20.849   2083.95  swift_UVW2 
   58436.9    6.0  -20.457  -20.738  -20.942   2083.95  swift_UVW2 
 58437.575    6.5  -20.571  -20.837  -21.031   2083.95  swift_UVW2 
  58438.25    7.0  -20.679   -20.92   -21.11   2083.95  swift_UVW2 
 58438.925    7.5  -20.769  -21.006  -21.184   2083.95  swift_UVW2 
   58439.6    8.0  -20.839  -21.082  -21.255   2083.95  swift_UVW2 
 58440.275    8.5  -20.897  -21.152  -21.315   2083.95  swift_UVW2 
  58440.95    9.0  -20.946  -21.208  -21.372   2083.95  swift_UVW2 
 58441.625    9.5  -20.993  -21.256  -21.431   2083.95  swift_UVW2 
   58442.3   10.0  -21.058  -21.305  -21.485   2083.95  swift_UVW2 
 58442.975   10.5  -21.112  -21.355  -21.532   2083.95  swift_UVW2 
  58443.65   11.0  -21.154  -21.396  -21.574   2083.95  swift_UVW2 
 58444.325   11.5  -21.183  -21.434  -21.611   2083.95  swift_UVW2 
   58445.0   12.0  -21.214  -21.461  -21.642   2083.95  swift_UVW2 
 58445.675   12.5  -21.249  -21.488  -21.672   2083.95  swift_UVW2 
  58446.35   13.0  -21.275  -21.512  -21.701   2083.95  swift_UVW2 
 58447.025   13.5  -21.305  -21.538  -21.728   2083.95  swift_UVW2 
   58447.7   14.0  -21.331  -21.562  -21.752   2083.95  swift_UVW2 
 58448.375   14.5  -21.352   -21.58  -21.773   2083.95  swift_UVW2 
  58449.05   15.0  -21.369  -21.595  -21.793   2083.95  swift_UVW2 
 58449.725   15.5  -21.382  -21.606  -21.811   2083.95  swift_UVW2 
   58450.4   16.0  -21.393  -21.617  -21.828   2083.95  swift_UVW2 
 58451.075   16.5  -21.401  -21.631  -21.842   2083.95  swift_UVW2 
  58451.75   17.0  -21.406  -21.642  -21.854   2083.95  swift_UVW2 
 58452.425   17.5  -21.408  -21.649  -21.864   2083.95  swift_UVW2 
   58453.1   18.0  -21.409  -21.653  -21.876   2083.95  swift_UVW2 
 58453.775   18.5  -21.407  -21.655  -21.884   2083.95  swift_UVW2 
  58454.45   19.0  -21.408  -21.656  -21.889   2083.95  swift_UVW2 
 58455.125   19.5  -21.406  -21.655  -21.888   2083.95  swift_UVW2 
   58455.8   20.0  -21.401  -21.654  -21.885   2083.95  swift_UVW2 
 58456.475   20.5  -21.394  -21.651  -21.883   2083.95  swift_UVW2 
  58457.15   21.0  -21.386  -21.648   -21.88   2083.95  swift_UVW2 
 58457.825   21.5  -21.378  -21.644  -21.875   2083.95  swift_UVW2 
   58458.5   22.0   -21.37  -21.639  -21.868   2083.95  swift_UVW2 
 58459.175   22.5  -21.361  -21.632   -21.86   2083.95  swift_UVW2 
  58459.85   23.0  -21.352  -21.624   -21.85   2083.95  swift_UVW2 
