       MJD      Mag    Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 55320.381     21.4    nan    0.34        P48          --       r  False      AB   False  2018ApJ...860..100D 
 55331.441     19.1    nan    0.08        P48          --       r  False      AB   False  2018ApJ...860..100D 
 55331.485    19.15    nan    0.09        P48          --       r  False      AB   False  2018ApJ...860..100D 
  55332.19    19.36    nan    0.18        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55332.192    19.15    nan    0.12        P60          --       r  False      AB   False  2018ApJ...860..100D 
 55332.195    19.35    nan    0.18        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55332.197    19.08    nan    0.12        P60          --       r  False      AB   False  2018ApJ...860..100D 
  55333.22    19.32    nan    0.17        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55333.221     19.0    nan    0.13        P60          --       r  False      AB   False  2018ApJ...860..100D 
  55334.57  18.7053   18.9    0.07        PS1          --       r  False      AB   False  2013ApJ...770..128I 
 55336.438    18.74    nan    0.08        P48          --       r  False      AB   False  2018ApJ...860..100D 
 55336.482    18.81    nan    0.09        P48          --       r  False      AB   False  2018ApJ...860..100D 
 55341.434    18.54    nan    0.08        P48          --       r  False      AB   False  2018ApJ...860..100D 
 55341.477    18.57    nan    0.08        P48          --       r  False      AB   False  2018ApJ...860..100D 
  55342.33  18.3449  18.49    0.07        PS1          --       i  False      AB   False  2013ApJ...770..128I 
  55342.34  18.3349  18.48    0.06        PS1          --       i  False      AB   False  2013ApJ...770..128I 
 55347.195    18.33    nan    0.07        P48          --       r  False      AB   False  2018ApJ...860..100D 
 55349.243    18.48    nan     0.1        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55349.245    18.28    nan    0.08        P60          --       r  False      AB   False  2018ApJ...860..100D 
 55349.246    18.23    nan    0.09        P60          --       B  False      AB   False  2018ApJ...860..100D 
 55349.251    18.49    nan    0.11        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55349.253    18.22    nan    0.08        P60          --       r  False      AB   False  2018ApJ...860..100D 
 55349.266    18.33    nan    0.09        P60          --       B  False      AB   False  2018ApJ...860..100D 
 55352.243    18.15    nan    0.07        P48          --       r  False      AB   False  2018ApJ...860..100D 
 55352.288    18.43    nan    0.09        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55352.289    18.14    nan    0.07        P60          --       r  False      AB   False  2018ApJ...860..100D 
 55352.291    18.14    nan    0.08        P60          --       B  False      AB   False  2018ApJ...860..100D 
 55355.366    18.37    nan    0.09        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55355.367    18.09    nan    0.07        P60          --       r  False      AB   False  2018ApJ...860..100D 
 55355.369    18.07    nan    0.08        P60          --       B  False      AB   False  2018ApJ...860..100D 
  55356.29     18.3    nan    0.09        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55356.292    18.09    nan    0.07        P60          --       r  False      AB   False  2018ApJ...860..100D 
 55356.293     18.1    nan    0.08        P60          --       B  False      AB   False  2018ApJ...860..100D 
 55357.227    18.02    nan    0.07        P48          --       r  False      AB   False  2018ApJ...860..100D 
 55357.282    18.03    nan    0.07        P48          --       r  False      AB   False  2018ApJ...860..100D 
 55360.343    18.17    nan    0.08        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55360.345    17.95    nan    0.07        P60          --       r  False      AB   False  2018ApJ...860..100D 
 55360.346    17.99    nan    0.08        P60          --       B  False      AB   False  2018ApJ...860..100D 
 55362.234    17.93    nan    0.07        P48          --       r  False      AB   False  2018ApJ...860..100D 
   55362.4   17.964  18.23    0.05        PS1          --       g  False      AB   False  2013ApJ...770..128I 
 55363.361    18.15    nan    0.09        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55363.365    17.94    nan    0.08        P60          --       B  False      AB   False  2018ApJ...860..100D 
  55366.45  17.8453  18.04     0.1        PS1          --       r  False      AB   False  2013ApJ...770..128I 
 55367.277    17.88    nan    0.07        P48          --       r  False      AB   False  2018ApJ...860..100D 
 55367.301    18.12    nan     0.1        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55367.302     17.9    nan    0.07        P60          --       r  False      AB   False  2018ApJ...860..100D 
 55367.304    17.93    nan    0.09        P60          --       B  False      AB   False  2018ApJ...860..100D 
  55367.32    17.86    nan    0.07        P48          --       r  False      AB   False  2018ApJ...860..100D 
  55368.53  17.8649  18.01    0.05        PS1          --       i  False      AB   False  2013ApJ...770..128I 
  55368.55  17.8749  18.02    0.05        PS1          --       i  False      AB   False  2013ApJ...770..128I 
 55369.358    18.18    nan    0.12        P60          --       i  False      AB   False  2018ApJ...860..100D 
 55369.359    17.86    nan    0.08        P60          --       r  False      AB   False  2018ApJ...860..100D 
  55369.38    17.94    nan    0.09        P60          --       B  False      AB   False  2018ApJ...860..100D 
 55372.277    17.89    nan    0.08        P48          --       r  False      AB   False  2018ApJ...860..100D 
 55372.289    18.15    nan    0.15        P60          --       i  False      AB   False  2018ApJ...860..100D 
  55372.29    17.88    nan     0.1        P60          --       r  False      AB   False  2018ApJ...860..100D 
