       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 53423.375    0.0      nan      nan      nan   2083.95  swift_UVW2 
 53424.016    0.5  -15.366  -16.342  -17.374   2083.95  swift_UVW2 
 53424.658    1.0  -16.059  -17.194  -18.335   2083.95  swift_UVW2 
   53425.3    1.5  -16.755  -17.633  -18.829   2083.95  swift_UVW2 
 53425.941    2.0  -16.807  -17.898  -18.975   2083.95  swift_UVW2 
 53426.583    2.5   -16.99  -18.181  -19.099   2083.95  swift_UVW2 
 53427.224    3.0  -17.457  -18.402  -19.338   2083.95  swift_UVW2 
 53427.866    3.5  -17.698  -18.614  -19.412   2083.95  swift_UVW2 
 53428.508    4.0  -17.794   -18.73  -19.532   2083.95  swift_UVW2 
 53429.149    4.5  -18.027  -18.845  -19.604   2083.95  swift_UVW2 
 53429.791    5.0  -18.045  -18.925   -19.65   2083.95  swift_UVW2 
 53430.432    5.5  -18.225  -19.013  -19.695   2083.95  swift_UVW2 
 53431.074    6.0  -18.247  -19.039  -19.716   2083.95  swift_UVW2 
 53431.716    6.5  -18.338  -19.068  -19.757   2083.95  swift_UVW2 
 53432.357    7.0  -18.373  -19.102  -19.775   2083.95  swift_UVW2 
 53432.999    7.5   -18.39  -19.119  -19.789   2083.95  swift_UVW2 
  53433.64    8.0  -18.406  -19.128    -19.8   2083.95  swift_UVW2 
 53434.282    8.5  -18.418  -19.152  -19.796   2083.95  swift_UVW2 
 53434.924    9.0  -18.422   -19.14  -19.783   2083.95  swift_UVW2 
 53435.565    9.5   -18.42  -19.132  -19.792   2083.95  swift_UVW2 
 53436.207   10.0  -18.424  -19.124  -19.791   2083.95  swift_UVW2 
 53436.848   10.5  -18.425  -19.112  -19.781   2083.95  swift_UVW2 
  53437.49   11.0  -18.422  -19.094  -19.778   2083.95  swift_UVW2 
 53438.132   11.5  -18.418  -19.079  -19.768   2083.95  swift_UVW2 
 53438.773   12.0  -18.409  -19.074  -19.749   2083.95  swift_UVW2 
 53439.415   12.5  -18.397  -19.062  -19.734   2083.95  swift_UVW2 
 53440.056   13.0   -18.39  -19.039  -19.712   2083.95  swift_UVW2 
 53440.698   13.5  -18.383  -19.012  -19.696   2083.95  swift_UVW2 
  53441.34   14.0  -18.363  -18.987  -19.672   2083.95  swift_UVW2 
 53441.981   14.5  -18.345  -18.957  -19.644   2083.95  swift_UVW2 
 53442.623   15.0  -18.321  -18.933  -19.615   2083.95  swift_UVW2 
 53443.264   15.5  -18.295  -18.907  -19.591   2083.95  swift_UVW2 
 53443.906   16.0  -18.267  -18.883  -19.562   2083.95  swift_UVW2 
 53444.548   16.5  -18.239  -18.859  -19.534   2083.95  swift_UVW2 
 53445.189   17.0  -18.212  -18.832  -19.503   2083.95  swift_UVW2 
 53445.831   17.5  -18.182  -18.804  -19.471   2083.95  swift_UVW2 
 53446.472   18.0  -18.145  -18.775  -19.434   2083.95  swift_UVW2 
 53447.114   18.5  -18.112  -18.743  -19.392   2083.95  swift_UVW2 
 53447.756   19.0  -18.079  -18.711  -19.348   2083.95  swift_UVW2 
 53448.397   19.5  -18.052  -18.676  -19.308   2083.95  swift_UVW2 
 53449.039   20.0  -18.019  -18.641  -19.274   2083.95  swift_UVW2 
  53449.68   20.5  -17.985  -18.605  -19.236   2083.95  swift_UVW2 
 53450.322   21.0  -17.951  -18.567  -19.197   2083.95  swift_UVW2 
 53450.964   21.5  -17.914  -18.525  -19.157   2083.95  swift_UVW2 
 53451.605   22.0   -17.87  -18.479  -19.119   2083.95  swift_UVW2 
 53452.247   22.5  -17.823  -18.431   -19.08   2083.95  swift_UVW2 
 53452.888   23.0  -17.773  -18.381  -19.037   2083.95  swift_UVW2 
  53453.53   23.5   -17.72  -18.331  -18.992   2083.95  swift_UVW2 
 53454.172   24.0  -17.675  -18.279  -18.945   2083.95  swift_UVW2 
 53454.813   24.5  -17.631  -18.226  -18.897   2083.95  swift_UVW2 
 53455.455   25.0  -17.589  -18.172  -18.848   2083.95  swift_UVW2 
 53456.096   25.5  -17.544  -18.117  -18.794   2083.95  swift_UVW2 
 53456.738   26.0  -17.497  -18.063  -18.738   2083.95  swift_UVW2 
  53457.38   26.5  -17.453   -18.01   -18.68   2083.95  swift_UVW2 
 53458.021   27.0  -17.408  -17.956  -18.621   2083.95  swift_UVW2 
 53458.663   27.5  -17.353    -17.9  -18.561   2083.95  swift_UVW2 
 53459.304   28.0  -17.298  -17.844  -18.499   2083.95  swift_UVW2 
 53459.946   28.5   -17.24  -17.778  -18.434   2083.95  swift_UVW2 
 53460.588   29.0  -17.182  -17.717   -18.37   2083.95  swift_UVW2 
 53461.229   29.5  -17.123  -17.653  -18.311   2083.95  swift_UVW2 
 53461.871   30.0  -17.063  -17.595  -18.252   2083.95  swift_UVW2 
 53462.512   30.5  -17.004  -17.541  -18.191   2083.95  swift_UVW2 
 53463.154   31.0  -16.952  -17.488  -18.128   2083.95  swift_UVW2 
 53463.796   31.5  -16.897  -17.429  -18.064   2083.95  swift_UVW2 
 53464.437   32.0  -16.829  -17.368  -17.999   2083.95  swift_UVW2 
 53465.079   32.5   -16.76  -17.302  -17.929   2083.95  swift_UVW2 
  53465.72   33.0  -16.694  -17.232  -17.856   2083.95  swift_UVW2 
 53466.362   33.5  -16.624  -17.162  -17.784   2083.95  swift_UVW2 
 53467.004   34.0  -16.544  -17.089  -17.709   2083.95  swift_UVW2 
 53467.645   34.5  -16.466  -17.016  -17.627   2083.95  swift_UVW2 
 53468.287   35.0  -16.387  -16.934  -17.538   2083.95  swift_UVW2 
 53468.928   35.5   -16.31  -16.847  -17.462   2083.95  swift_UVW2 
  53469.57   36.0   -16.23  -16.766  -17.378   2083.95  swift_UVW2 
 53470.212   36.5  -16.151  -16.689  -17.303   2083.95  swift_UVW2 
 53470.853   37.0  -16.073  -16.611  -17.235   2083.95  swift_UVW2 
 53471.495   37.5  -15.993  -16.535  -17.168   2083.95  swift_UVW2 
 53472.136   38.0  -15.913  -16.461  -17.094   2083.95  swift_UVW2 
 53472.778   38.5  -15.838  -16.392  -17.022   2083.95  swift_UVW2 
  53473.42   39.0  -15.762  -16.323  -16.943   2083.95  swift_UVW2 
 53474.061   39.5  -15.682  -16.253  -16.863   2083.95  swift_UVW2 
 53474.703   40.0  -15.608  -16.175  -16.787   2083.95  swift_UVW2 
 53475.344   40.5  -15.536  -16.093  -16.708   2083.95  swift_UVW2 
 53475.986   41.0   -15.45   -16.02  -16.629   2083.95  swift_UVW2 
 53476.628   41.5  -15.349  -15.948  -16.554   2083.95  swift_UVW2 
 53477.269   42.0  -15.249  -15.879  -16.481   2083.95  swift_UVW2 
 53477.911   42.5   -15.19  -15.789  -16.408   2083.95  swift_UVW2 
 53478.552   43.0  -15.121  -15.722  -16.333   2083.95  swift_UVW2 
 53479.194   43.5   -15.06  -15.643  -16.262   2083.95  swift_UVW2 
 53479.836   44.0  -14.979  -15.566  -16.193   2083.95  swift_UVW2 
 53480.477   44.5   -14.89  -15.496  -16.101   2083.95  swift_UVW2 
 53481.119   45.0  -14.813  -15.425  -16.012   2083.95  swift_UVW2 
  53481.76   45.5   -14.74  -15.351   -15.92   2083.95  swift_UVW2 
 53482.402   46.0  -14.677  -15.285  -15.827   2083.95  swift_UVW2 
 53483.044   46.5  -14.614  -15.205  -15.756   2083.95  swift_UVW2 
 53483.685   47.0  -14.535  -15.116  -15.713   2083.95  swift_UVW2 
 53484.327   47.5  -14.463  -15.027  -15.664   2083.95  swift_UVW2 
 53484.968   48.0  -14.369  -14.939  -15.584   2083.95  swift_UVW2 
  53485.61   48.5  -14.274   -14.86  -15.493   2083.95  swift_UVW2 
 53486.252   49.0  -14.204   -14.77  -15.399   2083.95  swift_UVW2 
 53486.893   49.5  -14.157  -14.701  -15.322   2083.95  swift_UVW2 
 53487.535   50.0  -14.078  -14.629  -15.256   2083.95  swift_UVW2 
 53488.176   50.5  -14.015  -14.558  -15.204   2083.95  swift_UVW2 
 53488.818   51.0  -13.939  -14.497  -15.135   2083.95  swift_UVW2 
  53489.46   51.5   -13.86   -14.43  -15.062   2083.95  swift_UVW2 
 53490.101   52.0  -13.784   -14.36  -15.011   2083.95  swift_UVW2 
 53490.743   52.5  -13.717  -14.309  -14.947   2083.95  swift_UVW2 
 53491.384   53.0  -13.654  -14.237  -14.892   2083.95  swift_UVW2 
 53492.026   53.5  -13.602  -14.158  -14.838   2083.95  swift_UVW2 
 53492.668   54.0  -13.557  -14.087  -14.803   2083.95  swift_UVW2 
 53493.309   54.5  -13.516   -14.01  -14.765   2083.95  swift_UVW2 
 53493.951   55.0  -13.465  -13.943  -14.733   2083.95  swift_UVW2 
 53494.592   55.5  -13.398  -13.887    -14.7   2083.95  swift_UVW2 
 53495.234   56.0  -13.327  -13.825  -14.669   2083.95  swift_UVW2 
 53495.876   56.5  -13.257  -13.769  -14.637   2083.95  swift_UVW2 
 53496.517   57.0  -13.198  -13.696  -14.607   2083.95  swift_UVW2 
