       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 55422.663    0.0      nan      nan      nan   2083.95  swift_UVW2 
 55423.389    0.5  -15.353  -17.204  -18.155   2083.95  swift_UVW2 
 55424.115    1.0  -16.434  -18.044  -18.892   2083.95  swift_UVW2 
 55424.841    1.5  -16.817  -18.577  -19.277   2083.95  swift_UVW2 
 55425.567    2.0  -17.266  -18.902  -19.576   2083.95  swift_UVW2 
 55426.293    2.5  -17.671  -19.196  -19.836   2083.95  swift_UVW2 
 55427.018    3.0  -18.025  -19.412  -20.063   2083.95  swift_UVW2 
 55427.744    3.5    -18.1  -19.505   -20.21   2083.95  swift_UVW2 
  55428.47    4.0  -18.387  -19.654  -20.343   2083.95  swift_UVW2 
 55429.196    4.5  -18.515  -19.777  -20.441   2083.95  swift_UVW2 
 55429.922    5.0  -18.711  -19.932  -20.551   2083.95  swift_UVW2 
 55430.648    5.5   -18.83  -20.041  -20.643   2083.95  swift_UVW2 
 55431.374    6.0  -19.051  -20.148  -20.735   2083.95  swift_UVW2 
   55432.1    6.5  -19.153  -20.251    -20.8   2083.95  swift_UVW2 
 55432.826    7.0  -19.152  -20.276  -20.851   2083.95  swift_UVW2 
 55433.552    7.5  -19.288  -20.332  -20.905   2083.95  swift_UVW2 
 55434.277    8.0  -19.362  -20.388  -20.954   2083.95  swift_UVW2 
 55435.003    8.5  -19.423  -20.452  -21.001   2083.95  swift_UVW2 
 55435.729    9.0  -19.435  -20.514  -21.047   2083.95  swift_UVW2 
 55436.455    9.5  -19.131  -20.558  -21.087   2083.95  swift_UVW2 
 55437.181   10.0  -19.133  -20.592  -21.125   2083.95  swift_UVW2 
 55437.907   10.5  -19.371  -20.638  -21.175   2083.95  swift_UVW2 
 55438.633   11.0  -19.491  -20.674   -21.22   2083.95  swift_UVW2 
 55439.359   11.5  -19.399  -20.684   -21.24   2083.95  swift_UVW2 
 55440.085   12.0  -19.358  -20.715  -21.281   2083.95  swift_UVW2 
 55440.811   12.5  -19.349  -20.751  -21.305   2083.95  swift_UVW2 
 55441.536   13.0  -19.505  -20.776  -21.325   2083.95  swift_UVW2 
 55442.262   13.5  -19.632   -20.82  -21.363   2083.95  swift_UVW2 
 55442.988   14.0  -19.743  -20.856  -21.402   2083.95  swift_UVW2 
 55443.714   14.5   -19.86  -20.897   -21.45   2083.95  swift_UVW2 
  55444.44   15.0  -19.882  -20.949   -21.47   2083.95  swift_UVW2 
 55445.166   15.5  -19.922  -20.985  -21.503   2083.95  swift_UVW2 
 55445.892   16.0  -19.933  -21.014  -21.523   2083.95  swift_UVW2 
 55446.618   16.5  -19.977  -21.043  -21.542   2083.95  swift_UVW2 
 55447.344   17.0  -20.006  -21.059  -21.553   2083.95  swift_UVW2 
  55448.07   17.5  -20.107  -21.097  -21.571   2083.95  swift_UVW2 
 55448.795   18.0  -20.152   -21.14  -21.578   2083.95  swift_UVW2 
 55449.521   18.5  -20.208  -21.184  -21.594   2083.95  swift_UVW2 
 55450.247   19.0  -20.251  -21.198  -21.617   2083.95  swift_UVW2 
 55450.973   19.5  -20.324  -21.204   -21.66   2083.95  swift_UVW2 
 55451.699   20.0  -20.363  -21.214  -21.684   2083.95  swift_UVW2 
 55452.425   20.5  -20.378  -21.242  -21.719   2083.95  swift_UVW2 
 55453.151   21.0  -20.388  -21.266  -21.745   2083.95  swift_UVW2 
 55453.877   21.5  -20.403  -21.295  -21.745   2083.95  swift_UVW2 
 55454.603   22.0   -20.42  -21.304  -21.748   2083.95  swift_UVW2 
 55455.329   22.5   -20.43  -21.303  -21.758   2083.95  swift_UVW2 
 55456.054   23.0   -20.43  -21.308  -21.777   2083.95  swift_UVW2 
  55456.78   23.5  -20.428  -21.322  -21.781   2083.95  swift_UVW2 
 55457.506   24.0  -20.426  -21.327  -21.782   2083.95  swift_UVW2 
 55458.232   24.5  -20.423  -21.319  -21.789   2083.95  swift_UVW2 
 55458.958   25.0   -20.42  -21.311  -21.797   2083.95  swift_UVW2 
 55459.684   25.5  -20.415  -21.305  -21.795   2083.95  swift_UVW2 
  55460.41   26.0  -20.411  -21.295  -21.799   2083.95  swift_UVW2 
 55461.136   26.5  -20.405  -21.281  -21.804   2083.95  swift_UVW2 
 55461.862   27.0  -20.399  -21.268  -21.802   2083.95  swift_UVW2 
 55462.588   27.5   -20.39  -21.256  -21.804   2083.95  swift_UVW2 
 55463.313   28.0  -20.379  -21.248  -21.801   2083.95  swift_UVW2 
 55464.039   28.5   -20.37  -21.242  -21.801   2083.95  swift_UVW2 
 55464.765   29.0  -20.361  -21.234    -21.8   2083.95  swift_UVW2 
 55465.491   29.5   -20.35  -21.221  -21.793   2083.95  swift_UVW2 
 55466.217   30.0  -20.335  -21.213  -21.787   2083.95  swift_UVW2 
 55466.943   30.5  -20.319  -21.203  -21.789   2083.95  swift_UVW2 
 55467.669   31.0  -20.303  -21.193  -21.783   2083.95  swift_UVW2 
 55468.395   31.5  -20.286  -21.175  -21.773   2083.95  swift_UVW2 
 55469.121   32.0  -20.268  -21.157   -21.76   2083.95  swift_UVW2 
 55469.847   32.5   -20.25  -21.139   -21.75   2083.95  swift_UVW2 
 55470.572   33.0  -20.231  -21.124   -21.74   2083.95  swift_UVW2 
 55471.298   33.5  -20.212  -21.105  -21.729   2083.95  swift_UVW2 
 55472.024   34.0  -20.192  -21.077  -21.714   2083.95  swift_UVW2 
  55472.75   34.5  -20.171  -21.048  -21.692   2083.95  swift_UVW2 
 55473.476   35.0   -20.15  -21.018  -21.667   2083.95  swift_UVW2 
 55474.202   35.5  -20.129  -20.986  -21.641   2083.95  swift_UVW2 
 55474.928   36.0  -20.106  -20.955  -21.614   2083.95  swift_UVW2 
 55475.654   36.5  -20.084  -20.928  -21.589   2083.95  swift_UVW2 
  55476.38   37.0  -20.061  -20.902  -21.564   2083.95  swift_UVW2 
 55477.106   37.5  -20.037  -20.877  -21.538   2083.95  swift_UVW2 
 55477.831   38.0  -20.013  -20.852  -21.509   2083.95  swift_UVW2 
 55478.557   38.5  -19.988  -20.826   -21.48   2083.95  swift_UVW2 
 55479.283   39.0  -19.963  -20.799  -21.449   2083.95  swift_UVW2 
 55480.009   39.5  -19.938  -20.769  -21.417   2083.95  swift_UVW2 
 55480.735   40.0  -19.913  -20.731  -21.384   2083.95  swift_UVW2 
 55481.461   40.5  -19.888  -20.694  -21.348   2083.95  swift_UVW2 
 55482.187   41.0  -19.862  -20.662  -21.311   2083.95  swift_UVW2 
 55482.913   41.5  -19.835   -20.63   -21.28   2083.95  swift_UVW2 
 55483.639   42.0  -19.809  -20.601  -21.251   2083.95  swift_UVW2 
 55484.365   42.5  -19.782  -20.563  -21.222   2083.95  swift_UVW2 
  55485.09   43.0  -19.752  -20.529  -21.192   2083.95  swift_UVW2 
 55485.816   43.5  -19.717  -20.501   -21.16   2083.95  swift_UVW2 
 55486.542   44.0  -19.683  -20.469  -21.125   2083.95  swift_UVW2 
 55487.268   44.5  -19.653  -20.434  -21.076   2083.95  swift_UVW2 
 55487.994   45.0  -19.622  -20.397  -21.033   2083.95  swift_UVW2 
  55488.72   45.5   -19.59  -20.359  -20.997   2083.95  swift_UVW2 
 55489.446   46.0  -19.555  -20.316  -20.967   2083.95  swift_UVW2 
 55490.172   46.5  -19.516   -20.27  -20.934   2083.95  swift_UVW2 
 55490.898   47.0  -19.478  -20.224  -20.899   2083.95  swift_UVW2 
 55491.624   47.5  -19.442  -20.178  -20.863   2083.95  swift_UVW2 
 55492.349   48.0  -19.407  -20.137  -20.827   2083.95  swift_UVW2 
 55493.075   48.5  -19.373  -20.101  -20.787   2083.95  swift_UVW2 
 55493.801   49.0  -19.339  -20.072  -20.745   2083.95  swift_UVW2 
 55494.527   49.5  -19.304  -20.028  -20.703   2083.95  swift_UVW2 
 55495.253   50.0  -19.269  -19.982  -20.663   2083.95  swift_UVW2 
 55495.979   50.5  -19.234   -19.94  -20.623   2083.95  swift_UVW2 
 55496.705   51.0  -19.205  -19.893  -20.583   2083.95  swift_UVW2 
 55497.431   51.5  -19.183  -19.848  -20.542   2083.95  swift_UVW2 
 55498.157   52.0  -19.155    -19.8  -20.501   2083.95  swift_UVW2 
 55498.883   52.5   -19.13  -19.752  -20.459   2083.95  swift_UVW2 
 55499.608   53.0  -19.097  -19.713  -20.416   2083.95  swift_UVW2 
 55500.334   53.5  -19.063  -19.675  -20.373   2083.95  swift_UVW2 
  55501.06   54.0  -19.034  -19.635   -20.33   2083.95  swift_UVW2 
 55501.786   54.5  -18.994  -19.592  -20.285   2083.95  swift_UVW2 
 55502.512   55.0  -18.954  -19.549   -20.24   2083.95  swift_UVW2 
 55503.238   55.5  -18.924  -19.506  -20.194   2083.95  swift_UVW2 
 55503.964   56.0  -18.888  -19.463  -20.148   2083.95  swift_UVW2 
  55504.69   56.5  -18.849   -19.42  -20.102   2083.95  swift_UVW2 
 55505.416   57.0  -18.819  -19.377  -20.054   2083.95  swift_UVW2 
 55506.142   57.5  -18.787  -19.334  -20.006   2083.95  swift_UVW2 
 55506.867   58.0  -18.759  -19.292  -19.958   2083.95  swift_UVW2 
 55507.593   58.5  -18.721  -19.249  -19.909   2083.95  swift_UVW2 
 55508.319   59.0   -18.67  -19.214   -19.86   2083.95  swift_UVW2 
 55509.045   59.5  -18.638   -19.19  -19.812   2083.95  swift_UVW2 
 55509.771   60.0  -18.614  -19.146  -19.765   2083.95  swift_UVW2 
 55510.497   60.5  -18.591  -19.108  -19.717   2083.95  swift_UVW2 
 55511.223   61.0  -18.552  -19.076  -19.671   2083.95  swift_UVW2 
 55511.949   61.5  -18.525  -19.035  -19.628   2083.95  swift_UVW2 
 55512.675   62.0  -18.494  -18.995  -19.585   2083.95  swift_UVW2 
 55513.401   62.5  -18.462   -18.96  -19.542   2083.95  swift_UVW2 
 55514.126   63.0   -18.43   -18.94  -19.498   2083.95  swift_UVW2 
 55514.852   63.5  -18.416  -18.907  -19.455   2083.95  swift_UVW2 
 55515.578   64.0  -18.383  -18.876  -19.411   2083.95  swift_UVW2 
 55516.304   64.5  -18.331  -18.846  -19.368   2083.95  swift_UVW2 
  55517.03   65.0  -18.291  -18.817  -19.322   2083.95  swift_UVW2 
 55517.756   65.5  -18.268  -18.791  -19.279   2083.95  swift_UVW2 
 55518.482   66.0  -18.258  -18.758  -19.234   2083.95  swift_UVW2 
 55519.208   66.5  -18.247  -18.724  -19.192   2083.95  swift_UVW2 
 55519.934   67.0  -18.237  -18.691  -19.148   2083.95  swift_UVW2 
  55520.66   67.5  -18.226  -18.657  -19.104   2083.95  swift_UVW2 
 55521.385   68.0  -18.216   -18.63   -19.06   2083.95  swift_UVW2 
 55522.111   68.5  -18.188  -18.605  -19.016   2083.95  swift_UVW2 
 55522.837   69.0  -18.166  -18.591  -18.978   2083.95  swift_UVW2 
 55523.563   69.5  -18.143  -18.574   -18.94   2083.95  swift_UVW2 
 55524.289   70.0  -18.111  -18.551   -18.91   2083.95  swift_UVW2 
 55525.015   70.5  -18.079  -18.524  -18.866   2083.95  swift_UVW2 
 55525.741   71.0  -18.055  -18.502  -18.825   2083.95  swift_UVW2 
 55526.467   71.5  -18.031   -18.48  -18.796   2083.95  swift_UVW2 
 55527.193   72.0   -18.01  -18.454   -18.76   2083.95  swift_UVW2 
 55527.919   72.5  -17.986  -18.431   -18.74   2083.95  swift_UVW2 
 55528.644   73.0  -17.965  -18.399  -18.721   2083.95  swift_UVW2 
  55529.37   73.5  -17.942  -18.359  -18.693   2083.95  swift_UVW2 
 55530.096   74.0  -17.924  -18.329  -18.673   2083.95  swift_UVW2 
 55530.822   74.5  -17.904  -18.295  -18.646   2083.95  swift_UVW2 
 55531.548   75.0  -17.885  -18.271  -18.625   2083.95  swift_UVW2 
 55532.274   75.5  -17.867   -18.25  -18.608   2083.95  swift_UVW2 
   55533.0   76.0  -17.841  -18.229  -18.589   2083.95  swift_UVW2 
 55533.726   76.5  -17.818  -18.215  -18.565   2083.95  swift_UVW2 
 55534.452   77.0  -17.801  -18.201  -18.544   2083.95  swift_UVW2 
 55535.178   77.5  -17.783  -18.187  -18.522   2083.95  swift_UVW2 
 55535.903   78.0  -17.762  -18.175  -18.503   2083.95  swift_UVW2 
 55536.629   78.5  -17.744  -18.158  -18.487   2083.95  swift_UVW2 
 55537.355   79.0  -17.725  -18.132  -18.461   2083.95  swift_UVW2 
 55538.081   79.5   -17.71  -18.106  -18.443   2083.95  swift_UVW2 
 55538.807   80.0  -17.691  -18.089  -18.428   2083.95  swift_UVW2 
 55539.533   80.5  -17.677  -18.069  -18.413   2083.95  swift_UVW2 
 55540.259   81.0  -17.663  -18.054  -18.383   2083.95  swift_UVW2 
 55540.985   81.5  -17.649  -18.035  -18.368   2083.95  swift_UVW2 
 55541.711   82.0  -17.637  -18.016  -18.354   2083.95  swift_UVW2 
 55542.437   82.5  -17.624  -18.002   -18.34   2083.95  swift_UVW2 
 55543.162   83.0  -17.612  -17.979  -18.319   2083.95  swift_UVW2 
 55543.888   83.5  -17.583  -17.966  -18.298   2083.95  swift_UVW2 
 55544.614   84.0  -17.555  -17.953  -18.277   2083.95  swift_UVW2 
  55545.34   84.5  -17.523   -17.94  -18.265   2083.95  swift_UVW2 
 55546.066   85.0  -17.507  -17.927  -18.252   2083.95  swift_UVW2 
 55546.792   85.5  -17.492  -17.913  -18.239   2083.95  swift_UVW2 
 55547.518   86.0  -17.478  -17.892  -18.225   2083.95  swift_UVW2 
 55548.244   86.5  -17.463  -17.875  -18.212   2083.95  swift_UVW2 
  55548.97   87.0  -17.449  -17.862    -18.2   2083.95  swift_UVW2 
 55549.696   87.5  -17.436  -17.849  -18.187   2083.95  swift_UVW2 
 55550.421   88.0   -17.41   -17.83  -18.174   2083.95  swift_UVW2 
 55551.147   88.5  -17.394  -17.817  -18.161   2083.95  swift_UVW2 
 55551.873   89.0   -17.38  -17.797  -18.149   2083.95  swift_UVW2 
 55552.599   89.5  -17.368  -17.783  -18.136   2083.95  swift_UVW2 
 55553.325   90.0  -17.354  -17.769  -18.124   2083.95  swift_UVW2 
 55554.051   90.5  -17.341  -17.755   -18.11   2083.95  swift_UVW2 
 55554.777   91.0  -17.328  -17.742  -18.096   2083.95  swift_UVW2 
 55555.503   91.5  -17.316   -17.73  -18.083   2083.95  swift_UVW2 
 55556.229   92.0  -17.304  -17.719   -18.07   2083.95  swift_UVW2 
 55556.955   92.5  -17.293  -17.708  -18.056   2083.95  swift_UVW2 
  55557.68   93.0  -17.282  -17.696  -18.043   2083.95  swift_UVW2 
 55558.406   93.5   -17.27  -17.685   -18.03   2083.95  swift_UVW2 
 55559.132   94.0  -17.258  -17.674   -18.02   2083.95  swift_UVW2 
 55559.858   94.5  -17.247  -17.663  -18.011   2083.95  swift_UVW2 
 55560.584   95.0  -17.236  -17.652  -17.999   2083.95  swift_UVW2 
  55561.31   95.5  -17.224  -17.641  -17.988   2083.95  swift_UVW2 
 55562.036   96.0  -17.213   -17.63  -17.977   2083.95  swift_UVW2 
 55562.762   96.5  -17.202  -17.619  -17.962   2083.95  swift_UVW2 
 55563.488   97.0  -17.191  -17.609   -17.95   2083.95  swift_UVW2 
 55564.214   97.5  -17.181  -17.598  -17.938   2083.95  swift_UVW2 
 55564.939   98.0   -17.17  -17.589  -17.927   2083.95  swift_UVW2 
 55565.665   98.5   -17.16   -17.58  -17.915   2083.95  swift_UVW2 
 55566.391   99.0   -17.15  -17.571  -17.904   2083.95  swift_UVW2 
 55567.117   99.5   -17.14  -17.561  -17.892   2083.95  swift_UVW2 
 55567.843  100.0   -17.13  -17.551  -17.881   2083.95  swift_UVW2 
 55567.843  100.0   -17.13  -17.551  -17.881   2083.95  swift_UVW2 
 55570.747  102.0   -17.09   -17.51  -17.834   2083.95  swift_UVW2 
  55573.65  104.0  -17.052  -17.468  -17.792   2083.95  swift_UVW2 
 55576.554  106.0  -17.014  -17.421  -17.752   2083.95  swift_UVW2 
 55579.457  108.0  -16.977  -17.375   -17.71   2083.95  swift_UVW2 
 55582.361  110.0  -16.941  -17.332  -17.671   2083.95  swift_UVW2 
 55585.265  112.0  -16.907  -17.291  -17.633   2083.95  swift_UVW2 
 55588.168  114.0  -16.868   -17.25  -17.592   2083.95  swift_UVW2 
