       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 53947.846    0.0      nan      nan      nan   2083.95  swift_UVW2 
  53949.14    0.5  -15.713  -17.101  -17.359   2083.95  swift_UVW2 
 53950.434    1.0   -16.33  -17.876  -18.237   2083.95  swift_UVW2 
 53951.728    1.5  -16.144  -18.336  -18.739   2083.95  swift_UVW2 
 53953.022    2.0  -16.737   -18.67  -19.084   2083.95  swift_UVW2 
 53954.316    2.5  -17.518  -18.987  -19.358   2083.95  swift_UVW2 
  53955.61    3.0  -18.178  -19.273  -19.589   2083.95  swift_UVW2 
 53956.904    3.5  -18.589  -19.503  -19.779   2083.95  swift_UVW2 
 53958.198    4.0   -18.96  -19.717  -19.941   2083.95  swift_UVW2 
 53959.492    4.5  -19.214  -19.883  -20.088   2083.95  swift_UVW2 
 53960.786    5.0  -19.444  -20.028  -20.212   2083.95  swift_UVW2 
  53962.08    5.5  -19.657  -20.164  -20.329   2083.95  swift_UVW2 
 53963.374    6.0   -19.83  -20.284  -20.424   2083.95  swift_UVW2 
 53964.668    6.5  -19.983  -20.387  -20.516   2083.95  swift_UVW2 
 53965.962    7.0  -20.134   -20.48    -20.6   2083.95  swift_UVW2 
 53967.256    7.5  -20.263  -20.568  -20.685   2083.95  swift_UVW2 
  53968.55    8.0  -20.383  -20.645  -20.757   2083.95  swift_UVW2 
 53969.844    8.5  -20.483  -20.709  -20.815   2083.95  swift_UVW2 
 53971.138    9.0  -20.573  -20.768  -20.866   2083.95  swift_UVW2 
 53972.432    9.5   -20.65  -20.824   -20.92   2083.95  swift_UVW2 
 53973.727   10.0  -20.721  -20.881   -20.97   2083.95  swift_UVW2 
 53975.021   10.5  -20.784   -20.93  -21.013   2083.95  swift_UVW2 
 53976.315   11.0  -20.844  -20.972  -21.053   2083.95  swift_UVW2 
 53977.609   11.5  -20.898  -21.008  -21.086   2083.95  swift_UVW2 
 53978.903   12.0  -20.942  -21.042  -21.115   2083.95  swift_UVW2 
 53980.197   12.5  -20.983  -21.073  -21.138   2083.95  swift_UVW2 
 53981.491   13.0  -21.019  -21.098   -21.16   2083.95  swift_UVW2 
 53982.785   13.5  -21.049  -21.119  -21.179   2083.95  swift_UVW2 
 53984.079   14.0  -21.073  -21.143    -21.2   2083.95  swift_UVW2 
 53985.373   14.5  -21.095  -21.161  -21.221   2083.95  swift_UVW2 
 53986.667   15.0  -21.114  -21.176  -21.232   2083.95  swift_UVW2 
 53987.961   15.5  -21.127  -21.189  -21.242   2083.95  swift_UVW2 
 53989.255   16.0  -21.136  -21.198   -21.25   2083.95  swift_UVW2 
 53990.549   16.5  -21.149  -21.208  -21.259   2083.95  swift_UVW2 
 53991.843   17.0  -21.158  -21.213  -21.261   2083.95  swift_UVW2 
 53993.137   17.5  -21.163  -21.214  -21.262   2083.95  swift_UVW2 
