       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 56414.862    0.0      nan      nan      nan   2083.95  swift_UVW2 
 56415.498    0.5  -12.402  -13.458  -14.706   2083.95  swift_UVW2 
 56416.133    1.0  -11.493  -14.158  -15.629   2083.95  swift_UVW2 
 56416.769    1.5  -12.479  -14.615  -16.095   2083.95  swift_UVW2 
 56417.404    2.0  -13.156  -15.044  -16.312   2083.95  swift_UVW2 
  56418.04    2.5  -13.756  -15.337  -16.605   2083.95  swift_UVW2 
 56418.676    3.0  -14.131  -15.657  -16.854   2083.95  swift_UVW2 
 56419.311    3.5  -14.488  -15.912  -17.068   2083.95  swift_UVW2 
 56419.947    4.0  -14.867  -16.105   -17.25   2083.95  swift_UVW2 
 56420.582    4.5  -15.188  -16.299  -17.517   2083.95  swift_UVW2 
 56421.218    5.0  -15.505  -16.506  -17.658   2083.95  swift_UVW2 
 56421.854    5.5  -15.763  -16.668  -17.786   2083.95  swift_UVW2 
 56422.489    6.0  -15.889  -16.841  -17.915   2083.95  swift_UVW2 
 56423.125    6.5  -16.082  -16.981  -18.053   2083.95  swift_UVW2 
  56423.76    7.0  -16.238  -17.122  -18.131   2083.95  swift_UVW2 
 56424.396    7.5  -16.402  -17.217  -18.197   2083.95  swift_UVW2 
 56425.032    8.0  -16.512  -17.305   -18.28   2083.95  swift_UVW2 
 56425.667    8.5  -16.644  -17.383  -18.346   2083.95  swift_UVW2 
 56426.303    9.0  -16.734  -17.452  -18.445   2083.95  swift_UVW2 
 56426.938    9.5  -16.809  -17.512   -18.51   2083.95  swift_UVW2 
 56427.574   10.0  -16.869   -17.56  -18.553   2083.95  swift_UVW2 
  56428.21   10.5  -16.916   -17.61  -18.597   2083.95  swift_UVW2 
 56428.845   11.0  -16.958  -17.659  -18.652   2083.95  swift_UVW2 
 56429.481   11.5  -16.998  -17.695  -18.684   2083.95  swift_UVW2 
 56430.116   12.0  -17.042  -17.727   -18.71   2083.95  swift_UVW2 
 56430.752   12.5  -17.081  -17.753  -18.732   2083.95  swift_UVW2 
 56431.388   13.0  -17.115  -17.776  -18.752   2083.95  swift_UVW2 
 56432.023   13.5  -17.141  -17.794  -18.768   2083.95  swift_UVW2 
 56432.659   14.0   -17.16  -17.809  -18.781   2083.95  swift_UVW2 
 56433.294   14.5   -17.18   -17.82  -18.791   2083.95  swift_UVW2 
  56433.93   15.0  -17.198  -17.833  -18.798   2083.95  swift_UVW2 
 56434.566   15.5  -17.203  -17.843    -18.8   2083.95  swift_UVW2 
 56435.201   16.0    -17.2  -17.851  -18.799   2083.95  swift_UVW2 
 56435.837   16.5  -17.194  -17.856  -18.795   2083.95  swift_UVW2 
 56436.472   17.0  -17.185  -17.859  -18.789   2083.95  swift_UVW2 
 56437.108   17.5  -17.174  -17.859   -18.78   2083.95  swift_UVW2 
 56437.744   18.0  -17.184  -17.857  -18.772   2083.95  swift_UVW2 
 56438.379   18.5  -17.169  -17.848  -18.762   2083.95  swift_UVW2 
 56439.015   19.0  -17.149  -17.834  -18.751   2083.95  swift_UVW2 
  56439.65   19.5  -17.137  -17.817  -18.741   2083.95  swift_UVW2 
 56440.286   20.0  -17.114  -17.798  -18.717   2083.95  swift_UVW2 
 56440.922   20.5  -17.087  -17.777  -18.688   2083.95  swift_UVW2 
 56441.557   21.0  -17.057  -17.751   -18.67   2083.95  swift_UVW2 
 56442.193   21.5  -17.036  -17.736  -18.647   2083.95  swift_UVW2 
 56442.828   22.0  -17.025  -17.705  -18.604   2083.95  swift_UVW2 
 56443.464   22.5  -16.981  -17.662  -18.561   2083.95  swift_UVW2 
   56444.1   23.0  -16.936  -17.632  -18.531   2083.95  swift_UVW2 
 56444.735   23.5  -16.897  -17.598  -18.498   2083.95  swift_UVW2 
 56445.371   24.0  -16.863  -17.566  -18.459   2083.95  swift_UVW2 
 56446.006   24.5  -16.827  -17.543  -18.432   2083.95  swift_UVW2 
 56446.642   25.0  -16.773  -17.516  -18.409   2083.95  swift_UVW2 
 56447.278   25.5  -16.743  -17.473   -18.39   2083.95  swift_UVW2 
 56447.913   26.0  -16.711  -17.438  -18.353   2083.95  swift_UVW2 
 56448.549   26.5  -16.677  -17.418  -18.311   2083.95  swift_UVW2 
 56449.184   27.0  -16.642  -17.394   -18.27   2083.95  swift_UVW2 
  56449.82   27.5  -16.606  -17.371  -18.248   2083.95  swift_UVW2 
 56450.456   28.0  -16.573   -17.34  -18.222   2083.95  swift_UVW2 
 56451.091   28.5  -16.537  -17.308  -18.183   2083.95  swift_UVW2 
 56451.727   29.0  -16.484  -17.275  -18.143   2083.95  swift_UVW2 
 56452.362   29.5   -16.43  -17.242  -18.103   2083.95  swift_UVW2 
 56452.998   30.0  -16.379  -17.208  -18.061   2083.95  swift_UVW2 
 56453.634   30.5  -16.329  -17.164  -18.017   2083.95  swift_UVW2 
 56454.269   31.0  -16.278  -17.129  -17.973   2083.95  swift_UVW2 
 56454.905   31.5  -16.227   -17.09  -17.929   2083.95  swift_UVW2 
  56455.54   32.0  -16.176  -17.038  -17.885   2083.95  swift_UVW2 
 56456.176   32.5  -16.125  -16.992  -17.846   2083.95  swift_UVW2 
 56456.812   33.0  -16.075  -16.962  -17.818   2083.95  swift_UVW2 
 56457.447   33.5  -16.025  -16.927  -17.789   2083.95  swift_UVW2 
 56458.083   34.0  -15.974   -16.89  -17.764   2083.95  swift_UVW2 
 56458.718   34.5  -15.925  -16.856  -17.743   2083.95  swift_UVW2 
 56459.354   35.0  -15.876  -16.817  -17.725   2083.95  swift_UVW2 
  56459.99   35.5  -15.828  -16.777  -17.715   2083.95  swift_UVW2 
 56460.625   36.0   -15.78  -16.738  -17.714   2083.95  swift_UVW2 
 56461.261   36.5  -15.733  -16.703  -17.713   2083.95  swift_UVW2 
 56461.896   37.0  -15.686  -16.665  -17.692   2083.95  swift_UVW2 
 56462.532   37.5   -15.64  -16.626  -17.643   2083.95  swift_UVW2 
 56463.168   38.0  -15.601  -16.583  -17.595   2083.95  swift_UVW2 
 56463.803   38.5  -15.566  -16.543  -17.559   2083.95  swift_UVW2 
 56464.439   39.0  -15.525  -16.504  -17.531   2083.95  swift_UVW2 
 56465.074   39.5  -15.483  -16.466  -17.502   2083.95  swift_UVW2 
  56465.71   40.0  -15.441  -16.428  -17.472   2083.95  swift_UVW2 
 56466.346   40.5  -15.401  -16.388  -17.442   2083.95  swift_UVW2 
 56466.981   41.0  -15.365  -16.348  -17.413   2083.95  swift_UVW2 
 56467.617   41.5  -15.325  -16.307  -17.383   2083.95  swift_UVW2 
 56468.252   42.0  -15.285  -16.265  -17.361   2083.95  swift_UVW2 
 56468.888   42.5  -15.253  -16.226  -17.343   2083.95  swift_UVW2 
 56469.524   43.0   -15.22  -16.189  -17.317   2083.95  swift_UVW2 
 56470.159   43.5   -15.18  -16.152  -17.291   2083.95  swift_UVW2 
 56470.795   44.0  -15.143  -16.119  -17.265   2083.95  swift_UVW2 
  56471.43   44.5  -15.103  -16.091  -17.239   2083.95  swift_UVW2 
 56472.066   45.0  -15.062  -16.057  -17.212   2083.95  swift_UVW2 
 56472.702   45.5  -15.025  -16.023  -17.187   2083.95  swift_UVW2 
 56473.337   46.0  -15.001   -15.99  -17.161   2083.95  swift_UVW2 
 56473.973   46.5  -14.968  -15.964  -17.135   2083.95  swift_UVW2 
 56474.608   47.0  -14.934  -15.932  -17.109   2083.95  swift_UVW2 
 56475.244   47.5    -14.9  -15.901  -17.083   2083.95  swift_UVW2 
  56475.88   48.0  -14.866  -15.868  -17.057   2083.95  swift_UVW2 
 56476.515   48.5  -14.835  -15.834  -17.031   2083.95  swift_UVW2 
 56477.151   49.0  -14.804  -15.801  -16.997   2083.95  swift_UVW2 
 56477.786   49.5  -14.768  -15.768  -16.961   2083.95  swift_UVW2 
 56478.422   50.0  -14.728  -15.735  -16.936   2083.95  swift_UVW2 
 56479.058   50.5  -14.689  -15.703  -16.917   2083.95  swift_UVW2 
 56479.693   51.0  -14.652  -15.685  -16.898   2083.95  swift_UVW2 
 56480.329   51.5  -14.618   -15.66  -16.875   2083.95  swift_UVW2 
 56480.964   52.0  -14.598   -15.63  -16.848   2083.95  swift_UVW2 
   56481.6   52.5  -14.582  -15.601  -16.822   2083.95  swift_UVW2 
 56482.236   53.0  -14.568  -15.571  -16.793   2083.95  swift_UVW2 
 56482.871   53.5  -14.542  -15.543  -16.764   2083.95  swift_UVW2 
 56483.507   54.0  -14.514  -15.524  -16.736   2083.95  swift_UVW2 
 56484.142   54.5  -14.486  -15.492  -16.707   2083.95  swift_UVW2 
 56484.778   55.0  -14.458   -15.46   -16.69   2083.95  swift_UVW2 
 56485.414   55.5  -14.431  -15.432  -16.676   2083.95  swift_UVW2 
 56486.049   56.0  -14.404  -15.407  -16.658   2083.95  swift_UVW2 
 56486.685   56.5  -14.376  -15.378  -16.635   2083.95  swift_UVW2 
  56487.32   57.0  -14.344  -15.349  -16.611   2083.95  swift_UVW2 
 56487.956   57.5  -14.312   -15.32  -16.587   2083.95  swift_UVW2 
 56488.592   58.0   -14.28  -15.291  -16.564   2083.95  swift_UVW2 
 56489.227   58.5   -14.25  -15.263   -16.54   2083.95  swift_UVW2 
 56489.863   59.0  -14.217  -15.242  -16.517   2083.95  swift_UVW2 
 56490.498   59.5  -14.182  -15.206  -16.493   2083.95  swift_UVW2 
 56491.134   60.0  -14.153  -15.178   -16.47   2083.95  swift_UVW2 
  56491.77   60.5  -14.138   -15.15  -16.447   2083.95  swift_UVW2 
 56492.405   61.0  -14.111  -15.123  -16.432   2083.95  swift_UVW2 
 56493.041   61.5  -14.073  -15.096  -16.418   2083.95  swift_UVW2 
 56493.676   62.0  -14.039   -15.07  -16.394   2083.95  swift_UVW2 
 56494.312   62.5  -14.021  -15.049  -16.365   2083.95  swift_UVW2 
 56494.948   63.0  -14.011  -15.034  -16.337   2083.95  swift_UVW2 
 56495.583   63.5  -13.994  -15.019  -16.317   2083.95  swift_UVW2 
 56496.219   64.0  -13.976  -15.013  -16.306   2083.95  swift_UVW2 
 56496.854   64.5  -13.958  -14.998  -16.295   2083.95  swift_UVW2 
  56497.49   65.0  -13.931  -14.986  -16.279   2083.95  swift_UVW2 
 56498.126   65.5  -13.903  -14.969  -16.263   2083.95  swift_UVW2 
 56498.761   66.0  -13.875  -14.955  -16.248   2083.95  swift_UVW2 
 56499.397   66.5  -13.846  -14.949  -16.232   2083.95  swift_UVW2 
 56500.032   67.0  -13.818  -14.943  -16.216   2083.95  swift_UVW2 
 56500.668   67.5   -13.79  -14.938    -16.2   2083.95  swift_UVW2 
 56501.304   68.0  -13.762  -14.932  -16.181   2083.95  swift_UVW2 
 56501.939   68.5  -13.734  -14.926  -16.158   2083.95  swift_UVW2 
 56502.575   69.0  -13.707  -14.916  -16.136   2083.95  swift_UVW2 
  56503.21   69.5  -13.679  -14.901  -16.113   2083.95  swift_UVW2 
 56503.846   70.0  -13.651  -14.877  -16.091   2083.95  swift_UVW2 
 56504.482   70.5  -13.624  -14.853  -16.069   2083.95  swift_UVW2 
 56505.117   71.0  -13.602  -14.839  -16.047   2083.95  swift_UVW2 
 56505.753   71.5  -13.588  -14.825  -16.024   2083.95  swift_UVW2 
 56506.388   72.0  -13.566  -14.815  -16.002   2083.95  swift_UVW2 
 56507.024   72.5  -13.546  -14.801   -15.98   2083.95  swift_UVW2 
  56507.66   73.0  -13.523  -14.786  -15.958   2083.95  swift_UVW2 
 56508.295   73.5  -13.494  -14.772  -15.936   2083.95  swift_UVW2 
 56508.931   74.0  -13.466  -14.759  -15.918   2083.95  swift_UVW2 
 56509.566   74.5  -13.443  -14.746  -15.904   2083.95  swift_UVW2 
 56510.202   75.0  -13.429  -14.722  -15.891   2083.95  swift_UVW2 
 56510.838   75.5  -13.408  -14.697  -15.877   2083.95  swift_UVW2 
 56511.473   76.0  -13.382  -14.682  -15.861   2083.95  swift_UVW2 
 56512.109   76.5  -13.362   -14.66  -15.843   2083.95  swift_UVW2 
 56512.744   77.0  -13.332  -14.638  -15.825   2083.95  swift_UVW2 
  56513.38   77.5  -13.303  -14.615  -15.806   2083.95  swift_UVW2 
 56514.016   78.0  -13.276  -14.592  -15.788   2083.95  swift_UVW2 
 56514.651   78.5   -13.25   -14.57   -15.77   2083.95  swift_UVW2 
 56515.287   79.0  -13.224  -14.544  -15.752   2083.95  swift_UVW2 
 56515.922   79.5  -13.198  -14.525  -15.734   2083.95  swift_UVW2 
 56516.558   80.0  -13.172  -14.503  -15.711   2083.95  swift_UVW2 
 56517.194   80.5  -13.146  -14.478  -15.693   2083.95  swift_UVW2 
 56517.829   81.0   -13.12  -14.458  -15.682   2083.95  swift_UVW2 
 56518.465   81.5  -13.099  -14.436  -15.671   2083.95  swift_UVW2 
   56519.1   82.0   -13.08  -14.414  -15.659   2083.95  swift_UVW2 
 56519.736   82.5  -13.068  -14.391  -15.648   2083.95  swift_UVW2 
 56520.372   83.0  -13.053  -14.369  -15.637   2083.95  swift_UVW2 
 56521.007   83.5  -13.027  -14.347  -15.626   2083.95  swift_UVW2 
 56521.643   84.0  -13.009  -14.325  -15.614   2083.95  swift_UVW2 
 56522.278   84.5  -12.992  -14.307  -15.602   2083.95  swift_UVW2 
 56522.914   85.0  -12.973   -14.29  -15.581   2083.95  swift_UVW2 
  56523.55   85.5  -12.947  -14.275  -15.558   2083.95  swift_UVW2 
 56524.185   86.0  -12.921  -14.262  -15.539   2083.95  swift_UVW2 
 56524.821   86.5  -12.895  -14.246  -15.525   2083.95  swift_UVW2 
 56525.456   87.0  -12.868  -14.226  -15.519   2083.95  swift_UVW2 
 56526.092   87.5  -12.847  -14.212  -15.513   2083.95  swift_UVW2 
 56526.728   88.0  -12.821  -14.197  -15.508   2083.95  swift_UVW2 
 56527.363   88.5  -12.794   -14.18  -15.502   2083.95  swift_UVW2 
 56527.999   89.0  -12.769  -14.163  -15.497   2083.95  swift_UVW2 
 56528.634   89.5  -12.753  -14.146  -15.491   2083.95  swift_UVW2 
  56529.27   90.0  -12.742  -14.128  -15.485   2083.95  swift_UVW2 
 56529.906   90.5  -12.721  -14.102   -15.48   2083.95  swift_UVW2 
 56530.541   91.0  -12.698  -14.077  -15.474   2083.95  swift_UVW2 
 56531.177   91.5  -12.675  -14.062  -15.469   2083.95  swift_UVW2 
 56531.812   92.0  -12.652  -14.047  -15.459   2083.95  swift_UVW2 
 56532.448   92.5  -12.629  -14.032  -15.445   2083.95  swift_UVW2 
 56533.084   93.0  -12.606  -14.017  -15.428   2083.95  swift_UVW2 
 56533.719   93.5  -12.588  -14.003  -15.411   2083.95  swift_UVW2 
 56534.355   94.0  -12.573  -13.988  -15.393   2083.95  swift_UVW2 
  56534.99   94.5  -12.557  -13.975  -15.382   2083.95  swift_UVW2 
 56535.626   95.0  -12.544  -13.961  -15.372   2083.95  swift_UVW2 
 56536.262   95.5  -12.535  -13.948  -15.361   2083.95  swift_UVW2 
 56536.897   96.0  -12.529  -13.935  -15.346   2083.95  swift_UVW2 
 56537.533   96.5  -12.523  -13.921  -15.331   2083.95  swift_UVW2 
 56538.168   97.0  -12.517  -13.917  -15.318   2083.95  swift_UVW2 
 56538.804   97.5  -12.511  -13.912  -15.312   2083.95  swift_UVW2 
  56539.44   98.0  -12.505  -13.908  -15.307   2083.95  swift_UVW2 
 56540.075   98.5    -12.5  -13.903  -15.301   2083.95  swift_UVW2 
 56540.711   99.0  -12.485  -13.899  -15.295   2083.95  swift_UVW2 
 56541.346   99.5  -12.467  -13.894  -15.289   2083.95  swift_UVW2 
 56541.982  100.0  -12.447   -13.89  -15.283   2083.95  swift_UVW2 
 56541.982  100.0  -12.447   -13.89  -15.283   2083.95  swift_UVW2 
 56544.524  102.0  -12.376  -13.864  -15.241   2083.95  swift_UVW2 
 56547.067  104.0  -12.294  -13.829  -15.174   2083.95  swift_UVW2 
 56549.609  106.0  -12.239  -13.791  -15.098   2083.95  swift_UVW2 
 56552.152  108.0  -12.196  -13.732  -15.038   2083.95  swift_UVW2 
 56554.694  110.0  -12.137  -13.714  -15.005   2083.95  swift_UVW2 
 56557.236  112.0  -12.087  -13.692  -14.985   2083.95  swift_UVW2 
 56559.779  114.0  -12.049  -13.636  -14.965   2083.95  swift_UVW2 
 56562.321  116.0  -12.022  -13.567  -14.944   2083.95  swift_UVW2 
 56564.864  118.0  -12.003  -13.518  -14.923   2083.95  swift_UVW2 
 56567.406  120.0   -11.97  -13.471  -14.875   2083.95  swift_UVW2 
 56569.948  122.0  -11.919  -13.449  -14.855   2083.95  swift_UVW2 
 56572.491  124.0   -11.89  -13.429  -14.835   2083.95  swift_UVW2 
 56575.033  126.0  -11.845   -13.38  -14.815   2083.95  swift_UVW2 
 56577.576  128.0  -11.774  -13.327  -14.795   2083.95  swift_UVW2 
 56580.118  130.0  -11.708  -13.274  -14.766   2083.95  swift_UVW2 
  56582.66  132.0  -11.672  -13.215  -14.725   2083.95  swift_UVW2 
 56585.203  134.0  -11.623  -13.157  -14.706   2083.95  swift_UVW2 
 56587.745  136.0  -11.532  -13.113  -14.686   2083.95  swift_UVW2 
 56590.288  138.0  -11.438  -13.092  -14.666   2083.95  swift_UVW2 
  56592.83  140.0  -11.358   -13.07  -14.646   2083.95  swift_UVW2 
 56595.372  142.0  -11.315  -13.048  -14.623   2083.95  swift_UVW2 
 56597.915  144.0  -11.291  -13.025  -14.598   2083.95  swift_UVW2 
 56600.457  146.0  -11.268  -12.979  -14.573   2083.95  swift_UVW2 
   56603.0  148.0  -11.239  -12.919  -14.548   2083.95  swift_UVW2 
 56605.542  150.0  -11.178   -12.87  -14.521   2083.95  swift_UVW2 
 56608.084  152.0   -11.14   -12.85  -14.492   2083.95  swift_UVW2 
 56610.627  154.0  -11.091  -12.832  -14.464   2083.95  swift_UVW2 
 56613.169  156.0  -11.059  -12.814  -14.435   2083.95  swift_UVW2 
 56615.712  158.0  -11.007  -12.795  -14.406   2083.95  swift_UVW2 
 56618.254  160.0  -10.988  -12.777  -14.378   2083.95  swift_UVW2 
 56620.796  162.0  -10.945  -12.758  -14.353   2083.95  swift_UVW2 
 56623.339  164.0  -10.919   -12.74  -14.337   2083.95  swift_UVW2 
 56625.881  166.0    -10.9  -12.721  -14.321   2083.95  swift_UVW2 
 56628.424  168.0   -10.88  -12.681  -14.305   2083.95  swift_UVW2 
