       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 58624.954    0.0      nan      nan      nan   2083.95  swift_UVW2 
 58625.584    0.5   -13.27  -15.454  -17.121   2083.95  swift_UVW2 
 58626.214    1.0  -13.852  -16.249  -17.846   2083.95  swift_UVW2 
 58626.844    1.5  -14.826  -16.925  -18.251   2083.95  swift_UVW2 
 58627.474    2.0   -15.96  -17.397  -18.566   2083.95  swift_UVW2 
 58628.104    2.5   -16.74   -17.83  -18.845   2083.95  swift_UVW2 
 58628.734    3.0  -17.097  -18.239   -19.07   2083.95  swift_UVW2 
 58629.364    3.5  -17.381  -18.547  -19.259   2083.95  swift_UVW2 
 58629.994    4.0  -17.708  -18.808  -19.423   2083.95  swift_UVW2 
 58630.624    4.5  -17.983  -19.013  -19.567   2083.95  swift_UVW2 
 58631.254    5.0  -18.148  -19.183    -19.7   2083.95  swift_UVW2 
 58631.884    5.5  -18.304  -19.312   -19.81   2083.95  swift_UVW2 
 58632.514    6.0  -18.439  -19.433  -19.909   2083.95  swift_UVW2 
 58633.144    6.5  -18.565  -19.538  -20.004   2083.95  swift_UVW2 
 58633.774    7.0  -18.674  -19.629  -20.095   2083.95  swift_UVW2 
 58634.404    7.5  -18.765  -19.715  -20.171   2083.95  swift_UVW2 
 58635.034    8.0  -18.846  -19.791  -20.238   2083.95  swift_UVW2 
 58635.664    8.5  -18.919  -19.864  -20.305   2083.95  swift_UVW2 
 58636.294    9.0  -18.985  -19.935  -20.365   2083.95  swift_UVW2 
 58636.924    9.5  -19.046  -19.994  -20.415   2083.95  swift_UVW2 
 58637.554   10.0  -19.098  -20.043  -20.461   2083.95  swift_UVW2 
 58638.184   10.5  -19.145   -20.09  -20.501   2083.95  swift_UVW2 
 58638.814   11.0  -19.188   -20.14  -20.535   2083.95  swift_UVW2 
 58639.444   11.5  -19.225  -20.184  -20.568   2083.95  swift_UVW2 
 58640.074   12.0   -19.26   -20.22  -20.596   2083.95  swift_UVW2 
 58640.704   12.5  -19.291  -20.251  -20.622   2083.95  swift_UVW2 
 58641.334   13.0  -19.319  -20.276  -20.646   2083.95  swift_UVW2 
 58641.964   13.5  -19.344    -20.3  -20.666   2083.95  swift_UVW2 
 58642.594   14.0  -19.372  -20.319  -20.686   2083.95  swift_UVW2 
 58643.224   14.5  -19.398  -20.337  -20.703   2083.95  swift_UVW2 
 58643.854   15.0   -19.42  -20.352  -20.719   2083.95  swift_UVW2 
 58644.484   15.5  -19.435  -20.364  -20.735   2083.95  swift_UVW2 
 58645.114   16.0  -19.447  -20.374  -20.749   2083.95  swift_UVW2 
 58645.744   16.5  -19.458  -20.381  -20.761   2083.95  swift_UVW2 
 58646.374   17.0  -19.466  -20.382  -20.771   2083.95  swift_UVW2 
 58647.004   17.5  -19.472  -20.383  -20.775   2083.95  swift_UVW2 
 58647.634   18.0  -19.476  -20.381  -20.781   2083.95  swift_UVW2 
 58648.264   18.5  -19.478  -20.378  -20.785   2083.95  swift_UVW2 
 58648.894   19.0  -19.479  -20.374  -20.784   2083.95  swift_UVW2 
 58649.524   19.5  -19.478  -20.368  -20.781   2083.95  swift_UVW2 
 58650.154   20.0  -19.475  -20.361  -20.778   2083.95  swift_UVW2 
 58650.784   20.5   -19.47  -20.352  -20.774   2083.95  swift_UVW2 
 58651.414   21.0  -19.465  -20.342  -20.767   2083.95  swift_UVW2 
 58652.044   21.5  -19.457  -20.331  -20.759   2083.95  swift_UVW2 
 58652.674   22.0  -19.448  -20.319  -20.748   2083.95  swift_UVW2 
 58653.304   22.5  -19.438  -20.306  -20.736   2083.95  swift_UVW2 
 58653.934   23.0  -19.426  -20.292  -20.722   2083.95  swift_UVW2 
 58654.564   23.5  -19.413  -20.277  -20.707   2083.95  swift_UVW2 
 58655.194   24.0  -19.398   -20.26   -20.69   2083.95  swift_UVW2 
 58655.824   24.5  -19.383  -20.242   -20.67   2083.95  swift_UVW2 
 58656.454   25.0  -19.366  -20.223  -20.648   2083.95  swift_UVW2 
 58657.084   25.5  -19.347  -20.199  -20.627   2083.95  swift_UVW2 
 58657.714   26.0  -19.328  -20.175  -20.605   2083.95  swift_UVW2 
 58658.344   26.5  -19.307  -20.149  -20.582   2083.95  swift_UVW2 
 58658.974   27.0  -19.286  -20.121  -20.555   2083.95  swift_UVW2 
 58659.604   27.5  -19.263  -20.093  -20.527   2083.95  swift_UVW2 
 58660.234   28.0  -19.238  -20.065  -20.498   2083.95  swift_UVW2 
 58660.864   28.5  -19.213  -20.036  -20.467   2083.95  swift_UVW2 
 58661.494   29.0  -19.187  -20.007  -20.437   2083.95  swift_UVW2 
 58662.124   29.5   -19.16  -19.976  -20.405   2083.95  swift_UVW2 
 58662.754   30.0  -19.131  -19.944  -20.371   2083.95  swift_UVW2 
 58663.384   30.5  -19.101  -19.912  -20.336   2083.95  swift_UVW2 
 58664.014   31.0  -19.071  -19.877  -20.299   2083.95  swift_UVW2 
 58664.644   31.5  -19.039  -19.839  -20.261   2083.95  swift_UVW2 
 58665.274   32.0  -19.007  -19.799   -20.22   2083.95  swift_UVW2 
 58665.904   32.5  -18.973  -19.759  -20.181   2083.95  swift_UVW2 
 58666.534   33.0  -18.939  -19.717   -20.14   2083.95  swift_UVW2 
 58667.164   33.5  -18.903  -19.674  -20.097   2083.95  swift_UVW2 
 58667.794   34.0  -18.867  -19.633  -20.052   2083.95  swift_UVW2 
 58668.424   34.5   -18.83   -19.59  -20.005   2083.95  swift_UVW2 
 58669.054   35.0  -18.792  -19.547  -19.957   2083.95  swift_UVW2 
 58669.684   35.5  -18.754  -19.502  -19.911   2083.95  swift_UVW2 
 58670.314   36.0  -18.715  -19.457  -19.864   2083.95  swift_UVW2 
 58670.944   36.5  -18.675   -19.41  -19.813   2083.95  swift_UVW2 
 58671.574   37.0  -18.634  -19.363  -19.764   2083.95  swift_UVW2 
 58672.204   37.5  -18.592  -19.314  -19.713   2083.95  swift_UVW2 
 58672.834   38.0   -18.55  -19.265  -19.658   2083.95  swift_UVW2 
 58673.464   38.5  -18.507  -19.215    -19.6   2083.95  swift_UVW2 
 58674.094   39.0  -18.462  -19.165  -19.544   2083.95  swift_UVW2 
 58674.724   39.5  -18.417  -19.113  -19.488   2083.95  swift_UVW2 
 58675.354   40.0  -18.371  -19.059  -19.429   2083.95  swift_UVW2 
 58675.984   40.5  -18.322  -19.005  -19.373   2083.95  swift_UVW2 
 58676.614   41.0  -18.273  -18.948  -19.318   2083.95  swift_UVW2 
 58677.244   41.5  -18.223   -18.89   -19.26   2083.95  swift_UVW2 
 58677.874   42.0  -18.172  -18.832  -19.201   2083.95  swift_UVW2 
 58678.504   42.5   -18.12  -18.773  -19.139   2083.95  swift_UVW2 
 58679.134   43.0  -18.068  -18.713  -19.077   2083.95  swift_UVW2 
 58679.764   43.5  -18.011  -18.652  -19.014   2083.95  swift_UVW2 
 58680.394   44.0  -17.954  -18.589  -18.949   2083.95  swift_UVW2 
 58681.024   44.5  -17.896  -18.525  -18.886   2083.95  swift_UVW2 
 58681.654   45.0   -17.84  -18.461  -18.824   2083.95  swift_UVW2 
 58682.284   45.5  -17.785  -18.396  -18.762   2083.95  swift_UVW2 
 58682.914   46.0  -17.731  -18.334  -18.697   2083.95  swift_UVW2 
 58683.544   46.5  -17.675  -18.273  -18.632   2083.95  swift_UVW2 
 58684.174   47.0   -17.62  -18.213  -18.565   2083.95  swift_UVW2 
 58684.804   47.5  -17.564  -18.154  -18.498   2083.95  swift_UVW2 
 58685.434   48.0  -17.507  -18.092  -18.431   2083.95  swift_UVW2 
 58686.064   48.5  -17.448  -18.028  -18.363   2083.95  swift_UVW2 
 58686.694   49.0  -17.388  -17.965  -18.296   2083.95  swift_UVW2 
 58687.324   49.5  -17.328  -17.898  -18.229   2083.95  swift_UVW2 
 58687.954   50.0  -17.267  -17.828  -18.161   2083.95  swift_UVW2 
 58688.584   50.5  -17.206  -17.757  -18.095   2083.95  swift_UVW2 
 58689.214   51.0  -17.145  -17.688  -18.027   2083.95  swift_UVW2 
 58689.844   51.5  -17.083  -17.619  -17.958   2083.95  swift_UVW2 
 58690.474   52.0  -17.021  -17.549   -17.89   2083.95  swift_UVW2 
 58691.104   52.5  -16.959  -17.479  -17.823   2083.95  swift_UVW2 
 58691.734   53.0  -16.899  -17.409  -17.755   2083.95  swift_UVW2 
 58692.364   53.5   -16.84  -17.339  -17.687   2083.95  swift_UVW2 
 58692.994   54.0  -16.775  -17.274  -17.612   2083.95  swift_UVW2 
 58693.624   54.5  -16.712  -17.209  -17.534   2083.95  swift_UVW2 
 58694.254   55.0  -16.649  -17.138  -17.459   2083.95  swift_UVW2 
 58694.884   55.5  -16.585  -17.083  -17.386   2083.95  swift_UVW2 
 58695.514   56.0  -16.521  -17.013  -17.313   2083.95  swift_UVW2 
 58696.144   56.5  -16.458  -16.944  -17.242   2083.95  swift_UVW2 
 58696.774   57.0  -16.396  -16.875  -17.176   2083.95  swift_UVW2 
 58697.404   57.5  -16.333  -16.802  -17.125   2083.95  swift_UVW2 
 58698.034   58.0  -16.271  -16.734  -17.069   2083.95  swift_UVW2 
 58698.664   58.5  -16.208  -16.673  -16.997   2083.95  swift_UVW2 
 58699.294   59.0  -16.147  -16.607  -16.946   2083.95  swift_UVW2 
 58699.924   59.5  -16.084  -16.539  -16.894   2083.95  swift_UVW2 
 58700.554   60.0  -16.029  -16.469  -16.835   2083.95  swift_UVW2 
 58701.184   60.5  -15.977  -16.403  -16.764   2083.95  swift_UVW2 
 58701.814   61.0  -15.914  -16.339  -16.703   2083.95  swift_UVW2 
 58702.444   61.5  -15.862  -16.284  -16.662   2083.95  swift_UVW2 
 58703.074   62.0  -15.833  -16.222  -16.599   2083.95  swift_UVW2 
 58703.704   62.5  -15.787  -16.153  -16.538   2083.95  swift_UVW2 
 58704.334   63.0   -15.73  -16.091  -16.485   2083.95  swift_UVW2 
 58704.964   63.5  -15.664  -16.043  -16.461   2083.95  swift_UVW2 
 58705.594   64.0  -15.617  -15.987  -16.435   2083.95  swift_UVW2 
 58706.224   64.5  -15.574  -15.951  -16.398   2083.95  swift_UVW2 
 58706.854   65.0  -15.535    -15.9  -16.369   2083.95  swift_UVW2 
 58707.484   65.5  -15.502  -15.878  -16.349   2083.95  swift_UVW2 
 58708.114   66.0  -15.459   -15.85  -16.326   2083.95  swift_UVW2 
 58708.744   66.5  -15.422   -15.81  -16.301   2083.95  swift_UVW2 
 58709.374   67.0  -15.394  -15.785  -16.282   2083.95  swift_UVW2 
 58710.004   67.5   -15.36  -15.763  -16.263   2083.95  swift_UVW2 
 58710.634   68.0  -15.303  -15.725  -16.215   2083.95  swift_UVW2 
 58711.264   68.5  -15.264    -15.7  -16.168   2083.95  swift_UVW2 
 58711.894   69.0  -15.225  -15.659  -16.141   2083.95  swift_UVW2 
 58712.524   69.5  -15.172  -15.641  -16.107   2083.95  swift_UVW2 
 58713.154   70.0  -15.138  -15.623  -16.088   2083.95  swift_UVW2 
 58713.784   70.5  -15.103  -15.605  -16.064   2083.95  swift_UVW2 
 58714.414   71.0  -15.063  -15.571  -16.037   2083.95  swift_UVW2 
 58715.044   71.5  -15.042  -15.548  -16.018   2083.95  swift_UVW2 
 58715.674   72.0  -15.024  -15.524  -15.999   2083.95  swift_UVW2 
 58716.304   72.5  -15.007    -15.5   -15.98   2083.95  swift_UVW2 
 58716.934   73.0  -14.984  -15.483  -15.957   2083.95  swift_UVW2 
 58717.564   73.5  -14.962  -15.467  -15.918   2083.95  swift_UVW2 
 58718.194   74.0  -14.938  -15.451  -15.896   2083.95  swift_UVW2 
 58718.824   74.5  -14.917   -15.42  -15.878   2083.95  swift_UVW2 
 58719.454   75.0  -14.887  -15.401   -15.86   2083.95  swift_UVW2 
 58720.084   75.5  -14.872  -15.385  -15.843   2083.95  swift_UVW2 
 58720.714   76.0  -14.856  -15.369  -15.826   2083.95  swift_UVW2 
 58721.344   76.5  -14.823  -15.353  -15.809   2083.95  swift_UVW2 
 58721.974   77.0  -14.806  -15.317  -15.792   2083.95  swift_UVW2 
 58722.604   77.5  -14.791  -15.294  -15.775   2083.95  swift_UVW2 
 58723.234   78.0  -14.776  -15.279  -15.758   2083.95  swift_UVW2 
 58723.864   78.5  -14.758  -15.264  -15.742   2083.95  swift_UVW2 
 58724.494   79.0  -14.728  -15.249  -15.725   2083.95  swift_UVW2 
 58725.124   79.5  -14.713  -15.234  -15.709   2083.95  swift_UVW2 
 58725.754   80.0  -14.698  -15.218  -15.693   2083.95  swift_UVW2 
 58726.384   80.5  -14.684  -15.191  -15.677   2083.95  swift_UVW2 
 58727.014   81.0  -14.655  -15.177  -15.662   2083.95  swift_UVW2 
 58727.644   81.5  -14.642  -15.163  -15.647   2083.95  swift_UVW2 
 58728.274   82.0  -14.628  -15.148  -15.632   2083.95  swift_UVW2 
 58728.904   82.5  -14.614  -15.134  -15.616   2083.95  swift_UVW2 
 58729.534   83.0  -14.601   -15.12  -15.602   2083.95  swift_UVW2 
 58730.164   83.5  -14.588  -15.106  -15.588   2083.95  swift_UVW2 
 58730.794   84.0  -14.564  -15.093  -15.574   2083.95  swift_UVW2 
 58731.424   84.5  -14.548  -15.079   -15.56   2083.95  swift_UVW2 
 58732.054   85.0  -14.535  -15.066  -15.546   2083.95  swift_UVW2 
 58732.684   85.5  -14.521   -15.05  -15.532   2083.95  swift_UVW2 
 58733.314   86.0  -14.508  -15.035  -15.519   2083.95  swift_UVW2 
 58733.944   86.5  -14.495  -15.019  -15.505   2083.95  swift_UVW2 
 58734.574   87.0  -14.482  -15.005  -15.492   2083.95  swift_UVW2 
 58735.204   87.5  -14.456  -14.993  -15.479   2083.95  swift_UVW2 
 58735.834   88.0  -14.422   -14.98  -15.465   2083.95  swift_UVW2 
 58736.464   88.5  -14.408  -14.968  -15.452   2083.95  swift_UVW2 
 58737.094   89.0  -14.395  -14.955  -15.439   2083.95  swift_UVW2 
 58737.724   89.5  -14.381  -14.943  -15.426   2083.95  swift_UVW2 
 58738.354   90.0  -14.368   -14.93  -15.414   2083.95  swift_UVW2 
 58738.984   90.5  -14.355  -14.918  -15.401   2083.95  swift_UVW2 
 58739.614   91.0  -14.341  -14.906  -15.388   2083.95  swift_UVW2 
 58740.244   91.5  -14.328  -14.894  -15.376   2083.95  swift_UVW2 
 58740.874   92.0  -14.315  -14.882  -15.363   2083.95  swift_UVW2 
 58741.504   92.5  -14.302   -14.87  -15.351   2083.95  swift_UVW2 
 58742.134   93.0   -14.29  -14.858  -15.339   2083.95  swift_UVW2 
 58742.764   93.5  -14.277  -14.847  -15.326   2083.95  swift_UVW2 
 58743.394   94.0  -14.264  -14.834  -15.314   2083.95  swift_UVW2 
 58744.024   94.5  -14.252  -14.821  -15.302   2083.95  swift_UVW2 
 58744.654   95.0  -14.239  -14.807   -15.29   2083.95  swift_UVW2 
 58745.284   95.5  -14.227  -14.794  -15.278   2083.95  swift_UVW2 
 58745.914   96.0  -14.214  -14.782  -15.266   2083.95  swift_UVW2 
 58746.544   96.5  -14.202  -14.771  -15.254   2083.95  swift_UVW2 
 58747.174   97.0   -14.19  -14.759  -15.243   2083.95  swift_UVW2 
 58747.804   97.5  -14.178  -14.748  -15.231   2083.95  swift_UVW2 
 58748.434   98.0  -14.166  -14.737   -15.22   2083.95  swift_UVW2 
 58749.064   98.5  -14.154  -14.725  -15.208   2083.95  swift_UVW2 
 58749.694   99.0  -14.142  -14.714  -15.197   2083.95  swift_UVW2 
 58750.324   99.5   -14.13  -14.703  -15.185   2083.95  swift_UVW2 
 58750.954  100.0  -14.118  -14.692  -15.174   2083.95  swift_UVW2 
 58750.954  100.0  -14.118  -14.692  -15.174   2083.95  swift_UVW2 
 58753.474  102.0  -14.072  -14.648  -15.129   2083.95  swift_UVW2 
 58755.994  104.0  -14.025  -14.605  -15.085   2083.95  swift_UVW2 
 58758.514  106.0  -13.976  -14.563  -15.042   2083.95  swift_UVW2 
 58761.034  108.0  -13.927  -14.522    -15.0   2083.95  swift_UVW2 
 58763.554  110.0  -13.878  -14.479  -14.958   2083.95  swift_UVW2 
 58766.074  112.0  -13.823  -14.435  -14.909   2083.95  swift_UVW2 
 58768.594  114.0  -13.768  -14.392  -14.859   2083.95  swift_UVW2 
 58771.114  116.0  -13.714  -14.347  -14.818   2083.95  swift_UVW2 
 58773.634  118.0   -13.66  -14.305   -14.78   2083.95  swift_UVW2 
 58776.154  120.0  -13.607  -14.268  -14.742   2083.95  swift_UVW2 
 58778.674  122.0  -13.554  -14.227  -14.705   2083.95  swift_UVW2 
 58781.194  124.0  -13.502  -14.184  -14.666   2083.95  swift_UVW2 
 58783.714  126.0  -13.452  -14.147  -14.623   2083.95  swift_UVW2 
 58786.234  128.0  -13.412  -14.113  -14.579   2083.95  swift_UVW2 
 58788.754  130.0  -13.373  -14.074  -14.534   2083.95  swift_UVW2 
 58791.274  132.0   -13.34  -14.033  -14.495   2083.95  swift_UVW2 
 58793.794  134.0  -13.295  -13.987  -14.459   2083.95  swift_UVW2 
 58796.314  136.0  -13.251  -13.948  -14.422   2083.95  swift_UVW2 
 58798.834  138.0  -13.211  -13.909  -14.386   2083.95  swift_UVW2 
 58801.354  140.0  -13.171  -13.868  -14.348   2083.95  swift_UVW2 
 58803.874  142.0  -13.126  -13.829   -14.31   2083.95  swift_UVW2 
 58806.394  144.0  -13.075  -13.791  -14.271   2083.95  swift_UVW2 
 58808.914  146.0  -13.026  -13.754  -14.231   2083.95  swift_UVW2 
 58811.434  148.0   -12.98  -13.712   -14.19   2083.95  swift_UVW2 
 58813.954  150.0  -12.939  -13.667  -14.151   2083.95  swift_UVW2 
 58816.474  152.0  -12.898  -13.623  -14.111   2083.95  swift_UVW2 
 58818.994  154.0  -12.858  -13.586  -14.072   2083.95  swift_UVW2 
 58821.514  156.0  -12.821  -13.551  -14.032   2083.95  swift_UVW2 
 58824.034  158.0  -12.787  -13.518  -13.995   2083.95  swift_UVW2 
 58826.554  160.0  -12.754  -13.484  -13.962   2083.95  swift_UVW2 
 58829.074  162.0   -12.72  -13.451  -13.929   2083.95  swift_UVW2 
 58831.594  164.0  -12.688  -13.419  -13.896   2083.95  swift_UVW2 
 58834.114  166.0  -12.655  -13.381  -13.863   2083.95  swift_UVW2 
 58836.634  168.0  -12.623  -13.342   -13.83   2083.95  swift_UVW2 
 58839.154  170.0  -12.591  -13.302  -13.798   2083.95  swift_UVW2 
 58841.674  172.0  -12.562  -13.263  -13.765   2083.95  swift_UVW2 
 58844.194  174.0  -12.528  -13.224   -13.73   2083.95  swift_UVW2 
 58846.714  176.0  -12.489  -13.185  -13.696   2083.95  swift_UVW2 
 58849.234  178.0   -12.45   -13.15   -13.66   2083.95  swift_UVW2 
 58851.754  180.0  -12.412  -13.115  -13.624   2083.95  swift_UVW2 
 58854.274  182.0  -12.374  -13.079  -13.588   2083.95  swift_UVW2 
 58856.794  184.0  -12.336  -13.044  -13.558   2083.95  swift_UVW2 
 58859.314  186.0  -12.298  -13.012   -13.53   2083.95  swift_UVW2 
 58861.834  188.0  -12.261  -12.981  -13.504   2083.95  swift_UVW2 
 58864.354  190.0  -12.224  -12.951  -13.479   2083.95  swift_UVW2 
 58866.874  192.0  -12.187   -12.92  -13.453   2083.95  swift_UVW2 
 58869.394  194.0  -12.152  -12.888  -13.426   2083.95  swift_UVW2 
 58871.914  196.0   -12.12  -12.852  -13.399   2083.95  swift_UVW2 
 58874.434  198.0  -12.094  -12.816  -13.372   2083.95  swift_UVW2 
 58876.954  200.0  -12.069  -12.787  -13.344   2083.95  swift_UVW2 
 58879.474  202.0  -12.042  -12.758  -13.318   2083.95  swift_UVW2 
 58881.994  204.0  -12.008   -12.73  -13.292   2083.95  swift_UVW2 
 58884.514  206.0  -11.974    -12.7  -13.267   2083.95  swift_UVW2 
 58887.034  208.0  -11.942  -12.669  -13.241   2083.95  swift_UVW2 
 58889.554  210.0  -11.912  -12.636  -13.216   2083.95  swift_UVW2 
 58892.074  212.0  -11.881  -12.599  -13.191   2083.95  swift_UVW2 
 58894.594  214.0  -11.851  -12.563  -13.164   2083.95  swift_UVW2 
 58897.114  216.0   -11.82  -12.527  -13.136   2083.95  swift_UVW2 
 58899.634  218.0  -11.794  -12.492  -13.108   2083.95  swift_UVW2 
 58902.154  220.0  -11.769  -12.459  -13.083   2083.95  swift_UVW2 
 58904.674  222.0  -11.739  -12.425  -13.055   2083.95  swift_UVW2 
 58907.194  224.0  -11.711  -12.392  -13.031   2083.95  swift_UVW2 
 58909.714  226.0  -11.686  -12.358  -13.006   2083.95  swift_UVW2 
 58912.234  228.0  -11.656  -12.325  -12.978   2083.95  swift_UVW2 
 58914.754  230.0  -11.625  -12.293   -12.95   2083.95  swift_UVW2 
 58917.274  232.0  -11.597   -12.26  -12.919   2083.95  swift_UVW2 
 58919.794  234.0  -11.571  -12.227   -12.89   2083.95  swift_UVW2 
 58922.314  236.0  -11.544  -12.195  -12.865   2083.95  swift_UVW2 
 58924.834  238.0  -11.512  -12.163   -12.84   2083.95  swift_UVW2 
 58927.354  240.0   -11.48  -12.134  -12.815   2083.95  swift_UVW2 
 58929.874  242.0  -11.448  -12.107   -12.79   2083.95  swift_UVW2 
 58932.394  244.0  -11.417   -12.08  -12.766   2083.95  swift_UVW2 
 58934.914  246.0  -11.385  -12.049  -12.741   2083.95  swift_UVW2 
 58937.434  248.0  -11.353  -12.018  -12.716   2083.95  swift_UVW2 
 58939.954  250.0  -11.321  -11.988   -12.69   2083.95  swift_UVW2 
 58942.474  252.0  -11.289  -11.957  -12.663   2083.95  swift_UVW2 
 58944.994  254.0  -11.258  -11.927  -12.636   2083.95  swift_UVW2 
 58947.514  256.0  -11.227  -11.897  -12.608   2083.95  swift_UVW2 
 58950.034  258.0  -11.201  -11.869   -12.58   2083.95  swift_UVW2 
 58952.554  260.0  -11.173  -11.844  -12.552   2083.95  swift_UVW2 
 58955.074  262.0  -11.143  -11.818   -12.53   2083.95  swift_UVW2 
 58957.594  264.0  -11.114  -11.788  -12.511   2083.95  swift_UVW2 
 58960.114  266.0  -11.084  -11.758  -12.491   2083.95  swift_UVW2 
 58962.634  268.0  -11.055  -11.729  -12.471   2083.95  swift_UVW2 
 58965.154  270.0  -11.026    -11.7   -12.45   2083.95  swift_UVW2 
 58967.674  272.0  -10.997  -11.671  -12.429   2083.95  swift_UVW2 
 58970.194  274.0  -10.969  -11.642  -12.405   2083.95  swift_UVW2 
 58972.714  276.0   -10.94  -11.616  -12.382   2083.95  swift_UVW2 
 58975.234  278.0  -10.912  -11.589  -12.358   2083.95  swift_UVW2 
 58977.754  280.0  -10.884  -11.562  -12.335   2083.95  swift_UVW2 
 58980.274  282.0  -10.856  -11.536  -12.311   2083.95  swift_UVW2 
 58982.794  284.0  -10.828   -11.51  -12.287   2083.95  swift_UVW2 
 58985.314  286.0  -10.801  -11.483  -12.263   2083.95  swift_UVW2 
 58987.834  288.0  -10.773  -11.457  -12.239   2083.95  swift_UVW2 
 58990.354  290.0  -10.746   -11.43  -12.215   2083.95  swift_UVW2 
 58992.874  292.0  -10.719  -11.403  -12.195   2083.95  swift_UVW2 
 58995.394  294.0  -10.692   -11.38  -12.174   2083.95  swift_UVW2 
 58997.914  296.0  -10.665  -11.358  -12.155   2083.95  swift_UVW2 
 59000.434  298.0  -10.638  -11.335  -12.137   2083.95  swift_UVW2 
 59002.954  300.0  -10.611  -11.313  -12.114   2083.95  swift_UVW2 
 59005.474  302.0  -10.585  -11.289   -12.09   2083.95  swift_UVW2 
 59007.994  304.0  -10.559  -11.263  -12.067   2083.95  swift_UVW2 
 59010.514  306.0  -10.532  -11.236  -12.044   2083.95  swift_UVW2 
 59013.034  308.0  -10.506   -11.21   -12.02   2083.95  swift_UVW2 
 59015.554  310.0   -10.48  -11.184  -11.997   2083.95  swift_UVW2 
 59018.074  312.0  -10.455  -11.158  -11.974   2083.95  swift_UVW2 
 59020.594  314.0  -10.429  -11.132  -11.952   2083.95  swift_UVW2 
 59023.114  316.0  -10.404  -11.107   -11.93   2083.95  swift_UVW2 
 59025.634  318.0  -10.378  -11.083  -11.908   2083.95  swift_UVW2 
 59028.154  320.0  -10.353  -11.058  -11.886   2083.95  swift_UVW2 
 59030.674  322.0  -10.328  -11.034  -11.865   2083.95  swift_UVW2 
 59033.194  324.0  -10.303  -11.009  -11.843   2083.95  swift_UVW2 
 59035.714  326.0  -10.278  -10.985  -11.822   2083.95  swift_UVW2 
