       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 57187.247    0.0      nan      nan      nan   2083.95  swift_UVW2 
 57188.177    0.5  -15.809  -17.027  -17.513   2083.95  swift_UVW2 
 57189.107    1.0  -15.537  -17.769   -18.31   2083.95  swift_UVW2 
 57190.037    1.5  -16.141  -18.111  -18.791   2083.95  swift_UVW2 
 57190.967    2.0  -16.263  -18.466  -19.138   2083.95  swift_UVW2 
 57191.897    2.5  -16.816  -18.705  -19.389   2083.95  swift_UVW2 
 57192.827    3.0  -17.378   -18.97  -19.597   2083.95  swift_UVW2 
 57193.757    3.5  -17.791  -19.196  -19.782   2083.95  swift_UVW2 
 57194.687    4.0  -18.264  -19.422  -19.953   2083.95  swift_UVW2 
 57195.617    4.5  -18.671  -19.635  -20.106   2083.95  swift_UVW2 
 57196.547    5.0   -18.79  -19.763  -20.235   2083.95  swift_UVW2 
 57197.477    5.5  -19.105  -19.958  -20.372   2083.95  swift_UVW2 
 57198.407    6.0  -19.375  -20.086  -20.488   2083.95  swift_UVW2 
 57199.337    6.5  -19.596  -20.206   -20.59   2083.95  swift_UVW2 
 57200.267    7.0  -19.804  -20.337   -20.69   2083.95  swift_UVW2 
 57201.197    7.5  -19.995  -20.443  -20.773   2083.95  swift_UVW2 
 57202.127    8.0  -20.159  -20.547  -20.848   2083.95  swift_UVW2 
 57203.057    8.5  -20.298  -20.641  -20.926   2083.95  swift_UVW2 
 57203.987    9.0  -20.421   -20.73  -20.999   2083.95  swift_UVW2 
 57204.917    9.5  -20.533  -20.816  -21.063   2083.95  swift_UVW2 
 57205.847   10.0   -20.63  -20.895  -21.121   2083.95  swift_UVW2 
 57206.777   10.5  -20.719  -20.967  -21.175   2083.95  swift_UVW2 
 57207.707   11.0  -20.801  -21.032  -21.224   2083.95  swift_UVW2 
 57208.637   11.5   -20.87  -21.084  -21.269   2083.95  swift_UVW2 
 57209.567   12.0  -20.945  -21.139  -21.315   2083.95  swift_UVW2 
 57210.497   12.5  -21.015  -21.191  -21.353   2083.95  swift_UVW2 
 57211.427   13.0  -21.066  -21.237  -21.392   2083.95  swift_UVW2 
 57212.357   13.5  -21.111  -21.277  -21.428   2083.95  swift_UVW2 
 57213.287   14.0   -21.16  -21.314  -21.455   2083.95  swift_UVW2 
 57214.217   14.5  -21.201  -21.347   -21.48   2083.95  swift_UVW2 
 57215.147   15.0  -21.254  -21.376  -21.503   2083.95  swift_UVW2 
 57216.077   15.5  -21.283  -21.405  -21.523   2083.95  swift_UVW2 
 57217.007   16.0  -21.311   -21.43   -21.55   2083.95  swift_UVW2 
 57217.937   16.5  -21.339  -21.455  -21.575   2083.95  swift_UVW2 
 57218.867   17.0  -21.365  -21.474  -21.594   2083.95  swift_UVW2 
 57219.797   17.5  -21.388  -21.489  -21.605   2083.95  swift_UVW2 
 57220.727   18.0  -21.407  -21.505  -21.614   2083.95  swift_UVW2 
 57221.657   18.5  -21.423  -21.517  -21.621   2083.95  swift_UVW2 
 57222.587   19.0  -21.434  -21.526  -21.626   2083.95  swift_UVW2 
 57223.517   19.5  -21.441  -21.534  -21.633   2083.95  swift_UVW2 
 57224.447   20.0   -21.45  -21.538  -21.641   2083.95  swift_UVW2 
 57225.377   20.5   -21.45  -21.542  -21.646   2083.95  swift_UVW2 
 57226.307   21.0   -21.45  -21.546  -21.649   2083.95  swift_UVW2 
 57227.237   21.5  -21.446  -21.545  -21.653   2083.95  swift_UVW2 
