       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 58586.775    0.0      nan      nan      nan   2083.95  swift_UVW2 
 58587.468    0.5  -13.594   -15.02   -15.72   2083.95  swift_UVW2 
 58588.161    1.0   -14.61  -16.049  -16.582   2083.95  swift_UVW2 
 58588.854    1.5  -14.537  -16.525  -17.076   2083.95  swift_UVW2 
 58589.547    2.0  -15.116   -16.82  -17.456   2083.95  swift_UVW2 
  58590.24    2.5  -15.478  -17.089  -17.722   2083.95  swift_UVW2 
 58590.933    3.0   -15.46  -17.328  -17.957   2083.95  swift_UVW2 
 58591.626    3.5  -15.904  -17.557  -18.158   2083.95  swift_UVW2 
 58592.319    4.0  -16.333  -17.754  -18.335   2083.95  swift_UVW2 
 58593.012    4.5  -16.363  -17.911  -18.493   2083.95  swift_UVW2 
 58593.705    5.0  -16.412  -18.057  -18.625   2083.95  swift_UVW2 
 58594.398    5.5  -16.734  -18.191   -18.75   2083.95  swift_UVW2 
 58595.091    6.0  -17.051  -18.316  -18.873   2083.95  swift_UVW2 
 58595.784    6.5  -17.276  -18.454  -18.979   2083.95  swift_UVW2 
 58596.477    7.0  -17.586  -18.593  -19.082   2083.95  swift_UVW2 
  58597.17    7.5  -17.849  -18.717   -19.17   2083.95  swift_UVW2 
 58597.863    8.0  -18.109  -18.832  -19.248   2083.95  swift_UVW2 
 58598.556    8.5  -18.317  -18.949  -19.325   2083.95  swift_UVW2 
 58599.249    9.0  -18.454  -19.043  -19.402   2083.95  swift_UVW2 
 58599.942    9.5  -18.567  -19.143  -19.482   2083.95  swift_UVW2 
 58600.635   10.0  -18.696  -19.227  -19.558   2083.95  swift_UVW2 
 58601.328   10.5  -18.821  -19.315  -19.645   2083.95  swift_UVW2 
 58602.021   11.0  -18.901  -19.398  -19.705   2083.95  swift_UVW2 
 58602.714   11.5  -18.986  -19.468  -19.776   2083.95  swift_UVW2 
 58603.407   12.0  -19.084   -19.54  -19.831   2083.95  swift_UVW2 
   58604.1   12.5  -19.165  -19.615  -19.892   2083.95  swift_UVW2 
 58604.793   13.0  -19.263  -19.693  -19.954   2083.95  swift_UVW2 
 58605.486   13.5  -19.377  -19.759  -20.013   2083.95  swift_UVW2 
 58606.179   14.0  -19.453  -19.808  -20.069   2083.95  swift_UVW2 
 58606.872   14.5  -19.533  -19.867  -20.119   2083.95  swift_UVW2 
