       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 59107.867    0.0      nan      nan      nan   2083.95  swift_UVW2 
 59108.478    0.5  -15.396  -16.525  -17.592   2083.95  swift_UVW2 
  59109.09    1.0  -16.343  -17.687  -18.584   2083.95  swift_UVW2 
 59109.702    1.5   -17.19  -18.254  -18.983   2083.95  swift_UVW2 
 59110.314    2.0  -17.774  -18.499  -19.192   2083.95  swift_UVW2 
 59110.926    2.5  -17.972  -18.668  -19.312   2083.95  swift_UVW2 
 59111.538    3.0   -18.13  -18.825  -19.388   2083.95  swift_UVW2 
 59112.149    3.5  -18.242  -18.922  -19.435   2083.95  swift_UVW2 
 59112.761    4.0  -18.337  -18.995  -19.483   2083.95  swift_UVW2 
 59113.373    4.5  -18.419  -19.054  -19.524   2083.95  swift_UVW2 
 59113.985    5.0  -18.495  -19.095   -19.56   2083.95  swift_UVW2 
 59114.597    5.5  -18.572  -19.125  -19.587   2083.95  swift_UVW2 
 59115.209    6.0  -18.654   -19.16  -19.606   2083.95  swift_UVW2 
  59115.82    6.5  -18.723  -19.185  -19.631   2083.95  swift_UVW2 
 59116.432    7.0  -18.761  -19.207  -19.633   2083.95  swift_UVW2 
 59117.044    7.5   -18.81  -19.226  -19.644   2083.95  swift_UVW2 
 59117.656    8.0  -18.835  -19.238  -19.655   2083.95  swift_UVW2 
 59118.268    8.5  -18.853  -19.252  -19.651   2083.95  swift_UVW2 
  59118.88    9.0  -18.865  -19.266  -19.661   2083.95  swift_UVW2 
 59119.491    9.5  -18.882  -19.274  -19.668   2083.95  swift_UVW2 
 59120.103   10.0  -18.901  -19.281  -19.678   2083.95  swift_UVW2 
 59120.715   10.5  -18.906  -19.287  -19.687   2083.95  swift_UVW2 
 59121.327   11.0  -18.914  -19.293   -19.69   2083.95  swift_UVW2 
 59121.939   11.5  -18.921  -19.298  -19.695   2083.95  swift_UVW2 
 59122.551   12.0  -18.924   -19.31  -19.698   2083.95  swift_UVW2 
 59123.162   12.5  -18.928  -19.318  -19.697   2083.95  swift_UVW2 
 59123.774   13.0   -18.93  -19.318  -19.699   2083.95  swift_UVW2 
 59124.386   13.5  -18.936  -19.316  -19.698   2083.95  swift_UVW2 
 59124.998   14.0  -18.948  -19.318  -19.698   2083.95  swift_UVW2 
  59125.61   14.5  -18.957  -19.325  -19.697   2083.95  swift_UVW2 
 59126.222   15.0  -18.953  -19.321  -19.691   2083.95  swift_UVW2 
 59126.833   15.5  -18.952  -19.317   -19.69   2083.95  swift_UVW2 
 59127.445   16.0  -18.952  -19.314  -19.687   2083.95  swift_UVW2 
 59128.057   16.5  -18.952  -19.314  -19.683   2083.95  swift_UVW2 
