       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 58222.744    0.0      nan      nan      nan   2083.95  swift_UVW2 
 58223.381    0.5  -11.461  -13.307  -14.164   2083.95  swift_UVW2 
 58224.018    1.0  -12.327  -14.386  -15.189   2083.95  swift_UVW2 
 58224.655    1.5  -14.225  -15.284  -15.842   2083.95  swift_UVW2 
 58225.292    2.0  -15.211  -15.909  -16.354   2083.95  swift_UVW2 
 58225.929    2.5  -15.863  -16.379  -16.764   2083.95  swift_UVW2 
 58226.566    3.0  -16.352  -16.759  -17.096   2083.95  swift_UVW2 
 58227.203    3.5  -16.742  -17.078  -17.375   2083.95  swift_UVW2 
  58227.84    4.0   -17.08  -17.356  -17.618   2083.95  swift_UVW2 
 58228.477    4.5  -17.365  -17.601  -17.844   2083.95  swift_UVW2 
 58229.114    5.0   -17.61  -17.819  -18.044   2083.95  swift_UVW2 
 58229.751    5.5  -17.829  -18.013  -18.213   2083.95  swift_UVW2 
 58230.388    6.0  -18.021  -18.194  -18.371   2083.95  swift_UVW2 
 58231.025    6.5  -18.191  -18.353  -18.528   2083.95  swift_UVW2 
 58231.662    7.0  -18.349  -18.503  -18.674   2083.95  swift_UVW2 
 58232.299    7.5  -18.493  -18.644  -18.798   2083.95  swift_UVW2 
 58232.936    8.0  -18.624  -18.772  -18.918   2083.95  swift_UVW2 
 58233.573    8.5  -18.745  -18.892  -19.031   2083.95  swift_UVW2 
  58234.21    9.0  -18.864  -18.996  -19.135   2083.95  swift_UVW2 
 58234.847    9.5  -18.969  -19.096  -19.231   2083.95  swift_UVW2 
 58235.484   10.0  -19.066  -19.189  -19.321   2083.95  swift_UVW2 
 58236.121   10.5  -19.154  -19.281  -19.411   2083.95  swift_UVW2 
 58236.758   11.0  -19.241  -19.364  -19.496   2083.95  swift_UVW2 
 58237.395   11.5  -19.323  -19.442  -19.572   2083.95  swift_UVW2 
 58238.032   12.0  -19.398  -19.518  -19.643   2083.95  swift_UVW2 
 58238.669   12.5  -19.471  -19.588  -19.711   2083.95  swift_UVW2 
 58239.306   13.0   -19.54  -19.655  -19.775   2083.95  swift_UVW2 
 58239.943   13.5  -19.605  -19.721  -19.837   2083.95  swift_UVW2 
  58240.58   14.0  -19.667  -19.782  -19.897   2083.95  swift_UVW2 
 58241.217   14.5  -19.728  -19.837  -19.954   2083.95  swift_UVW2 
 58241.854   15.0  -19.784  -19.891  -20.009   2083.95  swift_UVW2 
 58242.491   15.5  -19.839  -19.941  -20.057   2083.95  swift_UVW2 
 58243.128   16.0  -19.889  -19.989  -20.104   2083.95  swift_UVW2 
 58243.765   16.5  -19.938  -20.035  -20.149   2083.95  swift_UVW2 
 58244.402   17.0  -19.983  -20.078  -20.192   2083.95  swift_UVW2 
 58245.039   17.5  -20.027   -20.12  -20.233   2083.95  swift_UVW2 
 58245.676   18.0  -20.069  -20.159  -20.272   2083.95  swift_UVW2 
 58246.313   18.5   -20.11  -20.197   -20.31   2083.95  swift_UVW2 
  58246.95   19.0  -20.147  -20.234  -20.347   2083.95  swift_UVW2 
 58247.587   19.5  -20.182   -20.27  -20.381   2083.95  swift_UVW2 
 58248.224   20.0  -20.216  -20.305  -20.414   2083.95  swift_UVW2 
 58248.861   20.5  -20.247  -20.337  -20.445   2083.95  swift_UVW2 
 58249.498   21.0  -20.276  -20.367  -20.471   2083.95  swift_UVW2 
 58250.135   21.5  -20.304  -20.395  -20.499   2083.95  swift_UVW2 
 58250.772   22.0  -20.331  -20.421  -20.524   2083.95  swift_UVW2 
 58251.409   22.5  -20.357  -20.446  -20.548   2083.95  swift_UVW2 
 58252.046   23.0  -20.382  -20.469  -20.571   2083.95  swift_UVW2 
 58252.683   23.5  -20.407  -20.489  -20.592   2083.95  swift_UVW2 
  58253.32   24.0  -20.427  -20.509  -20.614   2083.95  swift_UVW2 
 58253.957   24.5  -20.446  -20.529  -20.632   2083.95  swift_UVW2 
 58254.594   25.0  -20.465  -20.548   -20.65   2083.95  swift_UVW2 
 58255.231   25.5  -20.482  -20.565  -20.666   2083.95  swift_UVW2 
 58255.868   26.0  -20.497  -20.579  -20.681   2083.95  swift_UVW2 
 58256.505   26.5  -20.512  -20.593  -20.695   2083.95  swift_UVW2 
 58257.142   27.0  -20.525  -20.605  -20.707   2083.95  swift_UVW2 
 58257.779   27.5  -20.537  -20.617  -20.718   2083.95  swift_UVW2 
 58258.416   28.0  -20.548  -20.627  -20.727   2083.95  swift_UVW2 
 58259.053   28.5  -20.557  -20.635  -20.736   2083.95  swift_UVW2 
  58259.69   29.0  -20.566  -20.643  -20.743   2083.95  swift_UVW2 
 58260.327   29.5  -20.572  -20.649   -20.75   2083.95  swift_UVW2 
 58260.964   30.0  -20.578  -20.654  -20.755   2083.95  swift_UVW2 
 58261.601   30.5  -20.583  -20.658  -20.759   2083.95  swift_UVW2 
 58262.238   31.0  -20.587  -20.662  -20.761   2083.95  swift_UVW2 
 58262.875   31.5  -20.589  -20.664  -20.763   2083.95  swift_UVW2 
 58263.512   32.0   -20.59  -20.665  -20.763   2083.95  swift_UVW2 
