          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 58208.538594   19.216  19.3405    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58220.623693  19.9463  20.0709    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58224.624439  20.0495  20.2197    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
    58232.478   20.557      nan    0.14        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
   58232.4953   20.257      nan    0.12        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
 58232.608434  19.4436  19.5682    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
   58234.4674   20.167      nan    0.15        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
 58234.582375  19.4557  19.5803    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
   58235.4572   20.007      nan    0.26        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
   58235.4645   20.407      nan    0.33        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
   58235.4937   20.137      nan    0.19        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
   58244.4302   19.197      nan    0.07        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
 58244.570152  19.1447  19.2693  0.2228      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
   58247.3412   19.027      nan    0.04        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
   58247.3703   18.997      nan    0.04        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
   58247.3886   18.977      nan    0.03        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
   58247.3895   18.967      nan    0.03        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
 58248.579033  19.3589  19.4835  0.2447      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
   58249.3642   18.967      nan    0.05        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
   58249.3909   18.947      nan    0.05        P48         ZTF       g  False      AB   False  2020ApJ...901...61L 
   58249.4034   19.077      nan    0.08        P48         ZTF       r  False      AB   False  2020ApJ...901...61L 
    58249.429   19.087      nan    0.08        P48         ZTF       r  False      AB   False  2020ApJ...901...61L 
