       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 59459.193    0.0      nan      nan      nan   2083.95  swift_UVW2 
 59459.817    0.5  -15.088  -16.668  -18.042   2083.95  swift_UVW2 
 59460.442    1.0  -15.845  -17.239   -18.49   2083.95  swift_UVW2 
 59461.066    1.5  -15.754  -17.552  -18.685   2083.95  swift_UVW2 
 59461.691    2.0  -15.938  -17.698  -18.842   2083.95  swift_UVW2 
 59462.315    2.5  -15.996  -17.886  -18.939   2083.95  swift_UVW2 
  59462.94    3.0   -16.01  -18.052  -19.033   2083.95  swift_UVW2 
 59463.564    3.5  -16.287  -18.202  -19.127   2083.95  swift_UVW2 
 59464.189    4.0  -16.527  -18.344  -19.211   2083.95  swift_UVW2 
 59464.814    4.5  -16.831  -18.489  -19.293   2083.95  swift_UVW2 
 59465.438    5.0  -16.888  -18.581   -19.34   2083.95  swift_UVW2 
 59466.063    5.5  -16.976  -18.669   -19.37   2083.95  swift_UVW2 
 59466.687    6.0  -16.917  -18.741   -19.41   2083.95  swift_UVW2 
 59467.312    6.5  -17.086   -18.83   -19.47   2083.95  swift_UVW2 
 59467.936    7.0  -17.228  -18.907  -19.527   2083.95  swift_UVW2 
 59468.561    7.5  -17.436  -18.985  -19.611   2083.95  swift_UVW2 
 59469.185    8.0  -17.384  -19.056  -19.683   2083.95  swift_UVW2 
  59469.81    8.5  -17.599  -19.122  -19.714   2083.95  swift_UVW2 
 59470.435    9.0  -17.698  -19.189  -19.743   2083.95  swift_UVW2 
 59471.059    9.5  -17.837  -19.254  -19.782   2083.95  swift_UVW2 
 59471.684   10.0  -17.854  -19.303  -19.821   2083.95  swift_UVW2 
 59472.308   10.5  -17.717  -19.354  -19.877   2083.95  swift_UVW2 
 59472.933   11.0  -17.761  -19.407  -19.911   2083.95  swift_UVW2 
 59473.557   11.5   -17.86  -19.453  -19.943   2083.95  swift_UVW2 
 59474.182   12.0   -17.88   -19.47  -19.966   2083.95  swift_UVW2 
 59474.806   12.5  -17.878  -19.505  -19.987   2083.95  swift_UVW2 
 59475.431   13.0  -18.032  -19.503   -20.01   2083.95  swift_UVW2 
 59476.055   13.5  -18.174  -19.541  -20.037   2083.95  swift_UVW2 
  59476.68   14.0  -18.252  -19.577   -20.06   2083.95  swift_UVW2 
 59477.305   14.5  -18.414  -19.628  -20.086   2083.95  swift_UVW2 
 59477.929   15.0  -18.414  -19.654  -20.107   2083.95  swift_UVW2 
 59478.554   15.5  -18.503  -19.698   -20.14   2083.95  swift_UVW2 
 59479.178   16.0  -18.624  -19.728  -20.174   2083.95  swift_UVW2 
 59479.803   16.5  -18.606  -19.769   -20.19   2083.95  swift_UVW2 
 59480.427   17.0  -18.492  -19.781   -20.21   2083.95  swift_UVW2 
 59481.052   17.5  -18.536  -19.808  -20.226   2083.95  swift_UVW2 
 59481.676   18.0  -18.612  -19.833  -20.239   2083.95  swift_UVW2 
 59482.301   18.5   -18.71  -19.854  -20.256   2083.95  swift_UVW2 
 59482.926   19.0  -18.558  -19.881  -20.271   2083.95  swift_UVW2 
