       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 59733.378    0.0      nan      nan      nan   2083.95  swift_UVW2 
 59734.008    0.5    -11.4  -13.426  -14.006   2083.95  swift_UVW2 
 59734.638    1.0   -12.35  -14.411  -15.013   2083.95  swift_UVW2 
 59735.268    1.5   -13.06  -14.886  -15.607   2083.95  swift_UVW2 
 59735.898    2.0  -13.451  -15.305  -15.966   2083.95  swift_UVW2 
 59736.528    2.5  -13.992  -15.746  -16.319   2083.95  swift_UVW2 
 59737.158    3.0  -14.868  -16.065  -16.622   2083.95  swift_UVW2 
 59737.788    3.5  -15.286  -16.383  -16.872   2083.95  swift_UVW2 
 59738.418    4.0  -15.661  -16.632  -17.109   2083.95  swift_UVW2 
 59739.048    4.5  -15.919  -16.867  -17.307   2083.95  swift_UVW2 
 59739.678    5.0  -16.238  -17.063  -17.492   2083.95  swift_UVW2 
 59740.308    5.5  -16.527  -17.253  -17.666   2083.95  swift_UVW2 
 59740.938    6.0  -16.776  -17.445  -17.821   2083.95  swift_UVW2 
 59741.568    6.5  -16.965  -17.624  -17.961   2083.95  swift_UVW2 
 59742.198    7.0  -17.135  -17.758  -18.084   2083.95  swift_UVW2 
 59742.828    7.5  -17.364  -17.895  -18.214   2083.95  swift_UVW2 
 59743.458    8.0  -17.532  -18.003  -18.331   2083.95  swift_UVW2 
 59744.088    8.5  -17.683  -18.114  -18.447   2083.95  swift_UVW2 
 59744.718    9.0  -17.815  -18.234  -18.556   2083.95  swift_UVW2 
 59745.348    9.5  -17.926  -18.356  -18.655   2083.95  swift_UVW2 
 59745.978   10.0  -18.051  -18.459  -18.754   2083.95  swift_UVW2 
 59746.608   10.5  -18.161  -18.554  -18.846   2083.95  swift_UVW2 
 59747.238   11.0  -18.279  -18.644  -18.931   2083.95  swift_UVW2 
 59747.868   11.5  -18.363  -18.734  -19.016   2083.95  swift_UVW2 
 59748.498   12.0   -18.46  -18.815  -19.092   2083.95  swift_UVW2 
 59749.128   12.5  -18.548  -18.895  -19.169   2083.95  swift_UVW2 
 59749.758   13.0  -18.628   -18.97  -19.239   2083.95  swift_UVW2 
 59750.388   13.5  -18.699  -19.037  -19.304   2083.95  swift_UVW2 
 59751.018   14.0  -18.765  -19.102  -19.363   2083.95  swift_UVW2 
 59751.648   14.5  -18.828  -19.166  -19.417   2083.95  swift_UVW2 
 59752.278   15.0  -18.884  -19.222  -19.476   2083.95  swift_UVW2 
 59752.908   15.5  -18.937  -19.277  -19.531   2083.95  swift_UVW2 
 59753.538   16.0  -18.989  -19.332   -19.58   2083.95  swift_UVW2 
 59754.168   16.5  -19.041  -19.385  -19.628   2083.95  swift_UVW2 
 59754.798   17.0  -19.087  -19.433  -19.673   2083.95  swift_UVW2 
 59755.428   17.5  -19.132  -19.481  -19.718   2083.95  swift_UVW2 
 59756.058   18.0  -19.177  -19.527  -19.763   2083.95  swift_UVW2 
 59756.688   18.5  -19.221  -19.571  -19.803   2083.95  swift_UVW2 
 59757.318   19.0  -19.264  -19.616  -19.842   2083.95  swift_UVW2 
 59757.948   19.5  -19.305   -19.66  -19.878   2083.95  swift_UVW2 
 59758.578   20.0  -19.344  -19.699  -19.913   2083.95  swift_UVW2 
 59759.208   20.5  -19.382  -19.734  -19.946   2083.95  swift_UVW2 
 59759.838   21.0  -19.419  -19.767  -19.979   2083.95  swift_UVW2 
 59760.468   21.5  -19.451  -19.798  -20.012   2083.95  swift_UVW2 
 59761.098   22.0  -19.481  -19.834  -20.049   2083.95  swift_UVW2 
 59761.728   22.5  -19.511  -19.867  -20.083   2083.95  swift_UVW2 
 59762.358   23.0  -19.541  -19.898  -20.117   2083.95  swift_UVW2 
 59762.988   23.5   -19.57  -19.927  -20.149   2083.95  swift_UVW2 
 59763.618   24.0    -19.6  -19.956   -20.18   2083.95  swift_UVW2 
 59764.248   24.5   -19.63  -19.983  -20.207   2083.95  swift_UVW2 
 59764.878   25.0  -19.658   -20.01  -20.232   2083.95  swift_UVW2 
 59765.508   25.5  -19.686  -20.035  -20.256   2083.95  swift_UVW2 
 59766.138   26.0  -19.714   -20.06  -20.278   2083.95  swift_UVW2 
 59766.768   26.5  -19.741  -20.085  -20.302   2083.95  swift_UVW2 
 59767.398   27.0  -19.768  -20.108  -20.325   2083.95  swift_UVW2 
 59768.028   27.5   -19.79  -20.131  -20.347   2083.95  swift_UVW2 
 59768.658   28.0  -19.812  -20.153  -20.368   2083.95  swift_UVW2 
