       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 57649.623    0.0      nan      nan      nan   2083.95  swift_UVW2 
 57650.278    0.5  -10.552  -11.769  -13.245   2083.95  swift_UVW2 
 57650.933    1.0    -11.8  -12.848   -14.35   2083.95  swift_UVW2 
 57651.588    1.5  -12.496   -13.51  -15.053   2083.95  swift_UVW2 
 57652.243    2.0  -12.937  -13.958  -15.499   2083.95  swift_UVW2 
 57652.898    2.5  -13.282  -14.289  -15.831   2083.95  swift_UVW2 
 57653.553    3.0  -13.526  -14.558  -16.103   2083.95  swift_UVW2 
 57654.208    3.5  -13.733  -14.821  -16.345   2083.95  swift_UVW2 
 57654.863    4.0  -13.855  -14.991  -16.525   2083.95  swift_UVW2 
 57655.518    4.5  -14.022  -15.166  -16.686   2083.95  swift_UVW2 
 57656.173    5.0  -14.263  -15.319  -16.827   2083.95  swift_UVW2 
 57656.828    5.5   -14.39  -15.455  -16.953   2083.95  swift_UVW2 
 57657.483    6.0  -14.432  -15.579  -17.067   2083.95  swift_UVW2 
 57658.138    6.5   -14.51  -15.688  -17.184   2083.95  swift_UVW2 
 57658.793    7.0  -14.646  -15.788  -17.292   2083.95  swift_UVW2 
 57659.448    7.5  -14.802  -15.892  -17.391   2083.95  swift_UVW2 
 57660.103    8.0   -14.88  -16.047  -17.483   2083.95  swift_UVW2 
 57660.758    8.5  -14.965  -16.156  -17.569   2083.95  swift_UVW2 
 57661.413    9.0   -14.98  -16.237  -17.614   2083.95  swift_UVW2 
 57662.068    9.5  -15.001  -16.304   -17.66   2083.95  swift_UVW2 
 57662.723   10.0  -15.065  -16.373  -17.716   2083.95  swift_UVW2 
 57663.378   10.5  -14.729  -16.267  -17.689   2083.95  swift_UVW2 
 57664.033   11.0  -15.104  -16.394  -17.743   2083.95  swift_UVW2 
 57664.688   11.5  -15.037  -16.423  -17.757   2083.95  swift_UVW2 
 57665.343   12.0  -15.118  -16.445  -17.784   2083.95  swift_UVW2 
 57665.998   12.5  -15.177  -16.474  -17.848   2083.95  swift_UVW2 
 57666.653   13.0   -15.22   -16.57  -17.903   2083.95  swift_UVW2 
 57667.308   13.5  -15.255  -16.648  -17.917   2083.95  swift_UVW2 
 57667.963   14.0   -15.29  -16.657  -17.969   2083.95  swift_UVW2 
 57668.618   14.5  -15.215   -16.69  -18.044   2083.95  swift_UVW2 
 57669.273   15.0  -15.333  -16.732  -18.122   2083.95  swift_UVW2 
