       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 59893.769    0.0      nan      nan      nan   2083.95  swift_UVW2 
 59894.334    0.5  -12.175  -14.222  -15.372   2083.95  swift_UVW2 
 59894.899    1.0  -13.454  -15.202  -16.227   2083.95  swift_UVW2 
 59895.464    1.5  -13.856  -15.663  -16.816   2083.95  swift_UVW2 
 59896.029    2.0  -14.905  -16.139   -17.25   2083.95  swift_UVW2 
 59896.594    2.5  -15.375  -16.605  -17.702   2083.95  swift_UVW2 
 59897.159    3.0  -15.779    -16.9  -17.962   2083.95  swift_UVW2 
 59897.724    3.5  -16.124  -17.138  -18.193   2083.95  swift_UVW2 
 59898.289    4.0  -16.411  -17.354  -18.384   2083.95  swift_UVW2 
 59898.854    4.5  -16.634  -17.591  -18.532   2083.95  swift_UVW2 
 59899.419    5.0  -16.816  -17.746  -18.708   2083.95  swift_UVW2 
 59899.984    5.5   -16.96  -17.866  -18.824   2083.95  swift_UVW2 
 59900.549    6.0  -17.076  -17.968  -18.922   2083.95  swift_UVW2 
 59901.114    6.5  -17.177  -18.052  -19.031   2083.95  swift_UVW2 
 59901.679    7.0  -17.267   -18.13  -19.104   2083.95  swift_UVW2 
 59902.244    7.5  -17.327  -18.195  -19.166   2083.95  swift_UVW2 
 59902.809    8.0  -17.379   -18.25   -19.22   2083.95  swift_UVW2 
 59903.374    8.5  -17.441  -18.295  -19.264   2083.95  swift_UVW2 
 59903.939    9.0  -17.488  -18.334  -19.299   2083.95  swift_UVW2 
 59904.504    9.5  -17.517  -18.364  -19.327   2083.95  swift_UVW2 
 59905.069   10.0  -17.547  -18.395   -19.36   2083.95  swift_UVW2 
 59905.634   10.5  -17.581  -18.429  -19.384   2083.95  swift_UVW2 
 59906.199   11.0  -17.606  -18.454  -19.401   2083.95  swift_UVW2 
 59906.764   11.5  -17.631  -18.463  -19.413   2083.95  swift_UVW2 
 59907.329   12.0  -17.647  -18.468  -19.417   2083.95  swift_UVW2 
 59907.894   12.5  -17.655  -18.469  -19.412   2083.95  swift_UVW2 
 59908.459   13.0  -17.659  -18.465  -19.403   2083.95  swift_UVW2 
 59909.024   13.5  -17.658  -18.458  -19.389   2083.95  swift_UVW2 
 59909.589   14.0  -17.654  -18.448  -19.377   2083.95  swift_UVW2 
 59910.154   14.5  -17.648  -18.434  -19.359   2083.95  swift_UVW2 
 59910.719   15.0  -17.637  -18.416  -19.337   2083.95  swift_UVW2 
 59911.284   15.5  -17.623  -18.396   -19.31   2083.95  swift_UVW2 
 59911.849   16.0  -17.605  -18.372  -19.278   2083.95  swift_UVW2 
 59912.414   16.5  -17.584  -18.346  -19.242   2083.95  swift_UVW2 
 59912.979   17.0  -17.558  -18.321  -19.203   2083.95  swift_UVW2 
 59913.544   17.5   -17.53  -18.299  -19.161   2083.95  swift_UVW2 
 59914.109   18.0    -17.5  -18.267  -19.116   2083.95  swift_UVW2 
 59914.674   18.5  -17.466  -18.226  -19.068   2083.95  swift_UVW2 
 59915.239   19.0  -17.426  -18.182  -19.017   2083.95  swift_UVW2 
 59915.804   19.5  -17.383  -18.139  -18.963   2083.95  swift_UVW2 
 59916.369   20.0  -17.338  -18.101  -18.907   2083.95  swift_UVW2 
 59916.934   20.5  -17.296  -18.061  -18.851   2083.95  swift_UVW2 
 59917.499   21.0  -17.254  -18.017  -18.795   2083.95  swift_UVW2 
 59918.064   21.5   -17.21  -17.966  -18.738   2083.95  swift_UVW2 
 59918.629   22.0  -17.165  -17.913  -18.681   2083.95  swift_UVW2 
 59919.194   22.5  -17.117  -17.858  -18.622   2083.95  swift_UVW2 
 59919.759   23.0  -17.066  -17.801  -18.562   2083.95  swift_UVW2 
 59920.324   23.5  -17.012  -17.743  -18.504   2083.95  swift_UVW2 
 59920.889   24.0  -16.951  -17.683  -18.446   2083.95  swift_UVW2 
 59921.454   24.5  -16.898  -17.621  -18.383   2083.95  swift_UVW2 
 59922.019   25.0  -16.848  -17.557  -18.307   2083.95  swift_UVW2 
 59922.584   25.5  -16.791  -17.493  -18.233   2083.95  swift_UVW2 
 59923.149   26.0  -16.733  -17.428  -18.162   2083.95  swift_UVW2 
 59923.714   26.5  -16.674  -17.366  -18.092   2083.95  swift_UVW2 
