       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 56290.535    0.0      nan      nan      nan   2083.95  swift_UVW2 
 56291.237    0.5   -9.124  -10.942   -11.74   2083.95  swift_UVW2 
 56291.938    1.0  -10.405  -11.959   -12.78   2083.95  swift_UVW2 
  56292.64    1.5  -11.272  -12.521  -13.341   2083.95  swift_UVW2 
 56293.341    2.0  -11.875  -12.931   -13.75   2083.95  swift_UVW2 
 56294.043    2.5  -12.242  -13.235  -14.082   2083.95  swift_UVW2 
 56294.744    3.0  -12.574  -13.572  -14.359   2083.95  swift_UVW2 
 56295.446    3.5  -12.838  -13.831  -14.575   2083.95  swift_UVW2 
 56296.147    4.0  -13.069  -14.004  -14.756   2083.95  swift_UVW2 
 56296.849    4.5  -13.304  -14.208  -14.911   2083.95  swift_UVW2 
  56297.55    5.0  -13.373  -14.359  -15.045   2083.95  swift_UVW2 
 56298.252    5.5  -13.566  -14.506  -15.175   2083.95  swift_UVW2 
 56298.953    6.0  -13.805  -14.641  -15.293   2083.95  swift_UVW2 
 56299.655    6.5   -13.97   -14.72  -15.396   2083.95  swift_UVW2 
 56300.356    7.0  -14.105  -14.899  -15.489   2083.95  swift_UVW2 
 56301.058    7.5  -14.218  -14.974  -15.575   2083.95  swift_UVW2 
 56301.759    8.0  -14.228  -15.049  -15.648   2083.95  swift_UVW2 
 56302.461    8.5   -14.37  -15.155  -15.738   2083.95  swift_UVW2 
 56303.162    9.0  -14.468  -15.231  -15.807   2083.95  swift_UVW2 
 56303.864    9.5  -14.554  -15.291  -15.865   2083.95  swift_UVW2 
 56304.565   10.0  -14.589  -15.369  -15.932   2083.95  swift_UVW2 
 56305.267   10.5  -14.586  -15.443  -15.993   2083.95  swift_UVW2 
 56305.968   11.0  -14.534  -15.497  -16.042   2083.95  swift_UVW2 
  56306.67   11.5  -14.436  -15.547  -16.087   2083.95  swift_UVW2 
 56307.371   12.0   -14.37  -15.585  -16.127   2083.95  swift_UVW2 
 56308.073   12.5  -14.486  -15.638  -16.185   2083.95  swift_UVW2 
 56308.774   13.0   -14.48  -15.669  -16.226   2083.95  swift_UVW2 
 56309.476   13.5  -14.507   -15.69  -16.269   2083.95  swift_UVW2 
 56310.177   14.0  -14.583  -15.729  -16.311   2083.95  swift_UVW2 
 56310.879   14.5  -14.641  -15.779   -16.35   2083.95  swift_UVW2 
  56311.58   15.0    -14.7  -15.802  -16.378   2083.95  swift_UVW2 
 56312.282   15.5   -14.78  -15.856  -16.421   2083.95  swift_UVW2 
 56312.983   16.0  -14.859  -15.901  -16.486   2083.95  swift_UVW2 
 56313.685   16.5  -14.952  -15.933  -16.523   2083.95  swift_UVW2 
 56314.386   17.0  -15.081  -15.951  -16.558   2083.95  swift_UVW2 
 56315.088   17.5   -15.19  -15.996  -16.593   2083.95  swift_UVW2 
 56315.789   18.0  -15.281   -16.05  -16.626   2083.95  swift_UVW2 
 56316.491   18.5  -15.361  -16.089  -16.652   2083.95  swift_UVW2 
 56317.192   19.0  -15.406  -16.087   -16.66   2083.95  swift_UVW2 
 56317.894   19.5  -15.492  -16.126  -16.695   2083.95  swift_UVW2 
 56318.595   20.0  -15.494  -16.148  -16.747   2083.95  swift_UVW2 
 56319.297   20.5  -15.294  -16.174  -16.752   2083.95  swift_UVW2 
 56319.998   21.0  -15.291  -16.206  -16.782   2083.95  swift_UVW2 
   56320.7   21.5  -15.361  -16.259  -16.849   2083.95  swift_UVW2 
 56321.401   22.0  -15.393  -16.325  -16.873   2083.95  swift_UVW2 
 56322.103   22.5  -15.426  -16.361  -16.889   2083.95  swift_UVW2 
 56322.804   23.0  -15.464  -16.416  -16.913   2083.95  swift_UVW2 
