       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 58790.693    0.0      nan      nan      nan   2083.95  swift_UVW2 
 58791.359    0.5  -13.724   -14.97  -15.701   2083.95  swift_UVW2 
 58792.025    1.0  -14.292  -15.875  -16.604   2083.95  swift_UVW2 
  58792.69    1.5  -14.618   -16.42  -17.176   2083.95  swift_UVW2 
 58793.356    2.0   -15.23  -16.864  -17.608   2083.95  swift_UVW2 
 58794.022    2.5  -15.974  -17.189  -17.945   2083.95  swift_UVW2 
 58794.687    3.0  -16.529  -17.478  -18.224   2083.95  swift_UVW2 
 58795.353    3.5  -17.006  -17.732  -18.442   2083.95  swift_UVW2 
 58796.019    4.0  -17.328  -17.987  -18.678   2083.95  swift_UVW2 
 58796.684    4.5   -17.62  -18.209  -18.878   2083.95  swift_UVW2 
  58797.35    5.0  -17.858   -18.39  -19.038   2083.95  swift_UVW2 
 58798.016    5.5  -18.087   -18.55  -19.198   2083.95  swift_UVW2 
 58798.682    6.0  -18.259  -18.707  -19.353   2083.95  swift_UVW2 
 58799.347    6.5  -18.425  -18.883  -19.484   2083.95  swift_UVW2 
 58800.013    7.0  -18.586  -19.008    -19.6   2083.95  swift_UVW2 
 58800.679    7.5  -18.742  -19.154  -19.707   2083.95  swift_UVW2 
 58801.344    8.0  -18.858  -19.282  -19.804   2083.95  swift_UVW2 
  58802.01    8.5  -18.957  -19.389   -19.91   2083.95  swift_UVW2 
 58802.676    9.0   -19.04  -19.485  -19.998   2083.95  swift_UVW2 
 58803.341    9.5  -19.123  -19.577  -20.082   2083.95  swift_UVW2 
 58804.007   10.0  -19.196  -19.661   -20.16   2083.95  swift_UVW2 
 58804.673   10.5  -19.265  -19.746  -20.228   2083.95  swift_UVW2 
 58805.339   11.0  -19.344   -19.81  -20.296   2083.95  swift_UVW2 
 58806.004   11.5  -19.414  -19.873  -20.362   2083.95  swift_UVW2 
  58806.67   12.0  -19.471  -19.932  -20.423   2083.95  swift_UVW2 
 58807.336   12.5  -19.531  -19.995  -20.481   2083.95  swift_UVW2 
 58808.001   13.0  -19.589   -20.05  -20.535   2083.95  swift_UVW2 
 58808.667   13.5  -19.642  -20.102  -20.586   2083.95  swift_UVW2 
 58809.333   14.0  -19.692  -20.151  -20.633   2083.95  swift_UVW2 
 58809.998   14.5  -19.733  -20.196  -20.677   2083.95  swift_UVW2 
 58810.664   15.0  -19.772   -20.24  -20.719   2083.95  swift_UVW2 
  58811.33   15.5  -19.808  -20.278  -20.758   2083.95  swift_UVW2 
 58811.996   16.0  -19.843  -20.314  -20.795   2083.95  swift_UVW2 
 58812.661   16.5  -19.875  -20.352  -20.829   2083.95  swift_UVW2 
 58813.327   17.0  -19.905  -20.385  -20.862   2083.95  swift_UVW2 
 58813.993   17.5  -19.934  -20.415  -20.892   2083.95  swift_UVW2 
 58814.658   18.0   -19.96  -20.442  -20.921   2083.95  swift_UVW2 
 58815.324   18.5  -19.985  -20.466  -20.948   2083.95  swift_UVW2 
  58815.99   19.0  -20.009  -20.489  -20.973   2083.95  swift_UVW2 
 58816.655   19.5  -20.031  -20.511  -20.996   2083.95  swift_UVW2 
 58817.321   20.0  -20.052  -20.532  -21.019   2083.95  swift_UVW2 
 58817.987   20.5  -20.071  -20.554  -21.039   2083.95  swift_UVW2 
 58818.653   21.0  -20.089  -20.574  -21.058   2083.95  swift_UVW2 
 58819.318   21.5  -20.106  -20.593  -21.076   2083.95  swift_UVW2 
 58819.984   22.0  -20.121   -20.61  -21.093   2083.95  swift_UVW2 
  58820.65   22.5  -20.136  -20.626  -21.107   2083.95  swift_UVW2 
 58821.315   23.0  -20.149  -20.639  -21.121   2083.95  swift_UVW2 
 58821.981   23.5  -20.162  -20.652  -21.133   2083.95  swift_UVW2 
 58822.647   24.0  -20.173  -20.663  -21.145   2083.95  swift_UVW2 
 58823.312   24.5  -20.184  -20.674  -21.155   2083.95  swift_UVW2 
 58823.978   25.0  -20.193  -20.683  -21.165   2083.95  swift_UVW2 
 58824.644   25.5  -20.202  -20.692  -21.173   2083.95  swift_UVW2 
  58825.31   26.0   -20.21    -20.7  -21.181   2083.95  swift_UVW2 
 58825.975   26.5  -20.218  -20.706  -21.188   2083.95  swift_UVW2 
 58826.641   27.0  -20.223  -20.712  -21.193   2083.95  swift_UVW2 
 58827.307   27.5  -20.226  -20.717  -21.198   2083.95  swift_UVW2 
 58827.972   28.0  -20.229  -20.722  -21.202   2083.95  swift_UVW2 
 58828.638   28.5  -20.232  -20.725  -21.206   2083.95  swift_UVW2 
 58829.304   29.0  -20.236  -20.728   -21.21   2083.95  swift_UVW2 
 58829.969   29.5  -20.239   -20.73  -21.213   2083.95  swift_UVW2 
 58830.635   30.0  -20.242  -20.732  -21.215   2083.95  swift_UVW2 
 58831.301   30.5  -20.245  -20.732  -21.216   2083.95  swift_UVW2 
 58831.966   31.0  -20.247  -20.732  -21.217   2083.95  swift_UVW2 
 58832.632   31.5  -20.248  -20.732  -21.217   2083.95  swift_UVW2 
 58833.298   32.0  -20.248  -20.732  -21.216   2083.95  swift_UVW2 
 58833.964   32.5  -20.248  -20.731  -21.215   2083.95  swift_UVW2 
 58834.629   33.0  -20.247   -20.73  -21.212   2083.95  swift_UVW2 
 58835.295   33.5  -20.245  -20.728  -21.208   2083.95  swift_UVW2 
 58835.961   34.0  -20.242  -20.725  -21.204   2083.95  swift_UVW2 
 58836.626   34.5  -20.239  -20.722  -21.198   2083.95  swift_UVW2 
 58837.292   35.0  -20.234  -20.718  -21.192   2083.95  swift_UVW2 
 58837.958   35.5   -20.23  -20.714  -21.185   2083.95  swift_UVW2 
 58838.624   36.0  -20.225  -20.709   -21.18   2083.95  swift_UVW2 
 58839.289   36.5  -20.219  -20.703  -21.173   2083.95  swift_UVW2 
 58839.955   37.0  -20.213  -20.697  -21.166   2083.95  swift_UVW2 
 58840.621   37.5  -20.206   -20.69  -21.159   2083.95  swift_UVW2 
 58841.286   38.0  -20.199  -20.683   -21.15   2083.95  swift_UVW2 
 58841.952   38.5  -20.191  -20.675  -21.141   2083.95  swift_UVW2 
 58842.618   39.0  -20.183  -20.667  -21.131   2083.95  swift_UVW2 
 58843.283   39.5  -20.175  -20.659  -21.121   2083.95  swift_UVW2 
 58843.949   40.0  -20.166  -20.649   -21.11   2083.95  swift_UVW2 
 58844.615   40.5  -20.157   -20.64  -21.098   2083.95  swift_UVW2 
  58845.28   41.0  -20.147   -20.63  -21.086   2083.95  swift_UVW2 
 58845.946   41.5  -20.137  -20.619  -21.073   2083.95  swift_UVW2 
 58846.612   42.0  -20.126  -20.608  -21.059   2083.95  swift_UVW2 
 58847.278   42.5  -20.115  -20.596  -21.045   2083.95  swift_UVW2 
 58847.943   43.0  -20.104  -20.584   -21.03   2083.95  swift_UVW2 
 58848.609   43.5  -20.091  -20.572  -21.015   2083.95  swift_UVW2 
 58849.275   44.0  -20.078  -20.558  -20.999   2083.95  swift_UVW2 
  58849.94   44.5  -20.064  -20.543  -20.983   2083.95  swift_UVW2 
 58850.606   45.0  -20.051  -20.528  -20.967   2083.95  swift_UVW2 
 58851.272   45.5  -20.036  -20.512   -20.95   2083.95  swift_UVW2 
 58851.938   46.0  -20.021  -20.496  -20.932   2083.95  swift_UVW2 
 58852.603   46.5  -20.006   -20.48  -20.914   2083.95  swift_UVW2 
 58853.269   47.0   -19.99  -20.464  -20.896   2083.95  swift_UVW2 
 58853.935   47.5  -19.974  -20.446  -20.877   2083.95  swift_UVW2 
   58854.6   48.0  -19.958  -20.429  -20.857   2083.95  swift_UVW2 
 58855.266   48.5  -19.942  -20.413  -20.837   2083.95  swift_UVW2 
 58855.932   49.0  -19.925  -20.396  -20.817   2083.95  swift_UVW2 
 58856.597   49.5  -19.908   -20.38  -20.796   2083.95  swift_UVW2 
 58857.263   50.0  -19.891  -20.361  -20.775   2083.95  swift_UVW2 
 58857.929   50.5  -19.873  -20.342  -20.756   2083.95  swift_UVW2 
 58858.595   51.0  -19.855  -20.322  -20.736   2083.95  swift_UVW2 
  58859.26   51.5  -19.837  -20.302  -20.716   2083.95  swift_UVW2 
 58859.926   52.0  -19.819  -20.281  -20.695   2083.95  swift_UVW2 
 58860.592   52.5    -19.8  -20.261  -20.674   2083.95  swift_UVW2 
 58861.257   53.0  -19.781  -20.239  -20.652   2083.95  swift_UVW2 
 58861.923   53.5  -19.761  -20.218  -20.629   2083.95  swift_UVW2 
 58862.589   54.0  -19.739  -20.197  -20.605   2083.95  swift_UVW2 
 58863.254   54.5  -19.718  -20.175  -20.581   2083.95  swift_UVW2 
  58863.92   55.0  -19.696  -20.151  -20.556   2083.95  swift_UVW2 
 58864.586   55.5  -19.674  -20.128   -20.53   2083.95  swift_UVW2 
 58865.252   56.0  -19.652  -20.105  -20.504   2083.95  swift_UVW2 
 58865.917   56.5   -19.63  -20.081   -20.48   2083.95  swift_UVW2 
 58866.583   57.0  -19.607  -20.055  -20.455   2083.95  swift_UVW2 
 58867.249   57.5  -19.584  -20.029   -20.43   2083.95  swift_UVW2 
 58867.914   58.0  -19.561  -20.005  -20.404   2083.95  swift_UVW2 
  58868.58   58.5  -19.538   -19.98  -20.378   2083.95  swift_UVW2 
 58869.246   59.0  -19.514  -19.955  -20.351   2083.95  swift_UVW2 
 58869.911   59.5   -19.49   -19.93  -20.325   2083.95  swift_UVW2 
 58870.577   60.0  -19.466  -19.904  -20.298   2083.95  swift_UVW2 
 58871.243   60.5  -19.443  -19.879  -20.271   2083.95  swift_UVW2 
 58871.909   61.0  -19.419  -19.853  -20.244   2083.95  swift_UVW2 
 58872.574   61.5  -19.396  -19.826  -20.216   2083.95  swift_UVW2 
  58873.24   62.0  -19.373    -19.8  -20.188   2083.95  swift_UVW2 
 58873.906   62.5  -19.349  -19.773  -20.161   2083.95  swift_UVW2 
 58874.571   63.0  -19.325  -19.746  -20.134   2083.95  swift_UVW2 
 58875.237   63.5  -19.301  -19.719  -20.108   2083.95  swift_UVW2 
 58875.903   64.0  -19.275  -19.692  -20.081   2083.95  swift_UVW2 
 58876.568   64.5  -19.248  -19.664  -20.054   2083.95  swift_UVW2 
 58877.234   65.0  -19.222  -19.636  -20.027   2083.95  swift_UVW2 
   58877.9   65.5  -19.196  -19.608    -20.0   2083.95  swift_UVW2 
 58878.566   66.0   -19.17   -19.58  -19.972   2083.95  swift_UVW2 
 58879.231   66.5  -19.144  -19.553  -19.945   2083.95  swift_UVW2 
 58879.897   67.0  -19.119  -19.526  -19.917   2083.95  swift_UVW2 
 58880.563   67.5  -19.093  -19.498  -19.888   2083.95  swift_UVW2 
 58881.228   68.0  -19.067   -19.47   -19.86   2083.95  swift_UVW2 
 58881.894   68.5  -19.041  -19.442  -19.831   2083.95  swift_UVW2 
  58882.56   69.0  -19.014  -19.414  -19.802   2083.95  swift_UVW2 
 58883.225   69.5  -18.987  -19.385  -19.772   2083.95  swift_UVW2 
 58883.891   70.0  -18.961  -19.356  -19.743   2083.95  swift_UVW2 
 58884.557   70.5  -18.934  -19.326  -19.713   2083.95  swift_UVW2 
 58885.222   71.0  -18.907  -19.296  -19.683   2083.95  swift_UVW2 
 58885.888   71.5   -18.88  -19.265  -19.653   2083.95  swift_UVW2 
 58886.554   72.0  -18.853  -19.234  -19.621   2083.95  swift_UVW2 
  58887.22   72.5  -18.826  -19.203   -19.59   2083.95  swift_UVW2 
 58887.885   73.0  -18.798  -19.171  -19.558   2083.95  swift_UVW2 
 58888.551   73.5   -18.77  -19.141  -19.526   2083.95  swift_UVW2 
 58889.217   74.0  -18.743  -19.111  -19.494   2083.95  swift_UVW2 
 58889.882   74.5  -18.715   -19.08  -19.461   2083.95  swift_UVW2 
 58890.548   75.0  -18.686   -19.05   -19.43   2083.95  swift_UVW2 
 58891.214   75.5  -18.658   -19.02    -19.4   2083.95  swift_UVW2 
  58891.88   76.0  -18.629  -18.991  -19.369   2083.95  swift_UVW2 
 58892.545   76.5  -18.601  -18.962  -19.337   2083.95  swift_UVW2 
 58893.211   77.0  -18.572  -18.932  -19.306   2083.95  swift_UVW2 
 58893.877   77.5  -18.543  -18.902  -19.274   2083.95  swift_UVW2 
 58894.542   78.0  -18.513  -18.871  -19.243   2083.95  swift_UVW2 
 58895.208   78.5  -18.484   -18.84  -19.211   2083.95  swift_UVW2 
 58895.874   79.0  -18.455  -18.809  -19.179   2083.95  swift_UVW2 
 58896.539   79.5  -18.425  -18.778  -19.147   2083.95  swift_UVW2 
 58897.205   80.0  -18.394  -18.747  -19.116   2083.95  swift_UVW2 
 58897.871   80.5  -18.363  -18.716  -19.084   2083.95  swift_UVW2 
 58898.536   81.0  -18.331  -18.685  -19.052   2083.95  swift_UVW2 
 58899.202   81.5    -18.3  -18.655   -19.02   2083.95  swift_UVW2 
 58899.868   82.0  -18.269  -18.624  -18.988   2083.95  swift_UVW2 
 58900.534   82.5  -18.239  -18.594  -18.956   2083.95  swift_UVW2 
 58901.199   83.0  -18.208  -18.563  -18.924   2083.95  swift_UVW2 
 58901.865   83.5  -18.178  -18.532  -18.891   2083.95  swift_UVW2 
 58902.531   84.0  -18.147  -18.501  -18.858   2083.95  swift_UVW2 
 58903.196   84.5  -18.117   -18.47  -18.825   2083.95  swift_UVW2 
 58903.862   85.0  -18.085  -18.439  -18.792   2083.95  swift_UVW2 
 58904.528   85.5  -18.054  -18.407  -18.759   2083.95  swift_UVW2 
 58905.194   86.0  -18.023  -18.375  -18.726   2083.95  swift_UVW2 
