       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 59266.904    0.0      nan      nan      nan   2083.95  swift_UVW2 
 59267.464    0.5  -12.131  -15.231  -15.675   2083.95  swift_UVW2 
 59268.025    1.0  -12.585  -15.874  -16.493   2083.95  swift_UVW2 
 59268.585    1.5  -13.807  -16.299  -16.983   2083.95  swift_UVW2 
 59269.146    2.0  -14.675  -16.639  -17.325   2083.95  swift_UVW2 
 59269.706    2.5  -14.986  -16.829  -17.576   2083.95  swift_UVW2 
 59270.267    3.0  -15.476  -17.138  -17.796   2083.95  swift_UVW2 
 59270.827    3.5  -15.797  -17.399  -17.979   2083.95  swift_UVW2 
 59271.388    4.0  -16.032  -17.559  -18.125   2083.95  swift_UVW2 
 59271.948    4.5   -16.23  -17.732  -18.268   2083.95  swift_UVW2 
 59272.509    5.0  -16.385  -17.924  -18.404   2083.95  swift_UVW2 
 59273.069    5.5  -16.681  -18.064  -18.531   2083.95  swift_UVW2 
  59273.63    6.0  -17.022  -18.183   -18.63   2083.95  swift_UVW2 
  59274.19    6.5  -17.233  -18.305  -18.726   2083.95  swift_UVW2 
 59274.751    7.0  -17.421  -18.411  -18.815   2083.95  swift_UVW2 
 59275.311    7.5   -17.66  -18.507  -18.908   2083.95  swift_UVW2 
 59275.872    8.0  -17.853  -18.607  -18.997   2083.95  swift_UVW2 
 59276.432    8.5  -18.004  -18.694  -19.085   2083.95  swift_UVW2 
 59276.993    9.0  -18.146  -18.769  -19.154   2083.95  swift_UVW2 
 59277.553    9.5  -18.266  -18.853  -19.215   2083.95  swift_UVW2 
 59278.114   10.0  -18.384  -18.919  -19.269   2083.95  swift_UVW2 
 59278.674   10.5  -18.481  -18.981  -19.319   2083.95  swift_UVW2 
 59279.235   11.0  -18.571  -19.039  -19.364   2083.95  swift_UVW2 
 59279.795   11.5  -18.664  -19.085   -19.42   2083.95  swift_UVW2 
 59280.356   12.0  -18.746  -19.132  -19.477   2083.95  swift_UVW2 
 59280.916   12.5  -18.822  -19.183  -19.522   2083.95  swift_UVW2 
 59281.477   13.0  -18.886  -19.227  -19.568   2083.95  swift_UVW2 
 59282.037   13.5   -18.94  -19.265  -19.604   2083.95  swift_UVW2 
 59282.598   14.0  -18.974  -19.297  -19.635   2083.95  swift_UVW2 
 59283.158   14.5  -19.019  -19.328  -19.664   2083.95  swift_UVW2 
 59283.719   15.0  -19.075  -19.356  -19.689   2083.95  swift_UVW2 
 59284.279   15.5  -19.127  -19.386  -19.714   2083.95  swift_UVW2 
  59284.84   16.0  -19.173  -19.412  -19.746   2083.95  swift_UVW2 
   59285.4   16.5  -19.207  -19.438  -19.775   2083.95  swift_UVW2 
 59285.961   17.0  -19.235  -19.466  -19.799   2083.95  swift_UVW2 
 59286.521   17.5  -19.266  -19.489  -19.824   2083.95  swift_UVW2 
 59287.082   18.0  -19.299  -19.513  -19.853   2083.95  swift_UVW2 
 59287.642   18.5   -19.33  -19.532  -19.879   2083.95  swift_UVW2 
 59288.203   19.0  -19.352   -19.55  -19.904   2083.95  swift_UVW2 
 59288.763   19.5  -19.377  -19.568  -19.927   2083.95  swift_UVW2 
 59289.324   20.0  -19.397  -19.585  -19.947   2083.95  swift_UVW2 
 59289.884   20.5  -19.414  -19.605  -19.963   2083.95  swift_UVW2 
 59290.445   21.0  -19.432  -19.625  -19.978   2083.95  swift_UVW2 
 59291.005   21.5  -19.449   -19.64  -19.992   2083.95  swift_UVW2 
 59291.566   22.0  -19.466  -19.656  -20.004   2083.95  swift_UVW2 
 59292.126   22.5  -19.484  -19.671  -20.016   2083.95  swift_UVW2 
 59292.687   23.0  -19.501  -19.686  -20.027   2083.95  swift_UVW2 
 59293.247   23.5  -19.516  -19.699  -20.038   2083.95  swift_UVW2 
 59293.808   24.0  -19.524  -19.712  -20.047   2083.95  swift_UVW2 
 59294.368   24.5  -19.531  -19.722  -20.056   2083.95  swift_UVW2 
 59294.929   25.0  -19.537  -19.729  -20.064   2083.95  swift_UVW2 
 59295.489   25.5  -19.543  -19.736  -20.071   2083.95  swift_UVW2 
  59296.05   26.0  -19.548  -19.742  -20.079   2083.95  swift_UVW2 
  59296.61   26.5  -19.559  -19.748  -20.089   2083.95  swift_UVW2 
 59297.171   27.0  -19.572  -19.753  -20.097   2083.95  swift_UVW2 
 59297.731   27.5  -19.583  -19.757  -20.104   2083.95  swift_UVW2 
 59298.292   28.0  -19.589  -19.761  -20.111   2083.95  swift_UVW2 
 59298.852   28.5  -19.594  -19.764  -20.117   2083.95  swift_UVW2 
 59299.413   29.0  -19.598  -19.769  -20.123   2083.95  swift_UVW2 
 59299.973   29.5  -19.602  -19.772  -20.129   2083.95  swift_UVW2 
 59300.534   30.0  -19.605  -19.775  -20.136   2083.95  swift_UVW2 
 59301.094   30.5  -19.608  -19.778  -20.142   2083.95  swift_UVW2 
 59301.655   31.0  -19.611  -19.782  -20.147   2083.95  swift_UVW2 
 59302.215   31.5  -19.613  -19.786  -20.153   2083.95  swift_UVW2 
 59302.776   32.0  -19.615  -19.789  -20.159   2083.95  swift_UVW2 
 59303.336   32.5  -19.618  -19.788  -20.165   2083.95  swift_UVW2 
 59303.897   33.0  -19.619  -19.789   -20.17   2083.95  swift_UVW2 
 59304.457   33.5  -19.618  -19.792  -20.174   2083.95  swift_UVW2 
 59305.018   34.0   -19.62  -19.792  -20.178   2083.95  swift_UVW2 
 59305.578   34.5  -19.619  -19.793  -20.182   2083.95  swift_UVW2 
 59306.139   35.0  -19.618  -19.793  -20.184   2083.95  swift_UVW2 
 59306.699   35.5  -19.617  -19.794  -20.185   2083.95  swift_UVW2 
  59307.26   36.0  -19.616  -19.794  -20.186   2083.95  swift_UVW2 
  59307.82   36.5  -19.614  -19.793  -20.186   2083.95  swift_UVW2 
 59308.381   37.0  -19.612  -19.792  -20.185   2083.95  swift_UVW2 
 59308.941   37.5  -19.608  -19.789  -20.183   2083.95  swift_UVW2 
 59309.502   38.0  -19.604  -19.785   -20.18   2083.95  swift_UVW2 
 59310.062   38.5    -19.6   -19.78  -20.178   2083.95  swift_UVW2 
 59310.623   39.0  -19.594  -19.775  -20.175   2083.95  swift_UVW2 
 59311.183   39.5  -19.587   -19.77   -20.17   2083.95  swift_UVW2 
 59311.744   40.0  -19.581  -19.764  -20.165   2083.95  swift_UVW2 
 59312.304   40.5  -19.574  -19.759  -20.159   2083.95  swift_UVW2 
 59312.865   41.0  -19.568  -19.754  -20.154   2083.95  swift_UVW2 
 59313.425   41.5  -19.561  -19.749  -20.148   2083.95  swift_UVW2 
 59313.986   42.0  -19.554  -19.744  -20.142   2083.95  swift_UVW2 
 59314.546   42.5  -19.548  -19.738  -20.137   2083.95  swift_UVW2 
 59315.107   43.0  -19.541  -19.731  -20.131   2083.95  swift_UVW2 
 59315.667   43.5  -19.534  -19.724  -20.125   2083.95  swift_UVW2 
 59316.228   44.0  -19.526  -19.717  -20.119   2083.95  swift_UVW2 
 59316.788   44.5  -19.518  -19.711  -20.113   2083.95  swift_UVW2 
 59317.349   45.0   -19.51  -19.704  -20.106   2083.95  swift_UVW2 
 59317.909   45.5  -19.502  -19.695  -20.099   2083.95  swift_UVW2 
  59318.47   46.0  -19.493  -19.686  -20.091   2083.95  swift_UVW2 
  59319.03   46.5  -19.483  -19.677  -20.083   2083.95  swift_UVW2 
 59319.591   47.0  -19.472  -19.669  -20.075   2083.95  swift_UVW2 
 59320.151   47.5  -19.462  -19.659  -20.067   2083.95  swift_UVW2 
 59320.712   48.0  -19.451  -19.649  -20.058   2083.95  swift_UVW2 
 59321.272   48.5   -19.44  -19.639  -20.049   2083.95  swift_UVW2 
 59321.833   49.0  -19.428   -19.63  -20.039   2083.95  swift_UVW2 
 59322.393   49.5  -19.417   -19.62  -20.029   2083.95  swift_UVW2 
 59322.954   50.0  -19.405   -19.61  -20.019   2083.95  swift_UVW2 
 59323.514   50.5  -19.394  -19.601  -20.008   2083.95  swift_UVW2 
 59324.075   51.0  -19.382   -19.59  -19.997   2083.95  swift_UVW2 
 59324.635   51.5  -19.371  -19.578  -19.986   2083.95  swift_UVW2 
 59325.196   52.0  -19.359  -19.567  -19.974   2083.95  swift_UVW2 
 59325.756   52.5  -19.347  -19.556  -19.962   2083.95  swift_UVW2 
 59326.317   53.0  -19.335  -19.544   -19.95   2083.95  swift_UVW2 
 59326.877   53.5  -19.321  -19.532  -19.938   2083.95  swift_UVW2 
 59327.438   54.0  -19.307  -19.519  -19.926   2083.95  swift_UVW2 
 59327.998   54.5  -19.293  -19.505  -19.914   2083.95  swift_UVW2 
 59328.559   55.0  -19.279  -19.492  -19.902   2083.95  swift_UVW2 
 59329.119   55.5  -19.265  -19.479  -19.888   2083.95  swift_UVW2 
  59329.68   56.0   -19.25  -19.466  -19.875   2083.95  swift_UVW2 
  59330.24   56.5  -19.235  -19.452  -19.861   2083.95  swift_UVW2 
 59330.801   57.0   -19.22  -19.438  -19.846   2083.95  swift_UVW2 
 59331.361   57.5  -19.204  -19.424  -19.832   2083.95  swift_UVW2 
 59331.922   58.0  -19.189   -19.41  -19.817   2083.95  swift_UVW2 
 59332.482   58.5  -19.173  -19.396  -19.802   2083.95  swift_UVW2 
 59333.043   59.0  -19.157  -19.382  -19.787   2083.95  swift_UVW2 
 59333.603   59.5   -19.14  -19.365  -19.771   2083.95  swift_UVW2 
 59334.164   60.0  -19.124  -19.349  -19.756   2083.95  swift_UVW2 
 59334.724   60.5  -19.107  -19.333   -19.74   2083.95  swift_UVW2 
 59335.285   61.0   -19.09  -19.317  -19.723   2083.95  swift_UVW2 
 59335.845   61.5  -19.073    -19.3  -19.707   2083.95  swift_UVW2 
 59336.406   62.0  -19.055  -19.283   -19.69   2083.95  swift_UVW2 
 59336.966   62.5  -19.038  -19.265  -19.673   2083.95  swift_UVW2 
 59337.527   63.0   -19.02  -19.247  -19.656   2083.95  swift_UVW2 
 59338.087   63.5  -19.002  -19.228  -19.639   2083.95  swift_UVW2 
 59338.648   64.0  -18.983  -19.209  -19.621   2083.95  swift_UVW2 
 59339.208   64.5  -18.965  -19.191  -19.603   2083.95  swift_UVW2 
 59339.769   65.0  -18.946  -19.172  -19.584   2083.95  swift_UVW2 
 59340.329   65.5  -18.928  -19.153  -19.565   2083.95  swift_UVW2 
  59340.89   66.0  -18.911  -19.133  -19.547   2083.95  swift_UVW2 
  59341.45   66.5  -18.893  -19.114  -19.528   2083.95  swift_UVW2 
 59342.011   67.0  -18.875  -19.094  -19.509   2083.95  swift_UVW2 
 59342.571   67.5  -18.854  -19.074   -19.49   2083.95  swift_UVW2 
 59343.132   68.0  -18.833  -19.055   -19.47   2083.95  swift_UVW2 
 59343.692   68.5  -18.812  -19.036  -19.451   2083.95  swift_UVW2 
 59344.253   69.0  -18.791  -19.016  -19.431   2083.95  swift_UVW2 
 59344.813   69.5   -18.77  -18.996  -19.411   2083.95  swift_UVW2 
 59345.374   70.0  -18.749  -18.975   -19.39   2083.95  swift_UVW2 
 59345.934   70.5  -18.727  -18.955   -19.37   2083.95  swift_UVW2 
 59346.495   71.0  -18.704  -18.934  -19.349   2083.95  swift_UVW2 
 59347.055   71.5  -18.682  -18.913  -19.328   2083.95  swift_UVW2 
 59347.616   72.0  -18.659  -18.892  -19.306   2083.95  swift_UVW2 
 59348.176   72.5  -18.636   -18.87  -19.285   2083.95  swift_UVW2 
 59348.737   73.0  -18.613  -18.848  -19.263   2083.95  swift_UVW2 
 59349.297   73.5  -18.589  -18.826  -19.241   2083.95  swift_UVW2 
