       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
  56413.34    0.0      nan      nan      nan   2083.95  swift_UVW2 
 56413.972    0.5   -16.48  -17.729  -18.191   2083.95  swift_UVW2 
 56414.605    1.0  -16.953  -18.321  -18.791   2083.95  swift_UVW2 
 56415.237    1.5  -16.447  -18.635   -19.17   2083.95  swift_UVW2 
  56415.87    2.0  -16.623  -18.934  -19.451   2083.95  swift_UVW2 
 56416.502    2.5  -16.933  -19.119  -19.667   2083.95  swift_UVW2 
 56417.135    3.0  -17.218  -19.341   -19.83   2083.95  swift_UVW2 
 56417.767    3.5  -17.751  -19.532  -19.994   2083.95  swift_UVW2 
   56418.4    4.0  -18.231   -19.71  -20.128   2083.95  swift_UVW2 
 56419.032    4.5  -18.558  -19.847  -20.257   2083.95  swift_UVW2 
 56419.665    5.0  -18.938  -19.974  -20.372   2083.95  swift_UVW2 
 56420.297    5.5  -19.139  -20.059  -20.466   2083.95  swift_UVW2 
  56420.93    6.0  -19.367  -20.162  -20.548   2083.95  swift_UVW2 
 56421.562    6.5  -19.566  -20.254  -20.628   2083.95  swift_UVW2 
 56422.195    7.0  -19.762  -20.355  -20.695   2083.95  swift_UVW2 
 56422.827    7.5  -19.912  -20.447  -20.756   2083.95  swift_UVW2 
  56423.46    8.0  -20.033   -20.51  -20.819   2083.95  swift_UVW2 
 56424.092    8.5  -20.129  -20.586  -20.872   2083.95  swift_UVW2 
 56424.725    9.0  -20.225  -20.653  -20.919   2083.95  swift_UVW2 
 56425.357    9.5  -20.309  -20.715  -20.963   2083.95  swift_UVW2 
  56425.99   10.0  -20.384  -20.778  -21.005   2083.95  swift_UVW2 
 56426.622   10.5  -20.439  -20.831  -21.046   2083.95  swift_UVW2 
 56427.255   11.0  -20.514  -20.868  -21.078   2083.95  swift_UVW2 
 56427.887   11.5  -20.536  -20.899  -21.117   2083.95  swift_UVW2 
  56428.52   12.0  -20.564  -20.957  -21.147   2083.95  swift_UVW2 
 56429.152   12.5  -20.589  -20.989  -21.177   2083.95  swift_UVW2 
 56429.785   13.0  -20.622  -21.008  -21.208   2083.95  swift_UVW2 
 56430.417   13.5  -20.662  -21.034  -21.231   2083.95  swift_UVW2 
  56431.05   14.0  -20.696  -21.064  -21.251   2083.95  swift_UVW2 
 56431.682   14.5  -20.723  -21.089  -21.265   2083.95  swift_UVW2 
 56432.315   15.0  -20.747    -21.1  -21.281   2083.95  swift_UVW2 
 56432.947   15.5  -20.768  -21.109  -21.298   2083.95  swift_UVW2 
  56433.58   16.0  -20.775  -21.118  -21.311   2083.95  swift_UVW2 
 56434.212   16.5   -20.78  -21.126  -21.317   2083.95  swift_UVW2 
 56434.845   17.0  -20.786  -21.128  -21.325   2083.95  swift_UVW2 
 56435.477   17.5  -20.789  -21.136  -21.327   2083.95  swift_UVW2 
  56436.11   18.0  -20.789   -21.14  -21.332   2083.95  swift_UVW2 
 56436.742   18.5  -20.789  -21.139  -21.337   2083.95  swift_UVW2 
 56437.375   19.0  -20.788  -21.137  -21.338   2083.95  swift_UVW2 
 56438.007   19.5  -20.787  -21.136  -21.337   2083.95  swift_UVW2 
  56438.64   20.0  -20.784  -21.135  -21.337   2083.95  swift_UVW2 
 56439.272   20.5   -20.78  -21.124  -21.335   2083.95  swift_UVW2 
 56439.905   21.0  -20.768  -21.114  -21.329   2083.95  swift_UVW2 
 56440.537   21.5  -20.754  -21.105   -21.32   2083.95  swift_UVW2 
  56441.17   22.0  -20.739  -21.095  -21.309   2083.95  swift_UVW2 
 56441.802   22.5  -20.723  -21.081  -21.298   2083.95  swift_UVW2 
 56442.435   23.0  -20.704  -21.064  -21.284   2083.95  swift_UVW2 
 56443.067   23.5  -20.685  -21.045  -21.268   2083.95  swift_UVW2 
   56443.7   24.0  -20.664  -21.026  -21.253   2083.95  swift_UVW2 
 56444.332   24.5  -20.642  -21.006  -21.235   2083.95  swift_UVW2 
 56444.965   25.0  -20.617  -20.984  -21.216   2083.95  swift_UVW2 
 56445.597   25.5  -20.592  -20.959  -21.195   2083.95  swift_UVW2 
  56446.23   26.0  -20.567  -20.933   -21.17   2083.95  swift_UVW2 
 56446.862   26.5  -20.541  -20.905  -21.141   2083.95  swift_UVW2 
 56447.495   27.0  -20.514  -20.876  -21.111   2083.95  swift_UVW2 
 56448.127   27.5  -20.486  -20.846   -21.08   2083.95  swift_UVW2 
  56448.76   28.0  -20.458  -20.813  -21.047   2083.95  swift_UVW2 
 56449.392   28.5  -20.428   -20.78  -21.012   2083.95  swift_UVW2 
 56450.025   29.0  -20.396  -20.745  -20.973   2083.95  swift_UVW2 
 56450.657   29.5  -20.361  -20.709  -20.933   2083.95  swift_UVW2 
  56451.29   30.0  -20.326  -20.671  -20.894   2083.95  swift_UVW2 
 56451.922   30.5  -20.289  -20.633  -20.854   2083.95  swift_UVW2 
