       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 57318.775    0.0      nan      nan      nan   2083.95  swift_UVW2 
 57319.374    0.5   -4.937   -6.789   -9.463   2083.95  swift_UVW2 
 57319.973    1.0   -5.993   -8.268  -11.038   2083.95  swift_UVW2 
 57320.572    1.5   -6.738   -9.007   -11.79   2083.95  swift_UVW2 
 57321.171    2.0   -7.386   -9.385  -12.112   2083.95  swift_UVW2 
  57321.77    2.5   -7.803   -9.843  -12.436   2083.95  swift_UVW2 
 57322.369    3.0   -8.323   -10.32  -12.744   2083.95  swift_UVW2 
 57322.968    3.5   -8.543  -10.568  -13.166   2083.95  swift_UVW2 
 57323.567    4.0   -9.049   -10.84  -13.425   2083.95  swift_UVW2 
 57324.166    4.5   -8.977  -11.016  -13.583   2083.95  swift_UVW2 
 57324.765    5.0   -9.481  -11.269  -13.853   2083.95  swift_UVW2 
 57325.364    5.5   -9.775  -11.554  -14.177   2083.95  swift_UVW2 
 57325.963    6.0  -10.015  -11.749  -14.335   2083.95  swift_UVW2 
 57326.562    6.5  -10.199  -11.978  -14.459   2083.95  swift_UVW2 
 57327.161    7.0  -10.367  -12.209  -14.577   2083.95  swift_UVW2 
  57327.76    7.5  -10.582   -12.33  -14.697   2083.95  swift_UVW2 
 57328.359    8.0  -10.781  -12.483  -14.904   2083.95  swift_UVW2 
 57328.958    8.5  -10.889  -12.606  -15.093   2083.95  swift_UVW2 
 57329.557    9.0  -11.053  -12.707  -15.226   2083.95  swift_UVW2 
 57330.156    9.5  -11.145  -12.802  -15.345   2083.95  swift_UVW2 
 57330.755   10.0  -11.224  -12.869  -15.466   2083.95  swift_UVW2 
 57331.354   10.5  -11.297  -12.952  -15.541   2083.95  swift_UVW2 
 57331.953   11.0  -11.378   -13.03  -15.595   2083.95  swift_UVW2 
 57332.552   11.5  -11.454  -13.101  -15.644   2083.95  swift_UVW2 
 57333.151   12.0  -11.525  -13.167  -15.678   2083.95  swift_UVW2 
  57333.75   12.5  -11.589  -13.229  -15.708   2083.95  swift_UVW2 
 57334.349   13.0  -11.649  -13.278  -15.734   2083.95  swift_UVW2 
 57334.948   13.5  -11.696  -13.323  -15.756   2083.95  swift_UVW2 
 57335.547   14.0  -11.738  -13.364  -15.773   2083.95  swift_UVW2 
 57336.146   14.5  -11.777  -13.402  -15.788   2083.95  swift_UVW2 
 57336.745   15.0  -11.813  -13.437  -15.799   2083.95  swift_UVW2 
 57337.344   15.5  -11.847  -13.469  -15.808   2083.95  swift_UVW2 
 57337.943   16.0  -11.878  -13.498  -15.815   2083.95  swift_UVW2 
 57338.542   16.5  -11.907  -13.525  -15.819   2083.95  swift_UVW2 
