       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 57745.538    0.0      nan      nan      nan   2083.95  swift_UVW2 
 57746.512    0.5  -13.397  -15.078  -15.601   2083.95  swift_UVW2 
 57747.487    1.0  -14.035  -15.952  -16.487   2083.95  swift_UVW2 
 57748.461    1.5  -14.762  -16.442  -16.987   2083.95  swift_UVW2 
 57749.436    2.0  -14.538   -16.71  -17.355   2083.95  swift_UVW2 
  57750.41    2.5  -15.004  -16.912  -17.634   2083.95  swift_UVW2 
 57751.385    3.0   -15.25  -17.157  -17.873   2083.95  swift_UVW2 
 57752.359    3.5  -15.807  -17.354  -18.075   2083.95  swift_UVW2 
 57753.334    4.0   -16.32  -17.626  -18.268   2083.95  swift_UVW2 
 57754.308    4.5  -16.747  -17.851  -18.436   2083.95  swift_UVW2 
 57755.283    5.0  -17.081  -18.053  -18.588   2083.95  swift_UVW2 
 57756.257    5.5  -17.371  -18.223  -18.724   2083.95  swift_UVW2 
 57757.232    6.0  -17.619  -18.339  -18.878   2083.95  swift_UVW2 
 57758.206    6.5   -17.82  -18.501  -19.003   2083.95  swift_UVW2 
 57759.181    7.0    -18.0  -18.661  -19.119   2083.95  swift_UVW2 
 57760.155    7.5  -18.147  -18.784  -19.222   2083.95  swift_UVW2 
  57761.13    8.0  -18.341  -18.896  -19.319   2083.95  swift_UVW2 
 57762.104    8.5  -18.482  -19.012  -19.409   2083.95  swift_UVW2 
 57763.079    9.0  -18.611  -19.107  -19.506   2083.95  swift_UVW2 
 57764.053    9.5  -18.752  -19.218  -19.591   2083.95  swift_UVW2 
 57765.028   10.0  -18.871   -19.32  -19.673   2083.95  swift_UVW2 
 57766.002   10.5  -18.992   -19.41  -19.759   2083.95  swift_UVW2 
 57766.977   11.0   -19.09  -19.497  -19.831   2083.95  swift_UVW2 
 57767.951   11.5  -19.182  -19.568  -19.905   2083.95  swift_UVW2 
 57768.926   12.0  -19.292   -19.64  -19.979   2083.95  swift_UVW2 
