       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 60310.476    0.0      nan      nan      nan   2083.95  swift_UVW2 
  60311.01    0.5   -9.587  -11.472  -12.149   2083.95  swift_UVW2 
 60311.544    1.0   -9.884  -12.331   -13.14   2083.95  swift_UVW2 
 60312.078    1.5  -11.463  -13.018  -13.744   2083.95  swift_UVW2 
 60312.612    2.0  -12.455  -13.537  -14.174   2083.95  swift_UVW2 
 60313.146    2.5  -13.011  -13.975  -14.535   2083.95  swift_UVW2 
  60313.68    3.0   -13.55  -14.314  -14.823   2083.95  swift_UVW2 
 60314.214    3.5  -13.958  -14.604  -15.082   2083.95  swift_UVW2 
 60314.748    4.0  -14.378  -14.875  -15.321   2083.95  swift_UVW2 
 60315.282    4.5  -14.689  -15.134  -15.525   2083.95  swift_UVW2 
 60315.816    5.0  -14.922  -15.327  -15.696   2083.95  swift_UVW2 
  60316.35    5.5  -15.161  -15.524   -15.85   2083.95  swift_UVW2 
 60316.884    6.0  -15.349  -15.706    -16.0   2083.95  swift_UVW2 
 60317.418    6.5  -15.523  -15.848  -16.132   2083.95  swift_UVW2 
 60317.952    7.0  -15.672  -15.977  -16.252   2083.95  swift_UVW2 
 60318.486    7.5  -15.834  -16.123  -16.371   2083.95  swift_UVW2 
  60319.02    8.0  -15.969  -16.245  -16.471   2083.95  swift_UVW2 
 60319.554    8.5  -16.071  -16.361  -16.577   2083.95  swift_UVW2 
 60320.088    9.0  -16.189  -16.462  -16.671   2083.95  swift_UVW2 
 60320.622    9.5  -16.299  -16.552  -16.758   2083.95  swift_UVW2 
 60321.156   10.0    -16.4  -16.643  -16.842   2083.95  swift_UVW2 
  60321.69   10.5  -16.492  -16.733  -16.921   2083.95  swift_UVW2 
 60322.224   11.0  -16.568  -16.813  -16.995   2083.95  swift_UVW2 
 60322.758   11.5   -16.64   -16.89  -17.064   2083.95  swift_UVW2 
 60323.292   12.0  -16.708  -16.957  -17.127   2083.95  swift_UVW2 
 60323.826   12.5  -16.772  -17.025   -17.19   2083.95  swift_UVW2 
  60324.36   13.0  -16.837  -17.085  -17.251   2083.95  swift_UVW2 
 60324.894   13.5    -16.9  -17.142  -17.308   2083.95  swift_UVW2 
 60325.428   14.0  -16.958    -17.2  -17.362   2083.95  swift_UVW2 
 60325.962   14.5  -17.011  -17.254  -17.411   2083.95  swift_UVW2 
 60326.496   15.0  -17.063  -17.308  -17.456   2083.95  swift_UVW2 
  60327.03   15.5  -17.113  -17.359  -17.507   2083.95  swift_UVW2 
 60327.564   16.0   -17.16  -17.404   -17.55   2083.95  swift_UVW2 
 60328.098   16.5  -17.206  -17.447   -17.59   2083.95  swift_UVW2 
 60328.632   17.0   -17.25  -17.487  -17.629   2083.95  swift_UVW2 
 60329.166   17.5  -17.293  -17.525  -17.669   2083.95  swift_UVW2 
   60329.7   18.0  -17.335  -17.563  -17.706   2083.95  swift_UVW2 
 60330.234   18.5  -17.376  -17.598  -17.742   2083.95  swift_UVW2 
 60330.768   19.0  -17.412  -17.632  -17.776   2083.95  swift_UVW2 
 60331.302   19.5  -17.448  -17.664  -17.809   2083.95  swift_UVW2 
 60331.836   20.0  -17.482  -17.694  -17.842   2083.95  swift_UVW2 
  60332.37   20.5  -17.516  -17.723  -17.873   2083.95  swift_UVW2 
 60332.904   21.0  -17.547   -17.75  -17.903   2083.95  swift_UVW2 
 60333.438   21.5  -17.578  -17.777  -17.931   2083.95  swift_UVW2 
 60333.972   22.0  -17.607  -17.803  -17.958   2083.95  swift_UVW2 
 60334.506   22.5  -17.633  -17.829  -17.984   2083.95  swift_UVW2 
  60335.04   23.0  -17.657  -17.853  -18.008   2083.95  swift_UVW2 
 60335.574   23.5  -17.681  -17.874   -18.03   2083.95  swift_UVW2 
 60336.108   24.0  -17.705  -17.894   -18.05   2083.95  swift_UVW2 
 60336.642   24.5  -17.727  -17.914  -18.069   2083.95  swift_UVW2 
 60337.176   25.0  -17.748  -17.933   -18.09   2083.95  swift_UVW2 
  60337.71   25.5  -17.769  -17.952   -18.11   2083.95  swift_UVW2 
 60338.244   26.0  -17.787   -17.97  -18.128   2083.95  swift_UVW2 
 60338.778   26.5  -17.804  -17.987  -18.146   2083.95  swift_UVW2 
 60339.312   27.0   -17.82  -18.003  -18.159   2083.95  swift_UVW2 
 60339.846   27.5  -17.836  -18.018  -18.174   2083.95  swift_UVW2 
  60340.38   28.0  -17.851  -18.032  -18.187   2083.95  swift_UVW2 
 60340.914   28.5  -17.865  -18.044  -18.201   2083.95  swift_UVW2 
 60341.448   29.0  -17.879  -18.056  -18.215   2083.95  swift_UVW2 
 60341.982   29.5  -17.893  -18.068   -18.23   2083.95  swift_UVW2 
 60342.516   30.0  -17.903  -18.081  -18.244   2083.95  swift_UVW2 
  60343.05   30.5  -17.913  -18.093  -18.257   2083.95  swift_UVW2 
 60343.584   31.0  -17.924  -18.102  -18.269   2083.95  swift_UVW2 
 60344.118   31.5  -17.934   -18.11   -18.28   2083.95  swift_UVW2 
 60344.652   32.0  -17.942   -18.12  -18.289   2083.95  swift_UVW2 
 60345.186   32.5  -17.952   -18.13  -18.298   2083.95  swift_UVW2 
