       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 57902.953    0.0      nan      nan      nan   2083.95  swift_UVW2 
 57903.468    0.5  -16.296  -17.354  -17.807   2083.95  swift_UVW2 
 57903.983    1.0  -16.925  -18.105  -18.507   2083.95  swift_UVW2 
 57904.499    1.5   -17.64  -18.475  -18.894   2083.95  swift_UVW2 
 57905.014    2.0  -18.248   -18.79  -19.154   2083.95  swift_UVW2 
 57905.529    2.5  -18.459    -19.0  -19.342   2083.95  swift_UVW2 
 57906.045    3.0  -18.657  -19.191  -19.507   2083.95  swift_UVW2 
  57906.56    3.5    -18.9  -19.362  -19.643   2083.95  swift_UVW2 
 57907.076    4.0  -19.123  -19.497  -19.751   2083.95  swift_UVW2 
 57907.591    4.5  -19.251  -19.612  -19.855   2083.95  swift_UVW2 
 57908.106    5.0  -19.342  -19.719  -19.922   2083.95  swift_UVW2 
 57908.622    5.5  -19.419  -19.796  -19.978   2083.95  swift_UVW2 
 57909.137    6.0   -19.48   -19.86  -20.034   2083.95  swift_UVW2 
 57909.652    6.5   -19.53  -19.908  -20.076   2083.95  swift_UVW2 
 57910.168    7.0  -19.576  -19.948  -20.119   2083.95  swift_UVW2 
 57910.683    7.5  -19.618  -19.984  -20.155   2083.95  swift_UVW2 
 57911.198    8.0  -19.656  -20.014  -20.183   2083.95  swift_UVW2 
 57911.714    8.5  -19.686  -20.042  -20.214   2083.95  swift_UVW2 
 57912.229    9.0  -19.711  -20.068   -20.24   2083.95  swift_UVW2 
 57912.744    9.5  -19.734  -20.091  -20.264   2083.95  swift_UVW2 
  57913.26   10.0  -19.756  -20.114  -20.283   2083.95  swift_UVW2 
 57913.775   10.5  -19.774  -20.131    -20.3   2083.95  swift_UVW2 
 57914.291   11.0   -19.79  -20.145  -20.314   2083.95  swift_UVW2 
 57914.806   11.5  -19.804  -20.157  -20.324   2083.95  swift_UVW2 
 57915.321   12.0  -19.818  -20.169  -20.333   2083.95  swift_UVW2 
 57915.837   12.5  -19.829  -20.177  -20.343   2083.95  swift_UVW2 
 57916.352   13.0  -19.838  -20.183  -20.351   2083.95  swift_UVW2 
