       MJD    Mag  Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 56239.096  21.19  nan    0.31        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56243.141  20.56  nan     0.2        P48          --       g  False      AB   False  2018ApJ...860..100D 
 56243.178  20.74  nan    0.22        P48          --       g  False      AB   False  2018ApJ...860..100D 
 56245.207  20.49  nan    0.17        P48          --       g  False      AB   False  2018ApJ...860..100D 
 56245.242  20.38  nan    0.17        P48          --       g  False      AB   False  2018ApJ...860..100D 
 56252.227  20.17  nan    0.19        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56252.259  20.34  nan    0.24        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56254.154  20.34  nan    0.24        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56254.193  19.94  nan    0.17        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56256.155  19.84  nan    0.17        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56256.185  19.72  nan    0.17        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56256.223  19.82  nan    0.18        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56256.253  19.75  nan    0.19        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56257.142  19.58  nan    0.15        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56257.172  19.69  nan    0.17        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56265.139  19.64  nan    0.11        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56265.168  19.53  nan    0.12        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56268.093  19.59  nan    0.11        P48          --       r  False      AB   False  2018ApJ...860..100D 
 56268.122  19.62  nan    0.11        P48          --       r  False      AB   False  2018ApJ...860..100D 
   56271.1  19.44  nan    0.12        P48          --       r  False      AB   False  2018ApJ...860..100D 
  56271.13  19.35  nan    0.12        P48          --       r  False      AB   False  2018ApJ...860..100D 
   56281.8  19.08  nan    0.11         LT          --       g  False      AB   False  2018ApJ...860..100D 
  56282.06  19.16  nan    0.05      LCOGT          --       g  False      AB   False  2018ApJ...860..100D 
 56282.067  19.24  nan    0.06      LCOGT          --       r  False      AB   False  2018ApJ...860..100D 
 56282.073  19.29  nan     0.1      LCOGT          --       i  False      AB   False  2018ApJ...860..100D 
 56282.082  19.49  nan    0.11        P60          --       i  False      AB   False  2018ApJ...860..100D 
 56282.084  19.24  nan    0.09        P60          --       r  False      AB   False  2018ApJ...860..100D 
 56282.085  19.25  nan    0.12        P60          --       B  False      AB   False  2018ApJ...860..100D 
 56282.087  19.15  nan    0.09        P60          --       g  False      AB   False  2018ApJ...860..100D 
 56282.088   19.4  nan    0.11        P60          --       i  False      AB   False  2018ApJ...860..100D 
  56282.09  19.27  nan    0.09        P60          --       r  False      AB   False  2018ApJ...860..100D 
 56282.092  19.37  nan    0.13        P60          --       B  False      AB   False  2018ApJ...860..100D 
 56282.093  19.21  nan    0.09        P60          --       g  False      AB   False  2018ApJ...860..100D 
 56282.095  19.39  nan    0.11        P60          --       i  False      AB   False  2018ApJ...860..100D 
 56282.096  19.32  nan    0.09        P60          --       r  False      AB   False  2018ApJ...860..100D 
 56282.098   19.4  nan    0.14        P60          --       B  False      AB   False  2018ApJ...860..100D 
   56282.1  19.62  nan    0.22        P60          --       z  False      AB   False  2018ApJ...860..100D 
 56282.101  19.12  nan    0.09        P60          --       g  False      AB   False  2018ApJ...860..100D 
 56282.103  19.45  nan    0.11        P60          --       i  False      AB   False  2018ApJ...860..100D 
 56282.105   19.3  nan     0.1        P60          --       r  False      AB   False  2018ApJ...860..100D 
 56282.106  19.32  nan    0.13        P60          --       B  False      AB   False  2018ApJ...860..100D 
 56282.108  19.24  nan    0.19        P60          --       z  False      AB   False  2018ApJ...860..100D 
 56282.109   19.2  nan     0.1        P60          --       g  False      AB   False  2018ApJ...860..100D 
 56283.061  19.17  nan    0.04      LCOGT          --       g  False      AB   False  2018ApJ...860..100D 
 56283.068  19.17  nan    0.06      LCOGT          --       r  False      AB   False  2018ApJ...860..100D 
 56283.074  19.31  nan    0.06      LCOGT          --       i  False      AB   False  2018ApJ...860..100D 
