       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 56797.498    0.0      nan      nan      nan   2083.95  swift_UVW2 
 56798.016    0.5  -10.608  -12.882  -14.488   2083.95  swift_UVW2 
 56798.535    1.0  -11.894  -13.627  -15.367   2083.95  swift_UVW2 
 56799.054    1.5  -12.671  -14.364  -15.937   2083.95  swift_UVW2 
 56799.573    2.0  -13.251  -15.107  -16.349   2083.95  swift_UVW2 
 56800.092    2.5  -13.738  -15.484  -16.758   2083.95  swift_UVW2 
 56800.611    3.0  -14.162  -15.737  -17.021   2083.95  swift_UVW2 
 56801.129    3.5  -14.413  -15.949  -17.225   2083.95  swift_UVW2 
 56801.648    4.0  -14.684   -16.12   -17.43   2083.95  swift_UVW2 
 56802.167    4.5  -14.856  -16.273  -17.549   2083.95  swift_UVW2 
 56802.686    5.0  -15.007  -16.403  -17.646   2083.95  swift_UVW2 
 56803.205    5.5  -15.118  -16.495  -17.762   2083.95  swift_UVW2 
 56803.724    6.0  -15.216  -16.568  -17.822   2083.95  swift_UVW2 
 56804.243    6.5  -15.277  -16.625  -17.866   2083.95  swift_UVW2 
 56804.761    7.0  -15.325  -16.669   -17.92   2083.95  swift_UVW2 
  56805.28    7.5  -15.365  -16.705  -17.963   2083.95  swift_UVW2 
 56805.799    8.0  -15.395  -16.737  -17.994   2083.95  swift_UVW2 
 56806.318    8.5  -15.417  -16.772  -18.015   2083.95  swift_UVW2 
 56806.837    9.0  -15.432  -16.791  -18.043   2083.95  swift_UVW2 
 56807.356    9.5  -15.441  -16.792  -18.058   2083.95  swift_UVW2 
 56807.875   10.0  -15.439   -16.78  -18.065   2083.95  swift_UVW2 
 56808.393   10.5  -15.429  -16.769  -18.065   2083.95  swift_UVW2 
 56808.912   11.0  -15.413  -16.752  -18.048   2083.95  swift_UVW2 
 56809.431   11.5  -15.394   -16.73  -18.025   2083.95  swift_UVW2 
  56809.95   12.0  -15.371  -16.702  -17.997   2083.95  swift_UVW2 
 56810.469   12.5  -15.348   -16.67  -17.962   2083.95  swift_UVW2 
 56810.988   13.0   -15.32  -16.633  -17.923   2083.95  swift_UVW2 
 56811.506   13.5  -15.288  -16.591  -17.878   2083.95  swift_UVW2 
 56812.025   14.0  -15.251  -16.544  -17.828   2083.95  swift_UVW2 
 56812.544   14.5  -15.209  -16.493  -17.774   2083.95  swift_UVW2 
 56813.063   15.0  -15.156  -16.436  -17.715   2083.95  swift_UVW2 
 56813.582   15.5  -15.095  -16.369  -17.652   2083.95  swift_UVW2 
 56814.101   16.0  -15.037  -16.305  -17.584   2083.95  swift_UVW2 
  56814.62   16.5  -14.975  -16.237  -17.512   2083.95  swift_UVW2 
 56815.138   17.0  -14.911   -16.17  -17.435   2083.95  swift_UVW2 
 56815.657   17.5  -14.843  -16.099  -17.351   2083.95  swift_UVW2 
 56816.176   18.0  -14.769  -16.021  -17.265   2083.95  swift_UVW2 
 56816.695   18.5   -14.69  -15.927  -17.182   2083.95  swift_UVW2 
 56817.214   19.0  -14.607  -15.841  -17.101   2083.95  swift_UVW2 
 56817.733   19.5  -14.523  -15.746  -17.019   2083.95  swift_UVW2 
 56818.252   20.0  -14.438  -15.645   -16.92   2083.95  swift_UVW2 
  56818.77   20.5  -14.347  -15.548  -16.817   2083.95  swift_UVW2 
 56819.289   21.0  -14.259  -15.452  -16.712   2083.95  swift_UVW2 
 56819.808   21.5   -14.17  -15.358  -16.612   2083.95  swift_UVW2 
 56820.327   22.0  -14.073  -15.268  -16.508   2083.95  swift_UVW2 
 56820.846   22.5  -13.975  -15.197  -16.394   2083.95  swift_UVW2 
 56821.365   23.0  -13.874  -15.086  -16.274   2083.95  swift_UVW2 
 56821.883   23.5  -13.775  -14.997  -16.174   2083.95  swift_UVW2 
 56822.402   24.0  -13.674  -14.908  -16.069   2083.95  swift_UVW2 
 56822.921   24.5  -13.572  -14.805  -15.964   2083.95  swift_UVW2 
  56823.44   25.0  -13.468  -14.707  -15.862   2083.95  swift_UVW2 
 56823.959   25.5  -13.362  -14.591  -15.758   2083.95  swift_UVW2 
 56824.478   26.0  -13.255  -14.495  -15.651   2083.95  swift_UVW2 
 56824.997   26.5  -13.164  -14.422  -15.554   2083.95  swift_UVW2 
 56825.515   27.0  -13.075   -14.33  -15.448   2083.95  swift_UVW2 
 56826.034   27.5  -12.971  -14.214  -15.317   2083.95  swift_UVW2 
 56826.553   28.0  -12.861  -14.116  -15.179   2083.95  swift_UVW2 
 56827.072   28.5  -12.751  -14.023  -15.058   2083.95  swift_UVW2 
 56827.591   29.0  -12.641  -13.965  -14.949   2083.95  swift_UVW2 
  56828.11   29.5  -12.557  -13.905  -14.852   2083.95  swift_UVW2 
 56828.629   30.0  -12.482  -13.827  -14.767   2083.95  swift_UVW2 
 56829.147   30.5   -12.43  -13.728  -14.626   2083.95  swift_UVW2 
 56829.666   31.0  -12.357  -13.671  -14.487   2083.95  swift_UVW2 
 56830.185   31.5  -12.266  -13.586  -14.391   2083.95  swift_UVW2 
 56830.704   32.0  -12.205  -13.478  -14.353   2083.95  swift_UVW2 
 56831.223   32.5  -12.091  -13.402  -14.311   2083.95  swift_UVW2 
 56831.742   33.0  -11.986  -13.295   -14.21   2083.95  swift_UVW2 
  56832.26   33.5  -11.955  -13.202  -14.129   2083.95  swift_UVW2 
 56832.779   34.0  -11.921  -13.106  -14.094   2083.95  swift_UVW2 
 56833.298   34.5  -11.843   -12.99  -14.031   2083.95  swift_UVW2 
 56833.817   35.0  -11.736  -12.925  -13.969   2083.95  swift_UVW2 
 56834.336   35.5  -11.684  -12.823   -13.93   2083.95  swift_UVW2 
 56834.855   36.0  -11.635  -12.735  -13.892   2083.95  swift_UVW2 
 56835.374   36.5  -11.551   -12.64  -13.852   2083.95  swift_UVW2 
 56835.892   37.0  -11.475  -12.565  -13.795   2083.95  swift_UVW2 
 56836.411   37.5  -11.434  -12.464  -13.757   2083.95  swift_UVW2 
  56836.93   38.0  -11.385   -12.35  -13.721   2083.95  swift_UVW2 
 56837.449   38.5   -11.32  -12.271  -13.667   2083.95  swift_UVW2 
 56837.968   39.0  -11.273  -12.211  -13.613   2083.95  swift_UVW2 
 56838.487   39.5  -11.189  -12.141   -13.58   2083.95  swift_UVW2 
 56839.006   40.0  -11.099  -12.084  -13.548   2083.95  swift_UVW2 
 56839.524   40.5   -11.03  -12.028  -13.514   2083.95  swift_UVW2 
 56840.043   41.0  -10.953  -11.959   -13.48   2083.95  swift_UVW2 
 56840.562   41.5  -10.866   -11.93  -13.446   2083.95  swift_UVW2 
 56841.081   42.0  -10.768  -11.911  -13.413   2083.95  swift_UVW2 
   56841.6   42.5  -10.658  -11.885  -13.381   2083.95  swift_UVW2 
 56842.119   43.0  -10.564  -11.864  -13.349   2083.95  swift_UVW2 
 56842.637   43.5  -10.515  -11.819  -13.316   2083.95  swift_UVW2 
 56843.156   44.0  -10.478  -11.762  -13.261   2083.95  swift_UVW2 
 56843.675   44.5  -10.439  -11.733  -13.228   2083.95  swift_UVW2 
 56844.194   45.0  -10.367  -11.671  -13.202   2083.95  swift_UVW2 
 56844.713   45.5  -10.289  -11.621  -13.183   2083.95  swift_UVW2 
 56845.232   46.0  -10.195  -11.594  -13.165   2083.95  swift_UVW2 
