       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
  54128.19    0.0      nan      nan      nan   2083.95  swift_UVW2 
 54129.068    0.5  -11.567  -13.339  -14.152   2083.95  swift_UVW2 
 54129.947    1.0  -13.763  -14.663  -15.219   2083.95  swift_UVW2 
 54130.825    1.5  -14.978  -15.529  -15.927   2083.95  swift_UVW2 
 54131.704    2.0  -15.742  -16.122  -16.434   2083.95  swift_UVW2 
 54132.582    2.5  -16.258  -16.576  -16.831   2083.95  swift_UVW2 
 54133.461    3.0    -16.7  -16.949  -17.161   2083.95  swift_UVW2 
 54134.339    3.5  -17.059  -17.258  -17.442   2083.95  swift_UVW2 
 54135.218    4.0  -17.359  -17.522  -17.687   2083.95  swift_UVW2 
 54136.096    4.5  -17.597  -17.751  -17.905   2083.95  swift_UVW2 
 54136.975    5.0  -17.817  -17.953  -18.093   2083.95  swift_UVW2 
 54137.853    5.5   -18.01  -18.138  -18.259   2083.95  swift_UVW2 
 54138.732    6.0  -18.184  -18.302  -18.408   2083.95  swift_UVW2 
  54139.61    6.5   -18.34   -18.45  -18.546   2083.95  swift_UVW2 
 54140.489    7.0  -18.477  -18.583  -18.671   2083.95  swift_UVW2 
 54141.367    7.5  -18.599  -18.704  -18.789   2083.95  swift_UVW2 
 54142.246    8.0   -18.71  -18.814  -18.895   2083.95  swift_UVW2 
 54143.124    8.5  -18.819  -18.917  -18.992   2083.95  swift_UVW2 
 54144.003    9.0  -18.916   -19.01  -19.081   2083.95  swift_UVW2 
 54144.881    9.5  -19.003  -19.098  -19.163   2083.95  swift_UVW2 
  54145.76   10.0  -19.084  -19.179   -19.24   2083.95  swift_UVW2 
 54146.638   10.5  -19.158  -19.255  -19.314   2083.95  swift_UVW2 
 54147.517   11.0  -19.227  -19.325  -19.382   2083.95  swift_UVW2 
 54148.395   11.5  -19.291   -19.39  -19.446   2083.95  swift_UVW2 
 54149.274   12.0  -19.349  -19.448  -19.503   2083.95  swift_UVW2 
 54150.152   12.5  -19.402  -19.501  -19.556   2083.95  swift_UVW2 
 54151.031   13.0  -19.451   -19.55  -19.606   2083.95  swift_UVW2 
 54151.909   13.5  -19.495  -19.597  -19.652   2083.95  swift_UVW2 
 54152.788   14.0  -19.537   -19.64  -19.695   2083.95  swift_UVW2 
