       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 57860.017    0.0      nan      nan      nan   2083.95  swift_UVW2 
 57860.582    0.5  -11.794  -14.048  -14.597   2083.95  swift_UVW2 
 57861.147    1.0  -12.941  -14.844  -15.545   2083.95  swift_UVW2 
 57861.712    1.5  -14.248  -15.585   -16.15   2083.95  swift_UVW2 
 57862.277    2.0  -15.233  -16.144  -16.568   2083.95  swift_UVW2 
 57862.842    2.5  -15.835  -16.564  -16.913   2083.95  swift_UVW2 
 57863.407    3.0  -16.327  -16.893  -17.206   2083.95  swift_UVW2 
 57863.972    3.5   -16.74  -17.202  -17.462   2083.95  swift_UVW2 
 57864.537    4.0   -17.08  -17.443  -17.694   2083.95  swift_UVW2 
 57865.102    4.5  -17.315  -17.654  -17.882   2083.95  swift_UVW2 
 57865.667    5.0  -17.509  -17.826  -18.087   2083.95  swift_UVW2 
 57866.232    5.5  -17.668  -17.981  -18.271   2083.95  swift_UVW2 
 57866.797    6.0  -17.818   -18.13  -18.434   2083.95  swift_UVW2 
 57867.362    6.5  -17.959  -18.266  -18.571   2083.95  swift_UVW2 
 57867.927    7.0  -18.056  -18.364  -18.684   2083.95  swift_UVW2 
 57868.492    7.5  -18.145  -18.451  -18.793   2083.95  swift_UVW2 
 57869.057    8.0  -18.227  -18.533   -18.89   2083.95  swift_UVW2 
 57869.622    8.5  -18.293  -18.612  -18.974   2083.95  swift_UVW2 
 57870.187    9.0  -18.352  -18.683  -19.055   2083.95  swift_UVW2 
 57870.752    9.5  -18.405   -18.75  -19.138   2083.95  swift_UVW2 
 57871.317   10.0  -18.458   -18.81  -19.205   2083.95  swift_UVW2 
 57871.882   10.5  -18.499  -18.858  -19.255   2083.95  swift_UVW2 
 57872.447   11.0  -18.533  -18.899  -19.292   2083.95  swift_UVW2 
 57873.012   11.5  -18.562  -18.933  -19.329   2083.95  swift_UVW2 
 57873.577   12.0  -18.586  -18.963  -19.361   2083.95  swift_UVW2 
 57874.142   12.5   -18.61  -18.986  -19.387   2083.95  swift_UVW2 
 57874.707   13.0   -18.63  -19.004  -19.408   2083.95  swift_UVW2 
 57875.272   13.5  -18.645  -19.018  -19.424   2083.95  swift_UVW2 
 57875.837   14.0  -18.653  -19.028  -19.434   2083.95  swift_UVW2 
 57876.402   14.5  -18.658  -19.033  -19.439   2083.95  swift_UVW2 
 57876.967   15.0  -18.663  -19.035   -19.44   2083.95  swift_UVW2 
 57877.532   15.5  -18.667  -19.034  -19.438   2083.95  swift_UVW2 
 57878.097   16.0  -18.668  -19.028  -19.432   2083.95  swift_UVW2 
 57878.662   16.5  -18.667  -19.018  -19.422   2083.95  swift_UVW2 
 57879.227   17.0  -18.664  -19.007  -19.408   2083.95  swift_UVW2 
 57879.792   17.5  -18.655  -18.992  -19.393   2083.95  swift_UVW2 
 57880.357   18.0  -18.643  -18.968  -19.377   2083.95  swift_UVW2 
 57880.922   18.5  -18.629  -18.939  -19.353   2083.95  swift_UVW2 
 57881.487   19.0  -18.614   -18.91  -19.323   2083.95  swift_UVW2 
 57882.052   19.5  -18.596  -18.884  -19.294   2083.95  swift_UVW2 
 57882.617   20.0  -18.578  -18.858   -19.26   2083.95  swift_UVW2 
 57883.182   20.5  -18.557  -18.826  -19.223   2083.95  swift_UVW2 
 57883.747   21.0  -18.529  -18.792  -19.184   2083.95  swift_UVW2 
 57884.312   21.5  -18.501  -18.758  -19.147   2083.95  swift_UVW2 
 57884.877   22.0  -18.463   -18.72  -19.108   2083.95  swift_UVW2 
 57885.442   22.5  -18.424  -18.679  -19.067   2083.95  swift_UVW2 
 57886.007   23.0  -18.382  -18.641  -19.023   2083.95  swift_UVW2 
 57886.572   23.5  -18.343  -18.602  -18.977   2083.95  swift_UVW2 
 57887.137   24.0  -18.306   -18.56  -18.927   2083.95  swift_UVW2 
 57887.702   24.5  -18.268  -18.515  -18.877   2083.95  swift_UVW2 
 57888.267   25.0  -18.215  -18.465  -18.823   2083.95  swift_UVW2 
 57888.832   25.5  -18.168  -18.416  -18.765   2083.95  swift_UVW2 
 57889.397   26.0  -18.124  -18.368  -18.705   2083.95  swift_UVW2 
 57889.962   26.5  -18.077  -18.316  -18.647   2083.95  swift_UVW2 
 57890.527   27.0  -18.027  -18.261  -18.584   2083.95  swift_UVW2 
 57891.092   27.5  -17.974  -18.209  -18.521   2083.95  swift_UVW2 
 57891.657   28.0   -17.92  -18.159  -18.461   2083.95  swift_UVW2 
 57892.222   28.5  -17.864  -18.101  -18.392   2083.95  swift_UVW2 
 57892.787   29.0  -17.805  -18.042  -18.326   2083.95  swift_UVW2 
 57893.352   29.5  -17.745  -17.989  -18.259   2083.95  swift_UVW2 
 57893.917   30.0  -17.684  -17.934  -18.191   2083.95  swift_UVW2 
 57894.482   30.5  -17.622  -17.874  -18.125   2083.95  swift_UVW2 
 57895.047   31.0  -17.561  -17.814   -18.06   2083.95  swift_UVW2 
 57895.612   31.5  -17.502  -17.758  -17.997   2083.95  swift_UVW2 
 57896.177   32.0  -17.443  -17.697  -17.934   2083.95  swift_UVW2 
 57896.742   32.5  -17.378  -17.636  -17.871   2083.95  swift_UVW2 
 57897.307   33.0  -17.312  -17.568  -17.804   2083.95  swift_UVW2 
 57897.872   33.5  -17.245  -17.504  -17.735   2083.95  swift_UVW2 
 57898.437   34.0   -17.18  -17.438  -17.664   2083.95  swift_UVW2 
 57899.002   34.5  -17.115  -17.376  -17.594   2083.95  swift_UVW2 
 57899.567   35.0  -17.045  -17.307   -17.53   2083.95  swift_UVW2 
 57900.132   35.5  -16.977  -17.235  -17.467   2083.95  swift_UVW2 
 57900.697   36.0  -16.911  -17.162  -17.391   2083.95  swift_UVW2 
 57901.262   36.5  -16.845   -17.09  -17.313   2083.95  swift_UVW2 
 57901.827   37.0  -16.778  -17.022  -17.238   2083.95  swift_UVW2 
 57902.392   37.5  -16.708  -16.954   -17.16   2083.95  swift_UVW2 
 57902.957   38.0  -16.638  -16.885  -17.082   2083.95  swift_UVW2 
 57903.522   38.5  -16.569  -16.817   -17.01   2083.95  swift_UVW2 
 57904.087   39.0    -16.5  -16.749  -16.943   2083.95  swift_UVW2 
 57904.652   39.5   -16.43  -16.677  -16.874   2083.95  swift_UVW2 
 57905.217   40.0  -16.361  -16.603  -16.803   2083.95  swift_UVW2 
 57905.782   40.5  -16.291   -16.53   -16.73   2083.95  swift_UVW2 
 57906.347   41.0  -16.223  -16.458  -16.656   2083.95  swift_UVW2 
 57906.912   41.5  -16.157  -16.386  -16.583   2083.95  swift_UVW2 
 57907.477   42.0  -16.084  -16.316  -16.508   2083.95  swift_UVW2 
 57908.042   42.5  -16.012  -16.247  -16.432   2083.95  swift_UVW2 
 57908.607   43.0  -15.939  -16.176  -16.361   2083.95  swift_UVW2 
 57909.172   43.5  -15.869  -16.099  -16.289   2083.95  swift_UVW2 
 57909.737   44.0  -15.797   -16.03  -16.217   2083.95  swift_UVW2 
 57910.302   44.5  -15.723  -15.957  -16.149   2083.95  swift_UVW2 
 57910.867   45.0  -15.648  -15.884  -16.082   2083.95  swift_UVW2 
 57911.432   45.5  -15.574  -15.812  -16.011   2083.95  swift_UVW2 
 57911.997   46.0  -15.499  -15.738  -15.938   2083.95  swift_UVW2 
 57912.562   46.5  -15.425  -15.666  -15.865   2083.95  swift_UVW2 
 57913.127   47.0   -15.35  -15.594  -15.792   2083.95  swift_UVW2 
 57913.692   47.5  -15.277  -15.522  -15.719   2083.95  swift_UVW2 
 57914.257   48.0  -15.204  -15.449  -15.646   2083.95  swift_UVW2 
 57914.822   48.5  -15.129  -15.377  -15.573   2083.95  swift_UVW2 
 57915.387   49.0  -15.053  -15.306  -15.498   2083.95  swift_UVW2 
 57915.952   49.5  -14.975  -15.234  -15.425   2083.95  swift_UVW2 
 57916.517   50.0  -14.897  -15.161  -15.352   2083.95  swift_UVW2 
 57917.082   50.5  -14.821  -15.088  -15.279   2083.95  swift_UVW2 
 57917.647   51.0   -14.75  -15.014  -15.209   2083.95  swift_UVW2 
 57918.212   51.5  -14.679  -14.941  -15.138   2083.95  swift_UVW2 
 57918.777   52.0  -14.605  -14.871  -15.064   2083.95  swift_UVW2 
 57919.342   52.5   -14.53    -14.8  -14.988   2083.95  swift_UVW2 
 57919.907   53.0  -14.455  -14.726  -14.916   2083.95  swift_UVW2 
 57920.472   53.5   -14.38  -14.652  -14.842   2083.95  swift_UVW2 
 57921.037   54.0  -14.305   -14.58  -14.767   2083.95  swift_UVW2 
 57921.602   54.5  -14.233  -14.508  -14.692   2083.95  swift_UVW2 
 57922.167   55.0  -14.161  -14.436  -14.618   2083.95  swift_UVW2 
 57922.732   55.5  -14.089  -14.367  -14.546   2083.95  swift_UVW2 
 57923.297   56.0  -14.017  -14.292  -14.476   2083.95  swift_UVW2 
 57923.862   56.5  -13.946  -14.218  -14.407   2083.95  swift_UVW2 
 57924.427   57.0  -13.878  -14.144  -14.337   2083.95  swift_UVW2 
 57924.992   57.5  -13.808  -14.073  -14.266   2083.95  swift_UVW2 
 57925.557   58.0  -13.738  -14.001  -14.196   2083.95  swift_UVW2 
 57926.122   58.5  -13.666  -13.926  -14.124   2083.95  swift_UVW2 
 57926.687   59.0  -13.596  -13.855  -14.053   2083.95  swift_UVW2 
 57927.252   59.5  -13.527  -13.783  -13.981   2083.95  swift_UVW2 
 57927.817   60.0  -13.458  -13.709  -13.906   2083.95  swift_UVW2 
 57928.382   60.5  -13.389  -13.638   -13.83   2083.95  swift_UVW2 
 57928.947   61.0  -13.321  -13.564  -13.757   2083.95  swift_UVW2 
 57929.512   61.5   -13.25  -13.491  -13.683   2083.95  swift_UVW2 
 57930.077   62.0  -13.175  -13.418   -13.61   2083.95  swift_UVW2 
 57930.642   62.5  -13.097  -13.345  -13.535   2083.95  swift_UVW2 
 57931.207   63.0  -13.023  -13.272   -13.46   2083.95  swift_UVW2 
 57931.772   63.5  -12.946  -13.199  -13.388   2083.95  swift_UVW2 
 57932.337   64.0  -12.868  -13.126  -13.316   2083.95  swift_UVW2 
 57932.902   64.5  -12.792  -13.054  -13.242   2083.95  swift_UVW2 
 57933.467   65.0  -12.715  -12.985  -13.168   2083.95  swift_UVW2 
 57934.032   65.5  -12.639  -12.912  -13.094   2083.95  swift_UVW2 
 57934.597   66.0  -12.562  -12.837   -13.02   2083.95  swift_UVW2 
 57935.162   66.5  -12.486  -12.762  -12.949   2083.95  swift_UVW2 
 57935.727   67.0   -12.41  -12.686   -12.88   2083.95  swift_UVW2 
 57936.292   67.5  -12.336  -12.611  -12.811   2083.95  swift_UVW2 
 57936.857   68.0  -12.263  -12.539   -12.74   2083.95  swift_UVW2 
 57937.422   68.5  -12.189  -12.465  -12.669   2083.95  swift_UVW2 
 57937.987   69.0  -12.116  -12.392  -12.597   2083.95  swift_UVW2 
 57938.552   69.5  -12.045  -12.324  -12.525   2083.95  swift_UVW2 
 57939.117   70.0  -11.975  -12.254  -12.452   2083.95  swift_UVW2 
 57939.682   70.5  -11.905  -12.181   -12.38   2083.95  swift_UVW2 
 57940.247   71.0  -11.832  -12.108  -12.313   2083.95  swift_UVW2 
 57940.812   71.5  -11.764  -12.036  -12.246   2083.95  swift_UVW2 
 57941.377   72.0  -11.702  -11.963  -12.177   2083.95  swift_UVW2 
 57941.942   72.5   -11.64   -11.89  -12.106   2083.95  swift_UVW2 
 57942.507   73.0  -11.576   -11.82  -12.036   2083.95  swift_UVW2 
 57943.072   73.5  -11.517  -11.747  -11.963   2083.95  swift_UVW2 
 57943.637   74.0  -11.451  -11.679  -11.894   2083.95  swift_UVW2 
 57944.202   74.5  -11.405  -11.613  -11.826   2083.95  swift_UVW2 
 57944.767   75.0  -11.353  -11.552  -11.754   2083.95  swift_UVW2 
 57945.332   75.5  -11.296  -11.496  -11.697   2083.95  swift_UVW2 
 57945.897   76.0  -11.239  -11.434  -11.638   2083.95  swift_UVW2 
 57946.462   76.5  -11.187  -11.388   -11.58   2083.95  swift_UVW2 
 57947.027   77.0  -11.135  -11.327  -11.544   2083.95  swift_UVW2 
 57947.592   77.5  -11.094  -11.292  -11.494   2083.95  swift_UVW2 
 57948.157   78.0  -11.068  -11.252  -11.457   2083.95  swift_UVW2 
 57948.722   78.5  -11.039  -11.222  -11.415   2083.95  swift_UVW2 
 57949.287   79.0  -11.004  -11.176   -11.39   2083.95  swift_UVW2 
 57949.852   79.5   -10.95  -11.128  -11.369   2083.95  swift_UVW2 
 57950.417   80.0  -10.905  -11.095  -11.339   2083.95  swift_UVW2 
 57950.982   80.5   -10.87  -11.049  -11.303   2083.95  swift_UVW2 
 57951.547   81.0  -10.831  -11.027  -11.285   2083.95  swift_UVW2 
 57952.112   81.5  -10.799    -11.0  -11.267   2083.95  swift_UVW2 
 57952.677   82.0  -10.768  -10.979  -11.248   2083.95  swift_UVW2 
 57953.242   82.5  -10.724  -10.962  -11.231   2083.95  swift_UVW2 
 57953.807   83.0  -10.671  -10.944  -11.213   2083.95  swift_UVW2 
 57954.372   83.5  -10.609  -10.922  -11.196   2083.95  swift_UVW2 
 57954.937   84.0  -10.544  -10.905  -11.178   2083.95  swift_UVW2 
 57955.502   84.5  -10.518  -10.887   -11.16   2083.95  swift_UVW2 
 57956.067   85.0  -10.472  -10.869  -11.142   2083.95  swift_UVW2 
 57956.632   85.5  -10.426  -10.851  -11.125   2083.95  swift_UVW2 
 57957.197   86.0  -10.368  -10.834  -11.103   2083.95  swift_UVW2 
 57957.762   86.5  -10.318  -10.816  -11.085   2083.95  swift_UVW2 
 57958.327   87.0  -10.278  -10.798  -11.067   2083.95  swift_UVW2 
 57958.892   87.5  -10.225   -10.78   -11.05   2083.95  swift_UVW2 
 57959.457   88.0  -10.175  -10.763  -11.032   2083.95  swift_UVW2 
 57960.022   88.5  -10.141  -10.745  -11.014   2083.95  swift_UVW2 
 57960.587   89.0  -10.122  -10.727  -10.997   2083.95  swift_UVW2 
 57961.152   89.5  -10.103   -10.71  -10.979   2083.95  swift_UVW2 
 57961.717   90.0  -10.064  -10.692  -10.961   2083.95  swift_UVW2 
 57962.282   90.5  -10.035  -10.675  -10.944   2083.95  swift_UVW2 
 57962.847   91.0   -9.998  -10.658  -10.927   2083.95  swift_UVW2 
 57963.412   91.5   -9.977  -10.641  -10.909   2083.95  swift_UVW2 
 57963.977   92.0   -9.961  -10.624  -10.892   2083.95  swift_UVW2 
 57964.542   92.5   -9.944  -10.607  -10.875   2083.95  swift_UVW2 
 57965.107   93.0   -9.928   -10.59  -10.857   2083.95  swift_UVW2 
 57965.672   93.5   -9.912  -10.573   -10.84   2083.95  swift_UVW2 
 57966.237   94.0   -9.896  -10.556  -10.824   2083.95  swift_UVW2 
 57966.802   94.5   -9.879  -10.539  -10.807   2083.95  swift_UVW2 
 57967.367   95.0   -9.863  -10.523   -10.79   2083.95  swift_UVW2 
 57967.932   95.5   -9.847  -10.506  -10.773   2083.95  swift_UVW2 
 57968.497   96.0   -9.831  -10.489  -10.757   2083.95  swift_UVW2 
 57969.062   96.5   -9.815  -10.473   -10.74   2083.95  swift_UVW2 
 57969.627   97.0   -9.799  -10.456  -10.724   2083.95  swift_UVW2 
 57970.192   97.5   -9.783  -10.439  -10.707   2083.95  swift_UVW2 
 57970.757   98.0   -9.767  -10.423  -10.691   2083.95  swift_UVW2 
 57971.322   98.5   -9.752  -10.406  -10.674   2083.95  swift_UVW2 
 57971.887   99.0   -9.736   -10.39  -10.658   2083.95  swift_UVW2 
 57972.452   99.5    -9.72  -10.374  -10.642   2083.95  swift_UVW2 
 57973.017  100.0   -9.704  -10.357  -10.625   2083.95  swift_UVW2 
 57973.017  100.0   -9.704  -10.357  -10.625   2083.95  swift_UVW2 
 57975.277  102.0   -9.642  -10.293  -10.561   2083.95  swift_UVW2 
 57977.537  104.0    -9.58  -10.228  -10.497   2083.95  swift_UVW2 
 57979.797  106.0   -9.519  -10.165  -10.434   2083.95  swift_UVW2 
 57982.057  108.0   -9.459  -10.102  -10.372   2083.95  swift_UVW2 
 57984.317  110.0   -9.399  -10.041   -10.31   2083.95  swift_UVW2 
 57986.577  112.0   -9.341    -9.98  -10.249   2083.95  swift_UVW2 
 57988.837  114.0   -9.285   -9.919  -10.187   2083.95  swift_UVW2 
 57991.097  116.0   -9.229    -9.86  -10.126   2083.95  swift_UVW2 
 57993.357  118.0   -9.174     -9.8  -10.066   2083.95  swift_UVW2 
 57995.617  120.0    -9.12   -9.741  -10.006   2083.95  swift_UVW2 
 57997.877  122.0   -9.067   -9.683   -9.947   2083.95  swift_UVW2 
 58000.137  124.0   -9.013   -9.625   -9.889   2083.95  swift_UVW2 
 58002.397  126.0   -8.961   -9.568   -9.832   2083.95  swift_UVW2 
 58004.657  128.0   -8.909   -9.512   -9.777   2083.95  swift_UVW2 
 58006.917  130.0   -8.858   -9.457   -9.722   2083.95  swift_UVW2 
 58009.177  132.0   -8.807   -9.403   -9.668   2083.95  swift_UVW2 
 58011.437  134.0   -8.756    -9.35   -9.614   2083.95  swift_UVW2 
 58013.697  136.0   -8.706   -9.297    -9.56   2083.95  swift_UVW2 
 58015.957  138.0   -8.656   -9.245   -9.507   2083.95  swift_UVW2 
 58018.217  140.0   -8.608   -9.193   -9.455   2083.95  swift_UVW2 
 58020.477  142.0    -8.56   -9.142   -9.403   2083.95  swift_UVW2 
 58022.737  144.0   -8.513   -9.092   -9.351   2083.95  swift_UVW2 
 58024.997  146.0   -8.466   -9.041   -9.301   2083.95  swift_UVW2 
 58027.257  148.0    -8.42   -8.992    -9.25   2083.95  swift_UVW2 
 58029.517  150.0   -8.374   -8.943     -9.2   2083.95  swift_UVW2 
 58031.777  152.0   -8.328   -8.894   -9.151   2083.95  swift_UVW2 
 58034.037  154.0   -8.282   -8.846   -9.102   2083.95  swift_UVW2 
 58036.297  156.0   -8.236   -8.799   -9.053   2083.95  swift_UVW2 
 58038.557  158.0    -8.19   -8.752   -9.005   2083.95  swift_UVW2 
 58040.817  160.0   -8.144   -8.705   -8.957   2083.95  swift_UVW2 
 58043.077  162.0   -8.099   -8.659    -8.91   2083.95  swift_UVW2 
 58045.337  164.0   -8.054   -8.613   -8.863   2083.95  swift_UVW2 
 58047.597  166.0    -8.01   -8.568   -8.816   2083.95  swift_UVW2 
 58049.857  168.0   -7.966   -8.523    -8.77   2083.95  swift_UVW2 
 58052.117  170.0   -7.923   -8.479   -8.724   2083.95  swift_UVW2 
 58054.377  172.0    -7.88   -8.435   -8.679   2083.95  swift_UVW2 
 58056.637  174.0   -7.837   -8.391   -8.634   2083.95  swift_UVW2 
 58058.897  176.0   -7.795   -8.348    -8.59   2083.95  swift_UVW2 
 58061.157  178.0   -7.753   -8.304   -8.546   2083.95  swift_UVW2 
 58063.417  180.0   -7.711   -8.261   -8.502   2083.95  swift_UVW2 
 58065.677  182.0   -7.668   -8.219   -8.459   2083.95  swift_UVW2 
 58067.937  184.0   -7.627   -8.176   -8.416   2083.95  swift_UVW2 
 58070.197  186.0   -7.585   -8.134   -8.374   2083.95  swift_UVW2 
 58072.457  188.0   -7.544   -8.093   -8.332   2083.95  swift_UVW2 
 58074.717  190.0   -7.503   -8.052    -8.29   2083.95  swift_UVW2 
 58076.977  192.0   -7.462   -8.011   -8.249   2083.95  swift_UVW2 
 58079.237  194.0   -7.421    -7.97   -8.208   2083.95  swift_UVW2 
 58081.497  196.0   -7.381   -7.929   -8.167   2083.95  swift_UVW2 
 58083.757  198.0   -7.341    -7.89   -8.127   2083.95  swift_UVW2 
 58086.017  200.0   -7.301    -7.85   -8.087   2083.95  swift_UVW2 
 58088.277  202.0   -7.262   -7.811   -8.047   2083.95  swift_UVW2 
 58090.537  204.0   -7.223   -7.773   -8.007   2083.95  swift_UVW2 
 58092.797  206.0   -7.184   -7.734   -7.968   2083.95  swift_UVW2 
 58095.057  208.0   -7.145   -7.696   -7.929   2083.95  swift_UVW2 
 58097.317  210.0   -7.106   -7.658    -7.89   2083.95  swift_UVW2 
 58099.577  212.0   -7.068   -7.621   -7.852   2083.95  swift_UVW2 
 58101.837  214.0    -7.03   -7.583   -7.814   2083.95  swift_UVW2 
 58104.097  216.0   -6.992   -7.547   -7.776   2083.95  swift_UVW2 
 58106.357  218.0   -6.955    -7.51   -7.738   2083.95  swift_UVW2 
 58108.617  220.0   -6.918   -7.474   -7.701   2083.95  swift_UVW2 
 58110.877  222.0   -6.882   -7.437   -7.664   2083.95  swift_UVW2 
 58113.137  224.0   -6.845   -7.402   -7.627   2083.95  swift_UVW2 
 58115.397  226.0   -6.809   -7.366    -7.59   2083.95  swift_UVW2 
 58117.657  228.0   -6.773   -7.331   -7.554   2083.95  swift_UVW2 
 58119.917  230.0   -6.738   -7.296    -7.52   2083.95  swift_UVW2 
 58122.177  232.0   -6.702   -7.261   -7.485   2083.95  swift_UVW2 
 58124.437  234.0   -6.667   -7.227   -7.451   2083.95  swift_UVW2 
 58126.697  236.0   -6.632   -7.193   -7.416   2083.95  swift_UVW2 
 58128.957  238.0   -6.598   -7.159   -7.382   2083.95  swift_UVW2 
 58131.217  240.0   -6.563   -7.125   -7.348   2083.95  swift_UVW2 
 58133.477  242.0   -6.528   -7.091   -7.314   2083.95  swift_UVW2 
 58135.737  244.0   -6.494   -7.057    -7.28   2083.95  swift_UVW2 
 58137.997  246.0   -6.459   -7.024   -7.247   2083.95  swift_UVW2 
 58140.257  248.0   -6.425    -6.99   -7.213   2083.95  swift_UVW2 
 58142.517  250.0   -6.391   -6.957    -7.18   2083.95  swift_UVW2 
 58144.777  252.0   -6.358   -6.925   -7.146   2083.95  swift_UVW2 
 58147.037  254.0   -6.324   -6.893   -7.113   2083.95  swift_UVW2 
 58149.297  256.0   -6.291   -6.861    -7.08   2083.95  swift_UVW2 
 58151.557  258.0   -6.257    -6.83   -7.047   2083.95  swift_UVW2 
 58153.817  260.0   -6.225   -6.799   -7.014   2083.95  swift_UVW2 
 58156.077  262.0   -6.193   -6.768   -6.982   2083.95  swift_UVW2 
 58158.337  264.0   -6.161   -6.737    -6.95   2083.95  swift_UVW2 
 58160.597  266.0   -6.129   -6.706   -6.918   2083.95  swift_UVW2 
 58162.857  268.0   -6.097   -6.675   -6.886   2083.95  swift_UVW2 
 58165.117  270.0   -6.065   -6.643   -6.854   2083.95  swift_UVW2 
 58167.377  272.0   -6.033   -6.611   -6.824   2083.95  swift_UVW2 
 58169.637  274.0   -6.001    -6.58   -6.794   2083.95  swift_UVW2 
 58171.897  276.0   -5.969    -6.55   -6.764   2083.95  swift_UVW2 
 58174.157  278.0   -5.938    -6.52   -6.734   2083.95  swift_UVW2 
 58176.417  280.0   -5.907    -6.49   -6.705   2083.95  swift_UVW2 
 58178.677  282.0   -5.877   -6.461   -6.676   2083.95  swift_UVW2 
 58180.937  284.0   -5.847   -6.432   -6.647   2083.95  swift_UVW2 
 58183.197  286.0   -5.817   -6.403   -6.618   2083.95  swift_UVW2 
 58185.457  288.0   -5.788   -6.375   -6.589   2083.95  swift_UVW2 
 58187.717  290.0    -5.76   -6.347   -6.561   2083.95  swift_UVW2 
 58189.977  292.0   -5.731   -6.318   -6.533   2083.95  swift_UVW2 
 58192.237  294.0   -5.704    -6.29   -6.505   2083.95  swift_UVW2 
 58194.497  296.0   -5.676   -6.261   -6.478   2083.95  swift_UVW2 
 58196.757  298.0   -5.648   -6.233    -6.45   2083.95  swift_UVW2 
 58199.017  300.0   -5.621   -6.205   -6.423   2083.95  swift_UVW2 
 58201.277  302.0   -5.594   -6.177   -6.396   2083.95  swift_UVW2 
 58203.537  304.0   -5.567   -6.149   -6.369   2083.95  swift_UVW2 
 58205.797  306.0    -5.54   -6.121   -6.342   2083.95  swift_UVW2 
 58208.057  308.0   -5.513   -6.094   -6.315   2083.95  swift_UVW2 
 58210.317  310.0   -5.487   -6.066   -6.289   2083.95  swift_UVW2 
 58212.577  312.0    -5.46   -6.038   -6.263   2083.95  swift_UVW2 
