       MJD  Phase    Upper     Mean    Lower   Cenwave      Filter 
 58997.781    0.0      nan      nan      nan   2083.95  swift_UVW2 
 58998.471    0.5  -14.265  -16.119   -16.93   2083.95  swift_UVW2 
 58999.162    1.0  -14.574   -16.71  -17.724   2083.95  swift_UVW2 
 58999.853    1.5  -15.636  -17.307  -18.194   2083.95  swift_UVW2 
 59000.544    2.0  -16.075  -17.625  -18.502   2083.95  swift_UVW2 
 59001.234    2.5  -16.258  -17.974  -18.775   2083.95  swift_UVW2 
 59001.925    3.0   -16.77  -18.283  -19.046   2083.95  swift_UVW2 
 59002.616    3.5  -16.908  -18.513  -19.232   2083.95  swift_UVW2 
 59003.307    4.0  -17.259  -18.735  -19.411   2083.95  swift_UVW2 
 59003.997    4.5   -17.47  -18.906  -19.559   2083.95  swift_UVW2 
 59004.688    5.0  -17.764  -19.067  -19.706   2083.95  swift_UVW2 
 59005.379    5.5  -18.061   -19.22  -19.829   2083.95  swift_UVW2 
  59006.07    6.0  -18.178  -19.296  -19.947   2083.95  swift_UVW2 
  59006.76    6.5  -18.264   -19.44  -20.058   2083.95  swift_UVW2 
 59007.451    7.0  -18.445  -19.572  -20.149   2083.95  swift_UVW2 
 59008.142    7.5  -18.643  -19.692  -20.234   2083.95  swift_UVW2 
 59008.833    8.0  -18.755  -19.796  -20.317   2083.95  swift_UVW2 
 59009.523    8.5  -18.854   -19.88  -20.394   2083.95  swift_UVW2 
 59010.214    9.0  -18.964  -19.957  -20.457   2083.95  swift_UVW2 
 59010.905    9.5  -19.066  -20.032  -20.513   2083.95  swift_UVW2 
 59011.596   10.0  -19.158  -20.114  -20.578   2083.95  swift_UVW2 
 59012.286   10.5  -19.238   -20.18  -20.633   2083.95  swift_UVW2 
 59012.977   11.0  -19.324   -20.24  -20.688   2083.95  swift_UVW2 
 59013.668   11.5  -19.399  -20.305  -20.737   2083.95  swift_UVW2 
 59014.359   12.0  -19.464  -20.353  -20.779   2083.95  swift_UVW2 
 59015.049   12.5  -19.522  -20.399  -20.819   2083.95  swift_UVW2 
  59015.74   13.0  -19.577  -20.445  -20.859   2083.95  swift_UVW2 
 59016.431   13.5  -19.631  -20.493  -20.899   2083.95  swift_UVW2 
 59017.122   14.0  -19.682  -20.538  -20.935   2083.95  swift_UVW2 
 59017.812   14.5  -19.729  -20.572  -20.968   2083.95  swift_UVW2 
 59018.503   15.0  -19.773  -20.603  -21.001   2083.95  swift_UVW2 
 59019.194   15.5  -19.817  -20.635  -21.028   2083.95  swift_UVW2 
 59019.885   16.0  -19.854  -20.666  -21.052   2083.95  swift_UVW2 
 59020.575   16.5  -19.888  -20.697  -21.074   2083.95  swift_UVW2 
 59021.266   17.0   -19.92  -20.721    -21.1   2083.95  swift_UVW2 
 59021.957   17.5   -19.95  -20.747  -21.129   2083.95  swift_UVW2 
 59022.648   18.0  -19.981  -20.772  -21.149   2083.95  swift_UVW2 
 59023.338   18.5   -20.01  -20.795  -21.167   2083.95  swift_UVW2 
 59024.029   19.0  -20.036  -20.819  -21.183   2083.95  swift_UVW2 
  59024.72   19.5  -20.059   -20.84  -21.197   2083.95  swift_UVW2 
 59025.411   20.0  -20.078  -20.856   -21.21   2083.95  swift_UVW2 
 59026.101   20.5  -20.095  -20.873  -21.221   2083.95  swift_UVW2 
 59026.792   21.0  -20.111  -20.887  -21.232   2083.95  swift_UVW2 
 59027.483   21.5  -20.125  -20.898  -21.243   2083.95  swift_UVW2 
 59028.174   22.0  -20.138  -20.911  -21.256   2083.95  swift_UVW2 
 59028.864   22.5  -20.151  -20.921  -21.269   2083.95  swift_UVW2 
 59029.555   23.0  -20.164  -20.932  -21.279   2083.95  swift_UVW2 
 59030.246   23.5  -20.175  -20.941  -21.288   2083.95  swift_UVW2 
 59030.937   24.0  -20.186  -20.946  -21.293   2083.95  swift_UVW2 
 59031.627   24.5  -20.195  -20.949  -21.297   2083.95  swift_UVW2 
 59032.318   25.0  -20.203  -20.951    -21.3   2083.95  swift_UVW2 
 59033.009   25.5   -20.21  -20.953  -21.302   2083.95  swift_UVW2 
   59033.7   26.0  -20.216  -20.956  -21.301   2083.95  swift_UVW2 
  59034.39   26.5  -20.221  -20.957    -21.3   2083.95  swift_UVW2 
 59035.081   27.0  -20.224  -20.956  -21.297   2083.95  swift_UVW2 
 59035.772   27.5  -20.227  -20.954  -21.294   2083.95  swift_UVW2 
 59036.463   28.0   -20.23  -20.951  -21.289   2083.95  swift_UVW2 
 59037.153   28.5  -20.231  -20.947  -21.285   2083.95  swift_UVW2 
 59037.844   29.0  -20.231  -20.942  -21.279   2083.95  swift_UVW2 
 59038.535   29.5  -20.231  -20.937  -21.272   2083.95  swift_UVW2 
 59039.226   30.0   -20.23  -20.931  -21.266   2083.95  swift_UVW2 
 59039.916   30.5  -20.228  -20.924  -21.258   2083.95  swift_UVW2 
 59040.607   31.0  -20.226  -20.916  -21.248   2083.95  swift_UVW2 
 59041.298   31.5  -20.223  -20.907   -21.24   2083.95  swift_UVW2 
 59041.989   32.0   -20.22  -20.898  -21.233   2083.95  swift_UVW2 
 59042.679   32.5  -20.215  -20.888  -21.221   2083.95  swift_UVW2 
  59043.37   33.0   -20.21  -20.878  -21.208   2083.95  swift_UVW2 
 59044.061   33.5  -20.204  -20.867  -21.195   2083.95  swift_UVW2 
 59044.752   34.0  -20.198  -20.855  -21.183   2083.95  swift_UVW2 
 59045.442   34.5   -20.19  -20.844  -21.169   2083.95  swift_UVW2 
 59046.133   35.0  -20.182  -20.831  -21.155   2083.95  swift_UVW2 
 59046.824   35.5  -20.173  -20.818   -21.14   2083.95  swift_UVW2 
 59047.515   36.0  -20.163  -20.803  -21.124   2083.95  swift_UVW2 
 59048.205   36.5  -20.153  -20.789  -21.107   2083.95  swift_UVW2 
 59048.896   37.0  -20.142  -20.773   -21.09   2083.95  swift_UVW2 
 59049.587   37.5   -20.13  -20.757  -21.072   2083.95  swift_UVW2 
 59050.278   38.0  -20.118   -20.74  -21.053   2083.95  swift_UVW2 
 59050.968   38.5  -20.105  -20.723  -21.033   2083.95  swift_UVW2 
 59051.659   39.0  -20.091  -20.704  -21.013   2083.95  swift_UVW2 
  59052.35   39.5  -20.077  -20.686  -20.992   2083.95  swift_UVW2 
 59053.041   40.0  -20.062  -20.666   -20.97   2083.95  swift_UVW2 
 59053.731   40.5  -20.047  -20.646  -20.948   2083.95  swift_UVW2 
 59054.422   41.0  -20.031  -20.625  -20.925   2083.95  swift_UVW2 
 59055.113   41.5  -20.014  -20.604  -20.901   2083.95  swift_UVW2 
 59055.804   42.0  -19.997  -20.582  -20.877   2083.95  swift_UVW2 
 59056.494   42.5  -19.979   -20.56  -20.851   2083.95  swift_UVW2 
 59057.185   43.0   -19.96  -20.538  -20.827   2083.95  swift_UVW2 
 59057.876   43.5  -19.941  -20.516  -20.801   2083.95  swift_UVW2 
 59058.567   44.0  -19.922  -20.493  -20.776   2083.95  swift_UVW2 
 59059.257   44.5  -19.902   -20.47  -20.749   2083.95  swift_UVW2 
 59059.948   45.0  -19.881  -20.446  -20.722   2083.95  swift_UVW2 
 59060.639   45.5   -19.86  -20.421  -20.694   2083.95  swift_UVW2 
  59061.33   46.0  -19.838  -20.396  -20.666   2083.95  swift_UVW2 
  59062.02   46.5  -19.815  -20.371  -20.636   2083.95  swift_UVW2 
 59062.711   47.0  -19.791  -20.345  -20.605   2083.95  swift_UVW2 
 59063.402   47.5  -19.766  -20.319  -20.575   2083.95  swift_UVW2 
 59064.093   48.0  -19.741  -20.291  -20.545   2083.95  swift_UVW2 
 59064.783   48.5  -19.715  -20.264  -20.514   2083.95  swift_UVW2 
 59065.474   49.0  -19.689  -20.236  -20.482   2083.95  swift_UVW2 
 59066.165   49.5  -19.662  -20.207   -20.45   2083.95  swift_UVW2 
 59066.856   50.0  -19.635  -20.179  -20.418   2083.95  swift_UVW2 
 59067.546   50.5  -19.608  -20.148  -20.385   2083.95  swift_UVW2 
 59068.237   51.0   -19.58  -20.116  -20.352   2083.95  swift_UVW2 
 59068.928   51.5  -19.551  -20.084  -20.318   2083.95  swift_UVW2 
 59069.619   52.0  -19.522  -20.052  -20.284   2083.95  swift_UVW2 
 59070.309   52.5  -19.493  -20.019  -20.249   2083.95  swift_UVW2 
   59071.0   53.0  -19.463  -19.984  -20.214   2083.95  swift_UVW2 
 59071.691   53.5  -19.432  -19.948  -20.179   2083.95  swift_UVW2 
 59072.382   54.0  -19.402  -19.915  -20.143   2083.95  swift_UVW2 
 59073.072   54.5  -19.372  -19.881  -20.107   2083.95  swift_UVW2 
 59073.763   55.0  -19.341  -19.847   -20.07   2083.95  swift_UVW2 
 59074.454   55.5   -19.31  -19.812  -20.034   2083.95  swift_UVW2 
 59075.145   56.0  -19.279  -19.777  -19.993   2083.95  swift_UVW2 
 59075.835   56.5  -19.247  -19.739  -19.954   2083.95  swift_UVW2 
 59076.526   57.0  -19.215    -19.7  -19.915   2083.95  swift_UVW2 
 59077.217   57.5  -19.182  -19.661  -19.875   2083.95  swift_UVW2 
 59077.908   58.0  -19.149  -19.622  -19.837   2083.95  swift_UVW2 
 59078.598   58.5  -19.116  -19.585  -19.799   2083.95  swift_UVW2 
 59079.289   59.0  -19.082  -19.548  -19.761   2083.95  swift_UVW2 
  59079.98   59.5  -19.049  -19.511   -19.72   2083.95  swift_UVW2 
 59080.671   60.0  -19.014  -19.474  -19.678   2083.95  swift_UVW2 
 59081.361   60.5   -18.98  -19.436  -19.637   2083.95  swift_UVW2 
 59082.052   61.0  -18.945  -19.398  -19.595   2083.95  swift_UVW2 
 59082.743   61.5  -18.909  -19.359  -19.554   2083.95  swift_UVW2 
 59083.434   62.0  -18.874   -19.32  -19.514   2083.95  swift_UVW2 
 59084.124   62.5  -18.839  -19.281  -19.475   2083.95  swift_UVW2 
 59084.815   63.0  -18.803  -19.241  -19.434   2083.95  swift_UVW2 
 59085.506   63.5  -18.767  -19.201  -19.392   2083.95  swift_UVW2 
 59086.197   64.0  -18.731  -19.161  -19.348   2083.95  swift_UVW2 
 59086.887   64.5  -18.695  -19.121  -19.306   2083.95  swift_UVW2 
 59087.578   65.0  -18.659  -19.079  -19.263   2083.95  swift_UVW2 
 59088.269   65.5  -18.622  -19.038  -19.221   2083.95  swift_UVW2 
  59088.96   66.0  -18.585  -18.996  -19.179   2083.95  swift_UVW2 
  59089.65   66.5  -18.548  -18.953  -19.138   2083.95  swift_UVW2 
 59090.341   67.0  -18.511  -18.909  -19.098   2083.95  swift_UVW2 
 59091.032   67.5  -18.473  -18.865  -19.054   2083.95  swift_UVW2 
 59091.723   68.0  -18.436  -18.824  -19.008   2083.95  swift_UVW2 
 59092.413   68.5  -18.396  -18.782  -18.962   2083.95  swift_UVW2 
 59093.104   69.0  -18.357  -18.741  -18.916   2083.95  swift_UVW2 
 59093.795   69.5  -18.317  -18.699  -18.871   2083.95  swift_UVW2 
 59094.486   70.0  -18.278  -18.655  -18.826   2083.95  swift_UVW2 
 59095.176   70.5  -18.238  -18.612  -18.783   2083.95  swift_UVW2 
 59095.867   71.0  -18.198  -18.568  -18.739   2083.95  swift_UVW2 
